"","Reaction","Stimulus","Readout","drugScore","Boolean network activity","Group network activity"
"32","MAP3K1=MK12","ANTICD3","MKO3","-0.124694609864101","1","0.791666666666667"
"33","MAP3K1=MK12","BDNF","HSPB1","-0.124694609864101","1","0.791666666666667"
"34","MAP3K1=MK12","BDNF","MK12","-0.124694609864101","1","0.791666666666667"
"35","MAP3K1=MK12","BDNF","MKO3","-0.124694609864101","1","0.791666666666667"
"36","MAP3K1=MK12","INS","HSPB1","-0.124694609864101","1","0.791666666666667"
"37","MAP3K1=MK12","INS","MK12","-0.124694609864101","1","0.791666666666667"
"38","MAP3K1=MK12","INS","MKO3","-0.124694609864101","1","0.791666666666667"
"39","MAP3K1=MK12","EGCG","HSPB1","-0.124694609864101","1","0.791666666666667"
"40","MAP3K1=MK12","EGCG","MK12","-0.124694609864101","1","0.791666666666667"
"41","MAP3K1=MK12","EGCG","MKO3","-0.124694609864101","1","0.791666666666667"
"42","MAP3K1=MK12","CONA","HSPB1","-0.124694609864101","1","0.791666666666667"
"43","MAP3K1=MK12","CONA","MK12","-0.124694609864101","1","0.791666666666667"
"44","MAP3K1=MK12","CONA","MKO3","-0.124694609864101","1","0.791666666666667"
"45","MAP3K1=MK12","TNFA","HSPB1","-0.124694609864101","1","0.791666666666667"
"46","MAP3K1=MK12","TNFA","MK12","-0.124694609864101","1","0.791666666666667"
"47","MAP3K1=MK12","TNFA","MKO3","-0.124694609864101","1","0.791666666666667"
"48","SLP76=AKT1","ANTICD3","AKT1","-0.136299435028249","1","0.458333333333333"
"49","SLP76=AKT1","ANTICD3","GSK3A","-0.136299435028249","1","0.458333333333333"
"50","SLP76=AKT1","EGCG","AKT1","-0.136299435028249","1","0.458333333333333"
"51","SLP76=AKT1","EGCG","GSK3A","-0.136299435028249","1","0.458333333333333"
"52","ZAP70=SLP76","ANTICD3","AKT1","0","1","0.375"
"53","ZAP70=SLP76","ANTICD3","GSK3A","0","1","0.375"
"54","ZAP70=SLP76","EGCG","AKT1","0","1","0.375"
"55","ZAP70=SLP76","EGCG","GSK3A","0","1","0.375"
"56","ZAP70=GRB2","ANTICD3","HSPB1","0","0","0.333333333333333"
"57","ZAP70=GRB2","ANTICD3","MK12","0","0","0.333333333333333"
"58","ZAP70=GRB2","ANTICD3","MP2K1","0","0","0.333333333333333"
"59","ZAP70=GRB2","ANTICD3","MKO3","0","0","0.333333333333333"
"60","ZAP70=GRB2","EGCG","HSPB1","0","0","0.333333333333333"
"61","ZAP70=GRB2","EGCG","MK12","0","0","0.333333333333333"
"62","ZAP70=GRB2","EGCG","MP2K1","0","0","0.333333333333333"
"63","ZAP70=GRB2","EGCG","MKO3","0","0","0.333333333333333"
"64","NACL=MK12","NACL","HSPB1","-0.155367231638418","0","0.166666666666667"
"65","NACL=MK12","NACL","MK12","-0.155367231638418","0","0.166666666666667"
"66","NACL=MK12","NACL","MKO3","-0.155367231638418","0","0.166666666666667"
"67","BDNF=GRB2","BDNF","HSPB1","0","1","0.5"
"68","BDNF=GRB2","BDNF","MK12","0","1","0.5"
"69","BDNF=GRB2","BDNF","MP2K1","0","1","0.5"
"70","BDNF=GRB2","BDNF","MKO3","0","1","0.5"
"71","LPS=TAK1","LPS","HSPB1","-0.144774011299435","1","0.958333333333333"
"72","LPS=TAK1","LPS","MK12","-0.144774011299435","1","0.958333333333333"
"73","LPS=TAK1","LPS","MKO3","-0.144774011299435","1","0.958333333333333"
