,TR:CH048:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH048_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2975.5,1021.5,7014,37408,2099,4225.5,6486,3197,608.5,746.5,1368,4834,967.5,31606,1027.5,469.5,2902,137,16933
CH048_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5031,576,6100,32021,1101,2788,3880,925,392,474,970,1744,495.5,29852.5,378.5,423,2302,129,16155
CH048_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1453,557,25008,32621,1683.5,4334,3138,972,957,398,7536,4888,1468,31352,468,435.5,2619.5,132,16587
CH048_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1162,390,3518.5,26507,3140.5,7405,2469,532,294,379,799,1198,1117,16314,376.5,331.5,975,132,16241
CH048_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,55817.5,874.5,7266.5,41711,2961,6639,14354,4959,377,417,1058.5,11609,3916,31814,489,557,1717,130,16287
CH048_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6711,565,1784,25908,3202.5,2173,35193.5,3070,493,485,826,12908.5,4047,11550,346.5,326.5,1485,111.5,16109.5
CH048_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3332,4278,4452,26703.5,8008,3638.5,16772,4818.5,3771,3990,3204,14205,2226,24593,9334,913,4779.5,129,16610
CH048_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3019,2054,3717,25354,5211.5,4154,9807,2393,1992,2308,2132,7717,1534,24085,5201,619.5,2857,110,16195
CH048_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1639,528,3812,29402.5,1644,3767,3897,1565,343,463,1337.5,2932,668,24039,486.5,398,2324.5,135,16310
CH048_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3061,588,6227.5,42749,2164,5007,9386,6511,375,412.5,1053.5,5755,1007,33970.5,515,306,2485.5,127,16541
CH048_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1155.5,464.5,4476.5,29253,1030.5,2866,2906.5,779,367,419,1242.5,1616,501,24777,430,429,1585,111.5,16241
CH048_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2687,460.5,5923.5,35239.5,1082,3746,4238,1025,340,421,1089,1981.5,525,26046,410,435.5,2067,127,16357
