,TR:CH043:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH043_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4735.5,1078,7793,28712,2103,3940,14114,1500,576,390,994,5661,1508.5,29588.5,433,334,3764,85,15368
CH043_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6920,944,5330,30789,1260.5,2224,8770,563,411.5,376,671.5,1940,435,25619,362,180.5,3515,95,15331
CH043_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4594,681,21511,21164,1860,3325,9581,651,1058.5,391,5885,4111,1218,22884,300,313,1775.5,124.5,15097.5
CH043_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5069,854,5332,36720,2671,5488,18695,1671,444,393.5,825,6908.5,1849,26253.5,362,303.5,3610.5,127.5,15425
CH043_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7062,737,4380.5,39593.5,1862.5,3712,36743,2679.5,468,255.5,822,17172,8197,28065,359,293,2255,99,15558.5
CH043_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10213,817.5,1056.5,22549,2805,1514.5,60931,3156,828,570,981,15518,9313,15476,344,340.5,1455,87.5,15397
CH043_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3721,1101,4202.5,42236,1123,4302,22399,1950,525,384.5,987,7840,2548.5,33604,453,309,1968,75,15877
CH043_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5186.5,853,6398,30789,1936,4114,22341,2053.5,517,403,834,8207,2716,27996,387,326.5,3253,115.5,15449
CH043_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3993,1021,6783.5,31977.5,2127.5,3879,11958,1152.5,502,331.5,1206.5,4588,1394,28123,412,NaN,4758,112,15615
CH043_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5068,1000,7460.5,28181,2427,4222,22826,4377,427,358,978,8991.5,2392.5,13418,425,350,1700,118,15623
CH043_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4154.5,827,5402,31227,1755,2425,7804,543.5,414,407,778,1953.5,989,21764,296,351,3065,115,15402.5
CH043_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5651,848,6299,39859,1651.5,2982,10571,749,411,455.5,974,3132,890,21499,338.5,511.5,2771.5,113,15618
