,TR:KI043:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI043_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3753,648,10268.5,33974,1845.5,5605,12994,2346,422.5,430.5,641.5,4329,1136,29404,455,311,6102,65,15192.5
KI043_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7081,547.5,10208,37759,1599,4547,11703,930,285,456,755.5,3185.5,474.5,30477.5,482.5,366,6594,110,15562
KI043_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4356,608,32658,38244,2248.5,5449.5,6868.5,871,966,390,3351.5,1638.5,869,28746,556,487,6170,90.5,15114
KI043_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6145,515,10763,35405,2369.5,7289,10636,997.5,325.5,451,721,2856,1007.5,27834.5,522,466,4911,167,15242.5
KI043_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6361,851,12035,34712,2885,7230,21234,2488,468,496,1103.5,8294.5,4137,30373,600,493.5,5895,99,15224
KI043_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7494,442,1375,23842,3094.5,2787,38590,2274,436,340,608,8562,3573,19964,312,324,10347.5,103,15036
KI043_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6188.5,759,11151,34689,1880,5978,21129.5,2514.5,320,346,768,8945.5,3519.5,32127,480,520,4911,184,15183
KI043_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3813,789,10916,35612,2551,6315,18556,2687.5,418,569,783.5,7404,2946,31458,467,476,6727.5,123,15316
KI043_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3915,655,11455,35912,2456,6090,15601,2334,422,500,946,6182,2027,32266,577,365.5,6246,100,15001
KI043_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6480,878,11293,29289,2300.5,5998,17172,5361,427.5,434,1021,6668,2225,30512,567,492,6475,126,15235
KI043_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3770,700,10482,39144,1895,5057.5,6396,1018,416,437,790.5,3049,827,27880.5,539,494,5027.5,90,15064
KI043_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3919.5,546,9796,38462.5,1565,4821.5,12546,909,327,350,439,1829.5,779,25434,428,343.5,5878,114,15199
