,TR:IB065:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB065_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2936,744,3645.5,20209,2690,3944,12286.5,1206,520,413.5,652,3177,498.5,23289.5,597,485.5,6055.5,118.5,16864
IB065_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2413,657,10488,19840,3586.5,5966,11746,1120,659,368.5,2766,5615,807.5,22978,725,524.5,6122,125.5,17141
IB065_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2274,742,4234,17533,7571,9819.5,12655,1931.5,520,435,637,11471,3365,26738,544,440,6069,120,16898.5
IB065_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5257,1166,5967,25908,5213.5,8359,14642,3137.5,502,476,793,16383,5278,34708.5,686,447,6962,131,17233
IB065_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8643.5,1114,1998,13658,7482,3212,36023.5,2562,849.5,553,912,12224,5411,35493,802.5,417.5,5519.5,127,16760.5
IB065_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3598,1378.5,6468,21640,4679,7891.5,15603,2860,522,543,785,17095,7282,34328,715,500,6417,126.5,16980
IB065_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3159,1002,8107,23762,6644,10959,13947,3202.5,514,552,785,20417,9642.5,35666,856,460,7066,131,17152.5
IB065_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2310.5,778,5181,19528.5,4789,7293,12475,1722,474,411.5,661,8727,1779.5,26992,693,414,6613.5,117,16818
IB065_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2643.5,906.5,4861,22516,4968,7737,13778,2861,541,416.5,663,13150,3588,33140,666,452.5,4597.5,93,17210
IB065_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1400.5,759.5,4068,18087,2662.5,4727.5,11606,1018.5,608,353.5,650.5,3671.5,571,22804.5,566,406,4676,152,17303
IB065_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2902.5,910,4801,16429.5,4108,6415,13906,1603,533,422,681,7695.5,1409,31352,587.5,570,6246,144.5,17256
