,TR:CH029:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH029_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1298,827,2434,31389,717,2534,10169,2084,560,1042,706,3357,666,19780,832,553,4262,98.5,16010
CH029_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3650,886,3219,23311,1023,2169,5434,783,521,548,623,2314,432,23888,636,395,3761,93,15468.5
CH029_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1278,869,16740.5,28388,1021.5,2977.5,5746.5,879,1363,515,4395,3828,807,26865,616,552.5,3645,91,15626.5
CH029_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1194,854.5,3570,31515.5,1177,3593,7163.5,915,543,547,719,3806,790,25157,700,515,3740,94,15705
CH029_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1448.5,697,2468,27811,902,2702.5,16170,2728,376,579,692,8165,2454,22157,499,370.5,2457.5,111,15581
CH029_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8112,571.5,838,12631,1753.5,1098.5,34920,2013,659,676,808,967,886,6973,301.5,504.5,1104,96,15008
CH029_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3116.5,933,3099.5,22041,1022,2646,11624,1901.5,441,375.5,602,4790,1107,24303,529,460,2284.5,106,15499
CH029_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1459,849,4036,26484.5,1012.5,3302.5,9566.5,1794,480.5,478,735.5,4896,965.5,29358,589,475,4388,100,15174.5
CH029_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1145,815.5,3308,24996,1000,2650,7492,1195,337,444.5,731,2939,568.5,25411,471.5,490,3370.5,94,15250
CH029_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1201,901,3413.5,21718,636,2944,12967,3484,513,728.5,747,3875,805,26173,678.5,580,3108.5,85.5,15721
CH029_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1144,797.5,3615,29542,1008,2801,5648.5,949,495.5,570.5,774.5,3216.5,627,26565,699,476,3469.5,128,15728
CH029_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3717,689.5,1867,22526,604,2241,7504,732,350,469,462,2212,332.5,19998.5,519,495,2639.5,68.5,15702
