,TR:CH045:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH045_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2464.5,518.5,10053,38158,1555.5,3849,3559,1649.5,374.5,650,687,2455,790,29507,727,375,7359,113,16772
CH045_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3521,363.5,9378,36462.5,807,2887.5,2736,941,376,383,789,1685,342,33047.5,514,423.5,7115,99,17672
CH045_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1464,366,25977,37073,957,3152.5,2164,1091,765.5,432,7594,2564.5,488.5,32229,532,538,7193,141,17095
CH045_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2954,496,7039,34005,1922,4680,2233.5,988,310,369.5,706,2491,826.5,24408,406,418,3995,111,17579
CH045_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4697.5,866,9704.5,39265,1628,4286,5872,3296.5,334,538,838.5,8317,2200,36693,508,583,6181,119,17487
CH045_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6136,657,2094,28192,2064,1806,28618.5,3298,431,799,863,9201,3354,25873,451.5,343,3598,88,17233
CH045_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3171.5,612,11576,38227,1439,3843,7776.5,2840.5,371,543,865.5,4823.5,1725,31156,622,404,7019,84,17303
CH045_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2722,561,11452,36658,1863,5141,5854,2555,382,537,1017,7637,1725,41987,617,513.5,7180.5,150,16991.5
CH045_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2937,451,9983,35182,1404,4251,4166,1993.5,326.5,435,919,4842,876,36923.5,453,535,7089,141,17233
CH045_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3604,571.5,10188,46520.5,1573,4575,4520,5233.5,288.5,536.5,883,5226.5,906.5,38054,445,566,6667,83,17049
CH045_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1277.5,393.5,8793,34420,801,2969,1692,1233.5,358,471,675,2541,558,29841.5,418,546,5081,142,17141
CH045_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2787.5,388,9948,35400.5,1205,3512.5,3554,1657,324,398,707,3521,727,33313,411,481,4560,129,17326
