,TR:CH007:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH007_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2504,878,7388,36847.5,1598,4464,17898.5,1941,475,472,622,9891,3249.5,29461.5,659,413.5,5170,124.5,15831
CH007_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2399,678,6315,38313,1146,3656,31389,2546,403.5,442,550,10525,2743.5,27453.5,633.5,522,5270.5,118,15770.5
CH007_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2008.5,495,20945.5,40170.5,1581,3639,7179,761,667.5,419.5,3812,9650,2546,19410,599,421,5483.5,136,15885
CH007_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2659,644.5,6684,36120,2544,5665,32115.5,759,340,437,775,13282,5455,26576.5,550,410,3898,129,15767
CH007_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9698,891.5,7057,47268,2283.5,5273,40759,2948.5,353,347,834,16987,6158.5,19110,631.5,321,4184,95,16340
CH007_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4325.5,508.5,1226,27684.5,1824,1779,52184,2020,438,387,492,13593,7812.5,10917,355,286,2430.5,101.5,15084
CH007_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3627,1036,6708.5,38659,1822,4383,38082,2882,624,1042,744,16721.5,7453,21729.5,1523,507.5,3882.5,111,15893
CH007_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4599,860,7921,44637,2111,4610.5,29173,2562.5,588,733,812.5,18418,7767,18994.5,976,506,6577,138,16354
CH007_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5731,732,5525,45791,1165,4252,40413,2917.5,479,660,587.5,17933,6612.5,8083,683,401,3579,127.5,16204
CH007_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7016,949,8781,47176,2298.5,5980,35797,5381,570,695,876.5,17102,6181,30950.5,1384,604,7369,145,16230
CH007_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2405,656,6764,43229,1189,3628,28042,2080,378.5,441,568,8839,2467,23922.5,872,399,3951.5,96.5,15963.5
CH007_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1889,427.5,6112.5,33328,1610,2471,23230,760,385,437,489,10874,2925,7295.5,673,316,773,95,15816
