,TR:IB051:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB051_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2758,1645,5313,33152,4536,3372,22816,1202,1160.5,685.5,2439.5,4661,1698,31491,517,675,1690,81,16586
IB051_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3599,1572,3574,30222,3401,2380.5,20832,1096,932.5,602,1988,3547,1234.5,20059.5,627.5,1051,1284,148,16610
IB051_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3420,1887.5,7799.5,33175,4322,3975,23058.5,1222,1137.5,634.5,2430.5,4541.5,1791,32621,533,720,1769.5,163,16026.5
IB051_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4197.5,1623,5203,30245,6019,5880,22263,963,880.5,397,2208.5,6016,1883.5,27626.5,358,561,1442,145,16452.5
IB051_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4107.5,1706,7139,35389,4813.5,4224,20625,876.5,893.5,402,2939.5,6394,1989,30487,376.5,549,1381.5,171,16234
IB051_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4155,1423,1600,18871,5731,1554,29125.5,872,1306,562,3311,2909,1093,24881,414,372,1347,64,16554
IB051_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3389.5,1704,8893,35851,4973,4033,21870,770.5,1025,552.5,3297,5489,1690,30522,416,443,1489,64,16329.5
IB051_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2995,3539,5376.5,30314,6847,4067,25953.5,2083,2340,1995,2958.5,8107,3692,24247,4202,1277.5,2505,157,16072
IB051_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2864,1737.5,7472,33878.5,4487,3999,21697.5,1030,1005.5,693,3072,4843,1758,31606,699.5,826,1694,89,16357
IB051_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3725,2008,7580,33774,4920,3799.5,23116,1025.5,1163,657,2294,5607,2187,31744,734.5,688,1446,155,16343
IB051_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3522,1622,7051,30545,3676.5,3190,21432,963,916,356,2323,4522.5,1734,26323,434,627,1378,169,16183.5
IB051_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3969,1698.5,8120,34685.5,4400.5,4335,20221,948.5,798.5,300,3235.5,5505.5,1216,31629,541,482,1633,102,16518
