,TR:UZ016:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ016_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4332,713,2259,24961,1424,2369.5,7565,1214,364.5,596,687,2595,509.5,27038.5,630,469,1776,99,15505.5
UZ016_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3758.5,722.5,2290,28873,1045,1809.5,6822.5,1151,388,523,688,1368,426,26784.5,542,474,2124,103.5,15705.5
UZ016_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4719,524,20795,21187,898,2732,4993,934,912,567,4202,2544,624.5,28781,524,540,2468.5,93,14806.5
UZ016_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3776,713,2370,31469.5,2084.5,3878,5437,1156,375,576,982,4332.5,886.5,25273,676,379,2310,106,14858
UZ016_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5573,918,4079.5,33881.5,2110,3433.5,17183.5,1703.5,324,463,993,14313.5,4520,28735,569,402.5,2619,103.5,15499.5
UZ016_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11418,536.5,1245.5,26404,3588,1500,35382,1602,479,512,644,6957.5,3109,26657.5,484,310,2951,91,15109
UZ016_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2082.5,800.5,2398,21880,1439,2770,12610.5,1779,499,640.5,685,8541,3103,27465,574,291,1526,111,15374
UZ016_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3166,1066,5230,26034,1970,3188.5,12483,1439,561,809,974,8925,3169,26357,685,555,1265,149.5,15836.5
UZ016_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004,491,3544.5,37436,1166,2925,7575.5,1063,399,574,709.5,3912,883.5,27627,587,419,2307.5,96.5,14711.5
UZ016_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2216,783.5,2384,22837.5,1595,3012,11655,2088,414,595,697,6454,1496,26622.5,592.5,487,1882,104,15295.5
UZ016_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1812,593,1864,21072,1019,1451.5,4503.5,668,329,588.5,577,1389.5,349,26415,592.5,417,1110,79,14843
UZ016_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2232,726,2062.5,20057,1504,2448,9631,1081,350,631,564.5,3835.5,884,24696,569,368,2268,123,15348.5
