,TR:KI061:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI061_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2926,NaN,5758,41913,2015.5,3620,13504,2643.5,377.5,472.5,911,2717.5,959,28181,749,556.5,7057,70,14529
KI061_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8985,606,5839,41613,1195,3171.5,7769,914,320,443,871,1210.5,354,27615.5,384.5,488,6933,80.5,14910
KI061_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2854,623,23934,31920,1444,4454.5,8447,738,1349.5,312,3738.5,3016.5,935,29889,576.5,NaN,6693.5,128.5,14572
KI061_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3070,NaN,7032,32774,2131,5891,7968.5,878,490,550.5,NaN,2777,661.5,NaN,604,409,7265,89,14891
KI061_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6107,881,7186,30684.5,1941,4759,24476.5,2419,499.5,420,969,8240,3895.5,30027,482.5,577.5,6827,145,14924.5
KI061_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14537,NaN,1371,19791.5,2132,1706,29981,1003,649,NaN,NaN,1351.5,446,NaN,423.5,NaN,8383,74,14485
KI061_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6139.5,820,7600,34100.5,1545,4564.5,12674,1587,355,403,734,2186.5,534,25099.5,458,566,6530,82,14414
KI061_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2915,NaN,6349,34366,1350,4350,9596,1186,441.5,446,841,2174.5,610.5,29415.5,602,470,6010,134,14724
KI061_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3077,736,7028,33512,1385.5,4320,8315.5,1077.5,409,465,715,2414,700.5,29704,610,436,6722,153,15056
KI061_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3181,779.5,6999,25550,1786,4741,16625,4152,532,395.5,787,2851.5,687,30581,551,NaN,6408.5,171,14855
KI061_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2663,NaN,7666.5,38647.5,1149.5,4259,7986.5,828,471,412.5,635.5,2380,439,NaN,459,479,7256,141,14767.5
KI061_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6194,812.5,7200,33674,1342.5,3723.5,10273,804,368,405,853,1406,451.5,27396,483,492,5860.5,116.5,14907
