,TR:KI010:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI010_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3765,910,7165,42029,2131,6143,16964,3225,514.5,583,1166,6061,1765,37828,611,605.5,3990,91,15104
KI010_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3638,804,6192,36974,1791.5,5236.5,17448,2575.5,396,494.5,1127,6232,1925,36674,606,526,3589.5,99,15171
KI010_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1350.5,895,23345.5,39998,1972.5,5768.5,13522,2090.5,1233,389.5,3229,5356,1649,36835.5,579,822.5,3656,98,15024
KI010_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1438,818,7551,37136,3007,7857,17356,2733,475.5,477,1249.5,7709.5,2696.5,37874,634,645.5,3570.5,93,14604.5
KI010_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3142,1109,8402,40747.5,3865,7748.5,25642,3836.5,514,479,1185.5,15721,9119.5,41417,627,631.5,3369,83.5,14984
KI010_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5120,530,1429.5,23426,2872,2938.5,50972,2892,632,298,1222.5,13241,8303,27684.5,380,543,5473,79,15225
KI010_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1621,984,7063.5,37967,2854,7160,27765,3658,445.5,399.5,991,13699,6834,36847.5,557,557,2725,106.5,14998
KI010_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1521.5,950,7646,37493.5,2877,7219,24188,3466,510.5,516,988,13629.5,7135,41336.5,638.5,664,3801.5,81,14802
KI010_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1412,834,7046.5,36639.5,2857.5,6990,21857,2993.5,499,486,1170.5,10649,4593,30719,719.5,528,3632,99,15139.5
KI010_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3511.5,1056,7736,44060,2770,6867.5,22514.5,5240,496.5,536,1180,10139,4955,41209.5,689,527,3520,78.5,14823
KI010_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1385,825.5,7927.5,41244,1646,5852.5,13885.5,2251,430,411,1415,6233,1434,36559,651,625.5,4126,98,15031
KI010_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4148.5,628,7079,43344,2347,6361.5,19849,1676,418.5,385.5,1475,7370,3596,38416.5,519,370.5,4837.5,95.5,14664
