,TR:IB001:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB001_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1271,680,3011,32009.5,2263,2920,10817,1652,450.5,544.5,748,3355,960,27223,494,446,1481,96.5,16587
IB001_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2358,413,3439,37835,1309,1650,6983,945.5,340,462.5,1397,2360,474,29437.5,457.5,463,950.5,104,16235
IB001_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1180,531,13004,37281,1483,2152,6311,637,973,453,3471,2473.5,496.5,23543,332.5,334,1082.5,105,16633
IB001_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1325.5,447,3128,34720,3394,3395.5,6595,586,347,301,712.5,3866,571,21224.5,332,427,721,138,16380
IB001_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4982.5,1045.5,6079,42472,2922,3252,27223,3363,578,491,1509.5,19713.5,6842,36854.5,384,308.5,1455,120.5,16968
IB001_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4644,466,1158,24039,3939,1315,42621.5,2412,422,572,1281,9265.5,3591,25677,464,422,1696,99,16333
IB001_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1572,664.5,3677.5,33313,3031,3312,20094,2431,415,474,992,9665,3147,29841,508,360.5,1032,159,16726
IB001_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1939,2334,3904,35389,5997,3772,21986,3763.5,1599,1892,1734.5,11599,3240,28099,4284,1125,1475,67.5,16564
IB001_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1435,581.5,4022.5,35897,2476,3022,10577,1286.5,426,510,966,4994,1160.5,27695.5,369.5,416,1362,102,16703
IB001_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1507,631.5,3694.5,31929,2577.5,3008,15636,2074,430,410,811,6554,1678,29795,363,338,1061,131,16864
IB001_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2316,509,4651,43936.5,1550,2017,6877,643.5,371,457,1278,3156,507,22447,283,429,1016,99,16329
IB001_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2262,565.5,3936,32183,2124.5,2690,13571,1037.5,332,461,800,5494.5,1289,26138,353.5,496,NaN,88,16460.5
