,TR:KI044:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI044_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6970.5,561.5,3271,33901.5,2825,3511,12085,2500.5,283,286.5,506,2388.5,458,27730,331,438,1656,135,16310
KI044_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4789,536.5,12126,34708.5,3746,4814.5,7373,1782,548,378,3153.5,4675,1071,27246,343,465,1697,114,16246
KI044_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8168,642.5,3946,33947.5,5267.5,6733,12302,2746,346,369.5,752,6533,1462,31744,364.5,416,1862,135,16407.5
KI044_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7111,1259,4088,37558,5786.5,6873.5,24500,3390,292,364,601,15703,6726.5,34790,363.5,435.5,1681,107,16040
KI044_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9161,700,1297,15510,7021,2448,53061,3427,468,421,602,12343.5,6461,20878.5,468,441,1840,103,15879
KI044_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6582,1035.5,4366,26969,4326.5,5654,25216,3454.5,310,298,590,15048,5157.5,36128,348,490,1413,89,16247
KI044_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5950.5,822,3098,27718.5,5651,6925.5,20325,3770.5,388.5,319,681.5,12437.5,4074,35205,370.5,531.5,1835,140,16241
KI044_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5288,631,3759,27869,4678,5916,16887,3376,362,321,629,9516,2692,25596.5,382,433,1653,107.5,16039
KI044_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6241,1082,4415,44456,4904,5911,18433,8825.5,362,385,684,10991,3200,38515.5,461,454.5,1933,132.5,16166
KI044_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4736.5,581.5,3208,32471,3799.5,5079.5,6158,2207,288.5,280,571.5,5491,1212,24523,351,413,1638.5,101.5,16505.5
KI044_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6188,430,3879,32678.5,3740,4765,14191,756,308,398,652.5,5239,1177,24777,332,414,1688.5,95,16218
