,TR:UZ025:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ025_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2283,1959,3084,32427,1420,2208.5,11117,1146.5,878.5,1633,1139,2933.5,596,34066,2092,913,2886.5,81,14160
UZ025_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4362,1138.5,2492,33512,687.5,1854.5,8313,798,477,950,614.5,1556,491.5,33258.5,834,775,2258.5,82,14760
UZ025_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1569,652.5,14258,23137.5,713,1970.5,7931.5,517,940,302.5,3687.5,2242,565,19295,472,896,453,88.5,14167
UZ025_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2174,870,5283,32127,1653,3577.5,9990,848.5,520,427,1610,3747.5,629.5,29381,400,511.5,1207,95.5,14772
UZ025_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1989,1379.5,4348,30327,1627,3115.5,24684.5,1477.5,328,434,1020,10826.5,3123.5,34643,568,531,1773,99,14458.5
UZ025_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16660,NaN,1434.5,23865,2200,2288.5,38544,998,559.5,NaN,827,1656,829,NaN,459,1245,1146,92,14276
UZ025_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1699,2065,4337,34631.5,2188.5,3753,13636,1775.5,1142.5,NaN,1444,5319,1085,42363.5,3227,853,3197,85,14477
UZ025_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2192.5,5025,5049.5,34551,3721.5,3233,14082,3288.5,3175.5,5217,1921.5,6521,1476.5,36893.5,10430,1269,5061,110,14547.5
UZ025_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2714,887,5445.5,39743.5,1352,2581.5,10922,938,386,434,1128.5,3603,688.5,36259,775.5,576,2492,84,14306
UZ025_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3188.5,1222.5,5233,22676.5,1338,2636,21152.5,2338,369,710,849,5788,914,38428,569,718,2192,94,14285
UZ025_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1959.5,1097,4169.5,33697,810.5,1819,7344,633,357.5,380.5,637,2027,511,37944,526,595,1381,106,14830.5
UZ025_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2036.5,887,2175,29646.5,844,2170,8514,682.5,378,483.5,489,1441.5,349,31643,520,NaN,2337,136,14436
