,TR:IB054:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB054_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5658,1272,7492,33258,4333,5924,18302.5,2618.5,826,579,1876,5942,3476,29496,717,661,6168,115,15150.5
IB054_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1966,839,1494,13300.5,1852.5,1776.5,8744,620,498,206,878,1731,680,12882,293.5,515,1085,90,14929.5
IB054_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,677,743,694.5,4839,1293.5,789,5677,588,479.5,255,620.5,839,426,4831,431,321,940.5,115,15034
IB054_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,740.5,685,853,10051,968,1107,7541.5,637,557.5,205,651,879.5,524,8101.5,330,345,1111,75,15555.5
IB054_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5679,783,24430.5,39028,4904,5749.5,20575.5,2260,787.5,218.5,2059.5,6895,3703,25019,520,589.5,6674.5,101.5,15472
IB054_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7778,658,9144.5,34493.5,5464,4085.5,34897,996,1010,424,2164,8170,2807.5,16773.5,374,315,9685,96,15017
IB054_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5702,1138,32358,61416,5035.5,10983,19341,3082.5,1031.5,273,765,7248,4164,29404,656.5,363,8367,98.5,15697
IB054_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1766,721,1566,12554,1749.5,1819,10420,751,600,478,816,1588,1110,12818.5,581,512,1329,89,15307.5
IB054_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11248,1081.5,3046,16927,3997,3394.5,9389,706,504.5,301,1034,2638,900,15294.5,348,204,1359,137,15303
IB054_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,703.5,604,673.5,6829,922,851,6259,526.5,898,NaN,677,737,435,8168.5,305.5,586,1021,122,15071
IB054_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10804.5,941,6368,27350,3330.5,4227,11773,978,1008,283,1370,6332,1210,26427,485,415,5538.5,109.5,15144
IB054_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7650.5,572,40113,59569,2003,10445.5,16059,2795.5,956,265,2885,8002,4357.5,27084,363.5,341,8236,87,14987
