,TR:KI008:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI008_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4716,900.5,25596,32843,3951,3902.5,18626,726,1207,261,3919,3528,835,24522.5,480,445,2798,138,17033
KI008_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4505.5,838.5,6695,31527,4981,5221,19837.5,1135,404.5,326,724,4000.5,964,26011,407,401,2485,87,16715
KI008_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5036,1072,7163,33328,4976,4620,28712,2348.5,374,336,779,14057,7058,32415.5,360,388.5,2374.5,89,16586
KI008_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9249.5,707,1426,19156,6933.5,1917.5,44475,1910.5,640,427,853,10363.5,4864,19364,322,405,4434,112.5,16802
KI008_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4414,891,8072,28665,5373,4933,26311,1972,325,309,626,10843,4529,31204,325,342.5,1788,69,16525
KI008_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4309.5,945.5,7771,32012,6153.5,5981,24926,2041,401,420,824.5,10174,4323,31019.5,541,455,3174.5,112,17206.5
KI008_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4901.5,907,7542.5,32797,5443.5,5277.5,24003,1795,416,322.5,744,7573,2534.5,28504,463,384,3149,113,16844.5
KI008_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4459,884,6919,23968.5,4711.5,4661,23034,3599,380.5,327,748.5,7089.5,1995,27950,435.5,321.5,2760,121,17113.5
KI008_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4201.5,707,5229,31181,2760,2698.5,17333,618,326,306,597.5,1851,431.5,20057,425,301,1700,91,16848
KI008_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3994.5,738.5,6763,29415.5,4271.5,2839,21914.5,597,404.5,351,662,5483,2132.5,27257,369,427.5,2641,86.5,16825
