,TR:KI002:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI002_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9961,1123.5,7315,39259,3639,4388,24914.5,3407,542,438,892,6933,3590.5,31481,518,400,3254,104.5,16556
KI002_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9814,905,6435,34551,2243,3220,23611,2042,451.5,336.5,885,2221,563.5,29704,443,388,3488.5,122,16871
KI002_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7617.5,1008,35774,35197,3789.5,4397,22434,920.5,1495,340.5,4656.5,4664,1777,30096,512,638,3119,110,16964
KI002_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6119,981,8448,32243,5566.5,6858,22965,2006.5,534,319,1426,6454,2841,29565.5,464,411,3226.5,102,16322
KI002_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13362,1361.5,8496.5,38982,5628,5662,29773,2668,470,421,1328,13548.5,8086.5,32762,442,488.5,3222,80,17102
KI002_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11465,788,1567,19826,4766,2285,49125.5,2217,711,453.5,1384.5,11854,8390,24026,531.5,444,5091.5,88,16469
KI002_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12418,1177,8262,33166,4635.5,5303,29704,2861.5,461,405,1132,13705,8327,32774,483.5,531,3339,94,16997
KI002_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10183,1239.5,7637,35636,5290,5228,28573,3025,656.5,670,1131,13739,7774,31412,785,554,3618,137,16825
KI002_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9009,1123,7177,37701.5,4212,5202,27257,2714.5,576,501.5,1135,11976.5,7003,32785.5,594.5,546,3475,97,16838
KI002_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12138,1275,7664,30119,5373,4956,28838.5,4975,604,516.5,1216.5,11675,6518,33905,677,546,3433,120,17010
KI002_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5076,1097,5795.5,30961.5,2692,3883,22791.5,1677.5,530,447,1104,5451,2064,29254,409.5,481,2756.5,157,16964
KI002_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9030,1032.5,7458,33893,3662,4136,24188,819.5,500,318,1110,3697,1905,31112,452.5,468,3519,143,16964
