,TR:KI045:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI045_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3272,361,7678,29899,5254,5741,6505.5,2094,505,873,1188.5,7553,1506,38711,990,567,3347.5,115.5,17026
KI045_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3195,433,6887.5,34467,2555,3977,6671.5,2103,440,529,924,6949,1404.5,40765,620,574,5048,117,17303
KI045_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1838.5,639.5,16598.5,30798,4913,5805,5369,1942,727,776,3079.5,6837,1538.5,41514.5,1019,802,5135,137,16910
KI045_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2944,504.5,7373.5,27938,5604,6724.5,7706.5,2291,366,502,833,8749,2403,38965,648.5,586,4333.5,117,17072
KI045_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2872,1155,6191,28918.5,5234,6376,15354,3143.5,466,878.5,978,16091.5,6334.5,39842,954,568,3708,125,17141
KI045_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4049,612.5,1498,18341,7221,2284,39496,3305,490,728.5,613,12883,6256,30556,496.5,441.5,7021,131,17141
KI045_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4865.5,923,9673,37558,5610,6577,17037.5,3395,371,447,626,18548,7755,48066.5,602,514.5,4722,109,17556
KI045_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3209.5,847,8947,37304,6254,7263,13246.5,3322,494.5,847,1054,15615,6119,46924,1177,576,4990,131.5,17418
KI045_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2902.5,623,7806,37420,5141,6442,10587.5,2750.5,421.5,524,912.5,12562,3783,41365,767,684.5,4888,145,16980
KI045_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3005,711,7667.5,43487,5469,6551,13721.5,6719,426,529,904,12633.5,3723,45079,716,666.5,4663,114,16806.5
KI045_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1830,506.5,6656,36658,3721,4756.5,5536,1734.5,358.5,405,678,5537.5,1035,36543,571.5,581,4906,130,17060.5
KI045_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2974,390,9230,39657,4606,5522,8076,1896,356,495,665,8940,2674,33844,520,488.5,6635.5,130,17083.5
