,TR:IB002:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB002_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3714,525,10758,37724.5,1107,2145.5,7173,456,408,453,656.5,3232,635.5,25619,457,373,1457,146.5,15422
IB002_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5817,497.5,8683,49518,836.5,2013,9976,526,401.5,468.5,715,3972.5,534.5,26057,525.5,460.5,1564.5,76,15328.5
IB002_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16553,623,34735,41175,2031.5,2427.5,9063,590,1597.5,425.5,4391.5,6312,1261,29796,466,541.5,1510,156,15480.5
IB002_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13740,470,10662,50753,1377,3041.5,14808,534.5,485,206.5,697.5,3980.5,635,18314,491.5,493.5,1501.5,119,15204
IB002_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8491.5,651,9195,51515,1385,3543,32392.5,1209,431.5,532.5,744,12014.5,3448,26530.5,528,520,1599,96,15501
IB002_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3964,519,1532,28504,1359.5,1007.5,22895.5,553,485.5,371.5,795.5,2043,427,16244.5,313,370,2114.5,139.5,14831
IB002_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5949.5,855,10725,37551,2966,3693,37955,1401,330,432,716,19526,6400.5,31343,530,453,1597,157,15002
IB002_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3317.5,1389,6740,48376,1919,3300,11174,712,1019,761,1013,5695.5,1017,27315,1335,632,1704.5,154.5,15473
IB002_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11742,551,10800,40298,1814,2366,9757,436.5,414.5,436,693,4749,906,24534,531,383.5,1500,88,14956
IB002_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8861,610,11833,51249.5,1511,2640,39882.5,2316,432,455,724.5,5256,869,25988,528.5,523.5,1618,147,15281
IB002_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16393.5,443,11400,44879.5,501.5,1820,9111,610,442.5,410,551.5,3873,605.5,28319,503,503,1486,103.5,14941
IB002_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4080,500,8595,42952,1180,2032.5,8453,571,404,403,756.5,3144,538,24165,500,372,1464,129,15433.5
