,TR:IB037:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB037_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,508,1053,1143.5,24476.5,1162,2005,8662,1634,675,660,856,2197,758.5,18279,707,688,1382,87.5,15352.5
IB037_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,528.5,882,1034,27004,705,1739,6806,835,512,486,824,1401.5,615,19480,536,478.5,1216,118.5,15183.5
IB037_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,420.5,908,5128,25042,1156,2168,6293.5,891,672,553,1630,2213,883,21857,529,643.5,1301.5,108,15024.5
IB037_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,381,813,1439,22780,1420,3097,6570,880.5,463.5,366.5,690,1999,779.5,20403,435,500,1068,92.5,15083.5
IB037_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,422,899.5,1121,23380,1175,2287,14065,1705,493,354,741.5,4494,2695,24130.5,415,660.5,1045,86,14974
IB037_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,759,747,669,12737,1786,1019.5,41567,1524.5,631,NaN,940.5,2220,2403,NaN,322,625.5,1128,124,15058
IB037_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,429,1218,1161.5,23519,1215,2103,12102,1787,780,833.5,961,2984,1213.5,21706.5,1200,766,1401.5,77,14938
IB037_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,434,991,1781,24188,1537,2816,5784,1664,750,595,898,4048,2198.5,23842,742,787,1561,110.5,15173.5
IB037_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,417.5,918.5,1445,23519,1047.5,2181.5,5194,781,587,409.5,878,1962,763,21429.5,551,650.5,1304,84,14998
IB037_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,418,931,1641,23703,1291,2434.5,11878.5,1647,521,462,810,3104.5,1587,25757,539,597.5,1310,95.5,15082.5
IB037_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,436.5,748.5,1345,23357,779,1543,5527,736,515,369,700,1247,431,21580,425,613,1077,91,15304
IB037_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,428.5,724,1417,21649,1525,2451,10111,740,477,345.5,882,1844,855,19387,492,533,1235,113.5,15040
