,TR:CH017:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH017_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13864,822,8382,24119,1899,3366,16727,1232,517,427,1865,4481,1265.5,24949,557,349,4033.5,121,16895
CH017_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12905.5,575,6882,21626,2190.5,3017,15858,958.5,538.5,355,1405,2943.5,782,24996,400,324.5,3705,122.5,16848
CH017_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15097,760,24234,24419,2138,3466,16026,785.5,1309,311,4997,4126,1043,26311,571,427.5,4244,132,16769
CH017_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16641,821,9677,23680,2607.5,4893.5,16322,1037,520.5,423.5,2243,4114,1074,28458,581,370.5,4199,104,16517
CH017_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18660.5,943.5,11227.5,29635,3469,4423,19329.5,2214,489,318.5,2580,10645,4410,30084.5,636.5,473,5238,89,17079
CH017_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14921,528,2071.5,17956,2692,1784.5,25457,1575.5,722.5,437,1295,1580.5,1283.5,20633.5,381,266,2142,79.5,16595
CH017_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3303,604,7477,19410,2214.5,3201,17148,1558,486.5,280.5,1319.5,5004.5,1636.5,19872,467,344,2803,106.5,16674.5
CH017_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2788,884,7680.5,21234,2812.5,3745,15950,1380,586,667.5,1877.5,5698.5,1820.5,25550,746,499,4720,106,16525
CH017_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13616,865,10803.5,21095,2271.5,3904.5,16619,1215,638,482,2053.5,4536,1430,28181,622,338.5,3960.5,118,16721.5
CH017_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10876,873,10313,26842,2717,3653,17148,1733.5,590.5,584,2003.5,6133,1991,29173,670,307.5,5419,103.5,16852.5
CH017_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2431,633.5,7796,21083.5,1418,3038.5,15458.5,640,435,358.5,1202,2542,909,18025,427,343.5,1944,117,16578.5
CH017_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14206.5,791.5,10762,22145.5,1514,3084.5,17079,754,547,196,1452,2017,551,16860,413,260,1218.5,86,16606.5
