,TR:CH049:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH049_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1608.5,474,5944,34490,1848,3656,4986,2703,408,579,684.5,7178,1321,35054.5,761.5,610,5581,96.5,17406.5
CH049_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1411,375,5148,27822,1061,1969,1749,698,333,422,556,1864.5,362,27868.5,464,464,3841.5,119,17106.5
CH049_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1302,386,28007,27246,1686,3165,1914,849,1403.5,479,7712,6192,1233,27141.5,499,703,3322.5,85,17049
CH049_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1308,294,4348,24258.5,2216,5042.5,1799,1008,263.5,569,623,6305.5,1003.5,26542.5,400,488,2608,112,17683.5
CH049_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1099,525.5,3696,31075,1523,2840,5082,3135,269,550,681,8135,1919,26784,482.5,416,2092.5,135,17060.5
CH049_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2811.5,484,1350.5,20843.5,2598,1471,29299,2762.5,381.5,641,691,9160.5,2737.5,29414,372,339,1868,102,16864
CH049_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1134.5,620.5,5464,29622,2003,3537.5,7356,2743,462,713,660,10135,2140,28410.5,1219,625,3600,106,17372
CH049_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1410,405,5775.5,27395.5,2269,4450,4457.5,2065.5,357,569,737,8382.5,1796,33013,567.5,449,4873,82,17406.5
CH049_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,705,460,3885,23808,1389,3311,2706,2153.5,327,494.5,660,5471,1042,26346,468.5,464,2814.5,152,17579
CH049_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,736,426.5,4781,35700.5,1715.5,3430,5384,4296,339.5,491,647,7361,1478,31329,429.5,555,3649.5,155,17556
CH049_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,697,372,3068,23301,1048,1989.5,1203,719,296,461,528.5,2325.5,496.5,18479,462.5,481,1390,152.5,16334
CH049_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,619,407,3053,21086,895,1882,1643,1286,327,551,535,2277,492,20128.5,377,474.5,1483,101.5,17221.5
