,TR:KI017:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI017_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1756,451,1128,11499,1929.5,2727.5,5408,897.5,331,334.5,368,1640,503,21120.5,488,240,882,125,16701
KI017_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1738,405,2140.5,18859.5,2446.5,2201,4707,829,341.5,390.5,589,1289,353,21489.5,464.5,286,1604,91,16760.5
KI017_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1969,392,3578,11343,2527,2350,4751,567,535.5,266,1866.5,1246,411,20901,433,241.5,732,98,16726
KI017_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,972.5,479,2893.5,16795,3008,4399.5,4792,1170,406,366.5,409,2675,776,26519,371.5,337,1446,92,16251
KI017_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23312.5,486,3576,18133,5506,4787,10427,2381,356.5,258.5,362.5,6473,3244,5988,405.5,248.5,803,108,16280
KI017_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8003,623,2788.5,24788.5,6697.5,1342.5,53684,2356,429,458.5,438.5,10866,5499.5,8026,595.5,243,3815,131,15968.5
KI017_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1790,511.5,1064,11038.5,2295,2941,6634,1089.5,385,371,460,3664,932,23901,416,165,1100.5,121,16574.5
KI017_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1009,512,1156.5,10826,2299,3170,5527,882,310,854,729,2650.5,760.5,22632,664.5,396.5,1223,130,16522
KI017_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1009.5,403,1708,14633,2348.5,3279,3959,433,295,402,610,1497,469,19598,461,360,910,125.5,16462
KI017_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1486,583.5,1773,20394,2815.5,3199.5,5698,2346,383,429,693,3419,1036,22181.5,502,272,1183,89,16564
KI017_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,961.5,455.5,2057,15593,1967,2382,3269,502,305,226,504,944,372.5,20566.5,452,337.5,1185,127,16529
KI017_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1730,518,4156,24177,2869,3740,7199,869,306.5,337,575,4755,3079,23047,415,291,1670,122,16384
