,TR:KI023:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI023_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5701,612.5,5365,27350,2480.5,4247,15127,1279,340,463,629.5,4679,1154,26357,654,NaN,2209.5,82,14998
KI023_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5905,609,4924,28665,1581,2697.5,12653,1263,274,341,606,1732,373,22780,468,534,2387,92,14569.5
KI023_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5426.5,729,11381,29819,2377,4239,11735.5,999,370.5,430,1492,4471,1277.5,24845.5,466,455,2882.5,114,14780.5
KI023_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5135,826,5239,28735,3771,6381,16516,1768,347,291,489,5556,1387.5,27211,612,498,2198,89,14640
KI023_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8964,1292,6880,28458,3301,5559,35335,3888.5,413.5,531.5,822,15876,8855,32935,631.5,510.5,2700,131,14836.5
KI023_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12364,840,1651,22422.5,5468,2554,58150,2677,556,471,732,12962.5,7385,28527,384,510,5487.5,89,14573
KI023_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5597,532,5219.5,23576.5,2728,3605,24534,2054,276,474.5,600,9041,3562,907,389,468.5,1079,78.5,14695
KI023_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5151,704.5,5386,26473,3213,4904,20287.5,1916,297,481,381,6815.5,2272.5,26265,485.5,587,1681,124,14697
KI023_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3184,557,5266.5,30258,2050.5,3504.5,11698,1073.5,272,342,491,2809,614,22388,466,563.5,2763,89,14667
KI023_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5016,862.5,5294,20980,2915,5047,26057.5,5947,350,446,672,7479.5,2511,29715.5,513,331,2408,113.5,14772
KI023_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3701,718,6892,39051,1682,2965,8188,908.5,298,NaN,534.5,2114,458,NaN,478,307.5,1940.5,84,15079
KI023_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5946,742,7624,33523.5,1986,3916.5,13379,1211,281.5,390,608,3752,1025,NaN,429,NaN,4660,86.5,15318.5
