,TR:CH029:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH029_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8811,811,3473,23830.5,995,2225,11780,1224,489,409,746,2064,526,22711,575.5,486,2411,127,15465.5
CH029_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2418,797,2434,31389,717,2209,10169,2084,560,1042,706,2916,655,19780,647,530,1963.5,103,16010
CH029_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3650,886,3219,23311,1023,2289,6238,783,521,534,690,2314,469,23888,631,447,2815,123,15376
CH029_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3105,869,16740.5,26357,1021.5,2977.5,5800,879,1200,457.5,4395,3828,807,24395.5,613,552.5,3431,91,15626.5
CH029_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3263.5,854.5,3570,29242,1177,3593,7163.5,915,543,547,719,3806,790,25157,700,515,3740,94,15705
CH029_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2938.5,697,2989.5,27719,902,2702.5,7205,1532,376,430,654,3019.5,567,21903,499,370.5,2958.5,111,15250.5
CH029_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6151,571.5,838,12631,504,1098.5,8726,429,659,340,808,967,463,6973,301.5,478,1104,103,15008
CH029_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3116.5,785,3099.5,23242,1022,2646,6684,762,441,521,666.5,2965,639,23057,529,453,2284.5,106,15499
CH029_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2672,741,3230,26484.5,1005,2870,5986,844,454,478,735.5,3436,672,23911,533,434.5,3606,115.5,15510.5
CH029_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2717,815.5,3308,24996,1000,2650,6019,785,439,444.5,731,2939,568.5,25411,476.5,380.5,3118,119,15390
CH029_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2915,874,3413.5,31412,1125,2944,9962.5,3484,513,498.5,747,3875,805,26173,678.5,444,3108.5,109,15559.5
CH029_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3058,797.5,3615,27765,1008,2801,6447,949,495.5,570.5,774.5,3216.5,627,26565,699,476,3469.5,107.5,15728
CH029_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3717,689.5,2674,25596,860,2241,7504,732,350,469,718,2212,457,19998.5,519,495,2639.5,128.5,15702
CH029_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1459,912.5,2912,23242,1050,2904,6130,973,471,546,741,5180,1497,23034,493,484.5,3911,114,15273.5
CH029_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1342,855,3416,30466,927,2828,11845,2174,506,666,721.5,4624,832,26057,699,562,3167,104.5,15768
CH029_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1121,813,2726.5,31550,616.5,2031,6500,1290.5,483,857,671,2000.5,438,20276,678,439,2473,92,15736
CH029_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1079,752.5,2487,33143,584,1983,7043,1462,485,954.5,672,2043.5,475,21672,653.5,442,1787.5,131.5,15980
CH029_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2936.5,850.5,2629,32358,631.5,2022,9758,1490.5,515,941,668,2513,536,25503,686,522.5,2114,95.5,15781
CH029_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1170,761,3856,26657,727,2235,5502,804.5,3382,536.5,3807,2189,467.5,20680,528,968,2498,103.5,15844.5
CH029_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1632.5,737,3074,25399.5,746.5,2141,6055,784,876,422,669,1925,469,21095,540,520,2085,108.5,15437.5
CH029_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14009,752,2847,21141,725,2257,10702.5,817,408,321,661.5,1690,397,21026,486,424,2417,86,15330
CH029_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1298,827,2979,28019,942.5,2534,7959,1246.5,433,524,705,3357,666,21811,832,553,4262,98.5,15551
CH029_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1784,795,3180,24396,856.5,2169,5434,780,454,548,623,2111,432,23542,636,395,3761,93,15468.5
CH029_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1278,805,15385,28388,933,2724,5746.5,841,1363,515,3670,3234,694,26865,616,490,3645,125,15431
CH029_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1194,801,3101,31515.5,979,3436,5479,873,407.5,425,662,2296,470,23449.5,579.5,467.5,2474,105,15699.5
CH029_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1448.5,826,2468,27811,867,2450,16170,2728,386.5,579,692,8165,2454,22157,523,446.5,2457.5,113,15581
CH029_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8112,804,1093,20264,1753.5,1777,34920,2013,624,676,783,2966,886,21141,427,504.5,1573,96,15334.5
CH029_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1598,933,2645,22041,1007.5,2583,11624,1901.5,435,375.5,602,4790,1107,24303,544,460,2572,117,15293
CH029_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1459,849,4036,27153.5,1012.5,3302.5,9566.5,1794,480.5,470.5,733,4896,965.5,29358,589,475,4388,100,15174.5
CH029_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1145,805,2681,26588,855,2450,7492,1195,337,480,668,2843.5,496,20887,471.5,490,3370.5,94,15250
CH029_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1201,901,2641.5,21718,636,2440,12967,2192,478,728.5,697,3527,716,22641.5,657.5,580,2658,85.5,15721
CH029_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1144,776,2633.5,29542,812,2074,5648.5,785.5,433,519,680.5,2130,392,19918,499.5,448,3026,128,15663
CH029_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1172,NaN,1867,22526,604,NaN,NaN,NaN,370.5,NaN,462,NaN,332.5,NaN,NaN,NaN,NaN,68.5,15543
