,TR:UZ024:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ024_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6800.5,852.5,2933,11896.5,1861.5,1942,11946,671,570.5,475,723,2593,461.5,24062,508,590,1446,103,17787
UZ024_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ024_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6554,880,1261,10612,1756,1766,12479,569,517,448.5,881,1314,406,24396.5,505.5,501.5,1306.5,89,18248
UZ024_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3516,835.5,6983,11754,1705,1845,11445,516.5,600,490,2272,1889.5,484.5,22078,480,515,1257,102,17533
UZ024_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2012,657,954,6906,1740,1937,10527.5,439,623,355,661,1238,453.5,17267.5,455.5,453,985,103.5,17833
UZ024_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1973,680.5,1386.5,10533.5,1548,1497,10992,574,525,379.5,763,1450,405,19748,389,469.5,1009,95,17810
UZ024_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7826,789,1026,7392,2234.5,1277,19471,549,661,373,675.5,1236,424.5,19621.5,407,641,1167.5,105,17372
UZ024_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6338,852,5858,23739,2023,2697.5,12658,831,453,555.5,945,2672,485,31663.5,477,475.5,3072.5,105,17395
UZ024_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5145,887,2998,16087,2087,1971.5,12808.5,587,558,644,897,2122,465,25008,582.5,592,1931,110,17210
UZ024_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6382,856.5,4198,21570,2030,2290.5,11525,704,462.5,578,924.5,2664,440,25908,557,549,2490,83.5,17072
UZ024_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3756.5,926,3396,16855,1868,1963.5,12460.5,1297.5,598,533,1102,2232,473.5,23831,546,542.5,1314,105,17418
UZ024_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3616.5,768,2731.5,15869,1739.5,2035,11743.5,516.5,433,430,825,2323,475,24039,474.5,551,1562.5,108.5,17395
UZ024_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4446,760.5,2616.5,14883,1850,1983,11885,552,426,413.5,763,1940,405,23923.5,513.5,493,1362.5,88.5,17326
UZ024_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5035.5,843.5,4528.5,20094,2194,2169,11879,732.5,422,538,794.5,4690,1719,26126.5,488,477,2084,116,17164
UZ024_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4429,833,4208.5,19240,2068.5,2118,13029,1019.5,318,369.5,812.5,3175,588,26877,523.5,518,1741,89,17279
UZ024_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4512,774.5,5487,23854,1809.5,2110,11693,614.5,411,484,943,2303,393,24131,396,502,2730.5,98.5,17349
UZ024_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3971,777,3801,19932,1610.5,1802,12133,729,383,433.5,808.5,1931,368,27638,433.5,638,1981,85,17049
UZ024_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4633,858,3077,16735,1550.5,1880.5,12067.5,651,411,421,630.5,2237,455,26254,397,473,1436,118,17072
UZ024_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3011,751,3680,17441,1712.5,2075,11805,580,1827,426,3024,2437,372,23831,474,769,1924,97,17095
UZ024_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4073,736,3243.5,16156,1954,2099,12077,697,622,421,679.5,2103,441,25146,468,526,1562,110,17291
UZ024_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28399,946,5661.5,22747,1843,2402,15903.5,963,444,651,833,2302,406,32967,541,571.5,2524,139,17649
UZ024_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4150.5,925,4186,18410,2169,1961,12382,972,452,796,765,3655.5,756,24016,819,520,1925.5,117,17383.5
UZ024_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5520.5,680,3582.5,19563,1726.5,1572,11734,619,442,477,680,1690,292,25123,388,402.5,1353,156.5,16933
UZ024_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4400.5,698,20025,24834.5,1928,2249.5,11636,647,1120,503,3276.5,3712,724,24247,428,748.5,1988,122,16980
UZ024_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3497,773,2965,17372,2175,2503,12311,578,420.5,425,752,2263,443,23647,461,419,1460.5,104,17060.5
UZ024_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2735.5,753.5,2246,14700,2026.5,2146.5,13850,1545,423,440.5,523,6439,1935,25550,415,535.5,1424,105.5,17003
UZ024_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10199,761,1304,16215,2925.5,1662.5,21917,694,693,555,694,2177,652,29853,694.5,654,1862,117,17095
UZ024_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4957,779,5704,19771,2031,2032.5,15273.5,1008,409,434.5,789.5,3543,519,29968,384,503.5,1683,96.5,17395
UZ024_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3398.5,747.5,3571.5,18525,1826.5,1839,11968.5,610,377.5,496,786,2060,446,25504,461,538,1797,116,17233
UZ024_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4141,704,4541,24316,1742,2144,11667.5,699,504.5,509,973,2661,420,24039,460.5,524,3251,103.5,16980
UZ024_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2738.5,657,2527,10434.5,1570.5,1710,12194,615.5,366.5,284,606.5,3922,608.5,23416,362,373.5,1078,158,16956
UZ024_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2099,770,2031,12307,1504,1498,12226,549,407,410.5,604,1544.5,362,21858.5,384,436,1163,135,17118
UZ024_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2742,759,2132,13872,1517,1478,12170.5,471,455.5,415.5,635,1552,317.5,21017,377,573,1159,103.5,17003
