,TR:CH057:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH057_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10632,823.5,13861,57619.5,1420,4988.5,16442,1471,502,407,995,2638.5,482,27788,498,522.5,6881.5,123,15168
CH057_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6260,821,9572.5,51653,1431,4536,12578,2314,414,425,977,2797,490,29542,507,473,5773,85,15227.5
CH057_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9977.5,802,9728.5,55784,1452,4330,10659,765,432,432.5,989,2500,450.5,30165.5,545.5,541.5,6316,71.5,15153
CH057_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6505,721,34516.5,58427,1485.5,4723,9521,801,886.5,442,9577,2968,532,27119,515,576,5937,114,15500
CH057_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6252,643,7023,64347,1172,6183.5,12750,2427,389,946,962,3796,533.5,19675.5,879,575,4894,103,15151.5
CH057_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4855,726,6048,61277,841,4195.5,14832,3920,476,867,947.5,3019.5,529,17564,758.5,517.5,4039.5,123,15358
CH057_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21406.5,696.5,3169,45768,1891,2492.5,35220.5,758,584.5,490,822,1841,466,21487.5,453.5,376,5690,90,15148.5
CH057_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8186,991,9985,57400,1710,4945.5,10460,1021.5,558,532,1029,2740,510,29404,635,516.5,6262,101,15189.5
CH057_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7578,773,9367,57711.5,1572.5,4816,9996.5,799.5,375,409,944.5,3036,513,29427,519,398,6122,118,15152.5
CH057_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6735,723,9272.5,53753,1479,4926.5,9385,758,359.5,443,958,3325,645.5,27615,531,461.5,5499.5,111,15365
CH057_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6583.5,771,8541,59246,1434,4715,16790,6627,370,434,842,3387,496,29335,542.5,524.5,5662,117.5,15273.5
CH057_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7351,815,8607,57608,1415,4637,9837.5,840,385.5,456.5,912.5,2633,486,30789,512,397.5,5532,98.5,15373
CH057_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6452,660,8354,54815,1187,3916,8373,755,306,338,798,1946,385.5,26565,440,415,5277,100,15336
CH057_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4011.5,860,8218.5,57769,1539,4613.5,10940.5,1091,438.5,589,897.5,4698,1317,30235,616,407,6280.5,99,15165
CH057_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3430,779,8846,57192,1479,4362,12117.5,2207,447.5,455,867,3498,480,31020,546.5,433,5871,125,15368.5
CH057_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3598,690,8684.5,47753,1354.5,4129,7852.5,1403,412.5,518,895,2387,405,29092.5,508,464,5698,108,15269
CH057_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3895,840,8775,56223,1220,3835,8166,861,356,351,972,2405,422,28988,581,472.5,5933.5,96.5,15380
CH057_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6885,821,8240,57319.5,1264,4046,9105.5,1562,374,399,817,3097,473,34031.5,477.5,539,5227,107.5,15352
CH057_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3631,717.5,11257,55195.5,1410,3994.5,8145.5,864.5,3668,425.5,6115,2589,434,30535,489,640,5473,128,15335
CH057_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,871,667.5,566,6011,420,481,2174,427,655,378,552,289,371,6297,340,1015,790,124,15005
CH057_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31412,989,11614,60596.5,1121.5,4550,22203,2057.5,614,509,990,2847,531,30777,837,590,5391,87,15252
CH057_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4045,852,8615,44186.5,1396.5,4320,11023,1592,468,632,902,3712,611,11697,642,434,4602,125,15211
CH057_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5732.5,746.5,8125.5,49507,1479,3569,8900,836.5,385,406,900,1936,383,30234.5,517.5,394,6041,92.5,15282
CH057_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3305.5,733,31043,52807,1456,4458,9887,1228.5,1147,450.5,8281,4714,752.5,28434.5,520,439,5428,89,15271
CH057_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3697,601.5,9078,56061,1716,6799,13443,2684,394,393,904,3905.5,573.5,30581,505,451,5362,101,15312.5
CH057_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6405.5,961,8712,52541.5,1664.5,5675,29969.5,4528,392,374,825,18602,5846,34839.5,504,543,5508.5,114,15347.5
CH057_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9089.5,774,2341,37505,1224,2845,43955.5,4706,573,724.5,906.5,9558.5,1741,20818,414,364.5,2824.5,112,15007
CH057_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4444,1033,11337,55646,1757.5,6104,24049,5144,534.5,497.5,940,10718,2019,35208.5,685.5,512,5134.5,99,15256.5
CH057_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3591,795,8242,45191,1821.5,5414,18718,3079.5,380.5,434,811,7384.5,967,29565,479,454,4987,121.5,14967
CH057_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3373,737,8359,46852,1478,4697,10576,1562.5,397.5,392,892,3026.5,408,31181,491.5,380,5736,134,15214
CH057_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4335,889,8997,34493.5,1433,5093,17098,2531.5,370.5,364,875.5,8954,1068,32935,421,385,5179.5,105,15124
CH057_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3583.5,732,11115.5,54446,1292.5,4253,7165,804,453.5,360,949,2528.5,410,29969.5,480.5,420,6679.5,108.5,15453.5
CH057_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4625,742.5,11226,55842.5,1195,3687,10892,1173,438,401.5,801,2647.5,506,30050,454,433,5251,112,15387
