,TR:KI002:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI002_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18510,988,8404,37828,1979,2752.5,23991.5,990,521,393,982,2527,607,26276.5,459,526,2815,124,16770
KI002_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8157.5,922,7051,39259,3362,3938,23380,3407,501.5,430,892,4391,1267,29404,497,504,3254,122,16825
KI002_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9814,1030,6472.5,36074,2243,3220,19675.5,847,458.5,336.5,1005.5,2221,563.5,27765,443,480,3488.5,122,16871
KI002_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7617.5,973,35774,35843,3158,3782,20795,920.5,1495,371,4656.5,4187,1469,26704,469,584,3119,116,16964
KI002_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7859,981,7680,35762.5,5566.5,6858,20264,946,534,391.5,1061.5,4208,1377,27984.5,464,411,3226.5,119,16918
KI002_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7123,1027,7280,38982,5628,5662,22503,2562,470,421,1088.5,5289,2264,26969,442,442,3138,128,17102
KI002_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11465,788,2026.5,28019,4766,2340,31597,812.5,711,374,1384.5,1933.5,518,24026,531.5,444,5091.5,107.5,16871
KI002_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11004.5,938,7810.5,37736,4635.5,5303,21141,1026,494.5,405,983.5,5040.5,2157,29681,415,531,3339,123,16997
KI002_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8918,1166.5,7087.5,36477.5,5290,4994,20518,1011,656.5,670,1106,6618,2974,27350,785,554,3485,114,16721.5
KI002_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9009,1099.5,7177,37701.5,4141,4436.5,20703,988,576,432,1041.5,4499,1877,27915.5,594.5,444,3475,97,16838
KI002_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8917,1103,7434,42352,5373,4956,24522.5,4975,604,516.5,1165,6803.5,2775,29704,677,526.5,3433,120,17010
KI002_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9492,1097,6950.5,36559,2692,3883,20333,967.5,530,447,953,3650,1186.5,28561.5,430,437,3254,93,16848
KI002_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9030,1007,7458,36074,3364.5,3988,20968.5,819.5,500,372,1110,3697,1187,28354,452.5,468,3519,143,16964
KI002_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10888,1093,8526,37101.5,4691.5,5239,23865,1613,478,407,863,10673,7035.5,34782,606,448,3231,123,16883
KI002_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5789,992.5,6951.5,34458,3508,4593.5,22965,1813.5,493,344,904,5195,1860,31181,441,411,3233,122,16998.5
KI002_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5549,1024,6644.5,37562.5,2870,3820,21072,1495,476.5,367,993,2962,711,27361.5,412,484,4444,132.5,16895
KI002_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25445.5,1038.5,7733,36005,3650,4646,23542,1874,453.5,419,1014.5,4454,1648,34366,431,455,3414,87,16918
KI002_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5245,1018,7092.5,32023.5,3445.5,4438.5,21464,1663,475,365,1002,5057,1552.5,30604,415.5,473.5,3346.5,99,16881
KI002_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6145,1051.5,9890.5,35993.5,3555,4525,22734,1599.5,3219,432.5,3271,4525,1379.5,30927,506.5,1604,3294.5,105,16725.5
KI002_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6306,979,7993,36582,3586.5,4247,22780,1627,980,373.5,963,4206.5,1188,31412,403,501,3294.5,113,16895
KI002_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17102,937.5,7685,35797,1795,2473.5,24580,1133.5,483,372,986,1819,480,27626.5,457,432.5,2658.5,127,16502
KI002_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9961,1123.5,7315,34297,3639,4388,24914.5,2047,542,438,1054.5,6933,3590.5,31481,518,400,3159,104.5,16556
KI002_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6877,905,6435,34551,2810.5,3829,23611,2042,451.5,368,885,5242,1667.5,29704,410,388,3407,120,16641
KI002_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6572,1008,30327,35197,3789.5,4397,22434,1638,1323.5,340.5,3808,4664,1777,30096,512,638,3118,110,16671
KI002_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6119,977,8448,32243,4665,5799,22965,2006.5,492.5,319,1426,6454,2841,29565.5,431,449.5,2930,102,16322
KI002_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13362,1361.5,8496.5,34193,3809,4867,29773,2668,480,390,1328,13548.5,8086.5,32762,417,488.5,3222,80,16728.5
KI002_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8626.5,899.5,1567,19826,4212,2285,49125.5,2217,692.5,453.5,1229,11854,8390,26992,461,450,3987,88,16469
KI002_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12418,1177,8262,33166,3127,4381,29704,2861.5,461,387,1132,13705,8327,32774,483.5,488.5,2980,94,16569.5
KI002_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10183,1239.5,7637,35636,4700,5228,28573,3025,598.5,588,1131,13739,7774,31412,734,522,3618,137,16825
KI002_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8679.5,1123,7156,34816.5,4212,5202,27257,2714.5,539,501.5,1135,11976.5,7003,32785.5,556,546,3392.5,123,16825
KI002_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12138,1275,7664,30119,3884,4894.5,28838.5,3226.5,545,508.5,1216.5,11675,6518,33905,591,546,3300.5,113,16848
KI002_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5076,990.5,5795.5,30961.5,3118,4070,22791.5,1677.5,524,400.5,1104,5451,2064,29254,409.5,481,2756.5,157,16964
KI002_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7228,1032.5,6425,33893,3662,4136,24188,1390,479,318,955.5,4165.5,1905,31112,405.5,438,3303,119,16691
