,TR:UZ020:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ020_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3147,680,3786,25723,2386.5,2410,12157,759,452.5,453,717,2642,365.5,26126.5,520,556,1853.5,124,16680
UZ020_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2426.5,749,3169,22078,1787,1904,12754,605.5,492,457.5,746.5,2098,369,27869,494.5,552,1313.5,95,17118
UZ020_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5639,816,3593,20451.5,1545,1703,12860,787,498,444.5,679.5,2957,766.5,30337,440,460.5,1383.5,118,16864
UZ020_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2333,708,4493,23001,2044,2304,12245,841,2262.5,445,3644,2628.5,557,26369,565.5,847.5,1932.5,166,16679.5
UZ020_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1923.5,717,3307.5,20994,2208,2085.5,13101,815.5,1085,426,654,2379,508.5,25342.5,476,562.5,1225,138,17187
UZ020_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4454,738,3357,20163,1715,2000.5,13503,667.5,460,353,536,1881,459,32263.5,444,430,1467.5,101,17095
UZ020_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1756.5,774,3065.5,18087,2178.5,2273,13163,1088,512.5,541,679,3345,627,30291,510,542.5,1371,123.5,17049
UZ020_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2562,729,2072,17441,1841.5,1374,12230,662,458,423,509,1549,391,22585.5,467,423.5,951.5,120,16933
UZ020_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2097,638.5,12800.5,27869,1935,2192,11272,737,757.5,390.5,5209.5,3570,498.5,19102,441.5,539.5,1735,106.5,16680
UZ020_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2048,733,2302,19379,2817,3073,12869.5,1078.5,410,419,686,3873,692.5,22839,503,518,1178,137,17072
UZ020_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2051,872,2345,18121.5,2118.5,1988,14276,2062,472,401.5,639,8319,3201,23924,465,538.5,1010.5,148,17026
UZ020_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6937,806,1117,14263,3614,1639,32263.5,1926.5,587,651.5,731,6597,3451,20417,574.5,650,1234,154,16887
UZ020_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2164,974,3478,20325,2486,2771,16126,1942,435,403,617,9213,2903,30983,461,472.5,1369,90.5,16898.5
UZ020_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1870.5,1455,3465,20209,3367.5,2521,15042.5,1690,859,1299,933.5,9479,2239,26900,2554,831,1959,114,16829.5
UZ020_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2003,604.5,3248,20936,2207,2348,13084,1092,342,372,608,6457,1120,24881,426,468,1133,147.5,16726
UZ020_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3330,749,2822.5,16933,2206,2034,12744.5,1573.5,383.5,460,626,5765,1312,21847,468,502,1261.5,110,17072
UZ020_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1487.5,632,2747.5,20082.5,2097,1950,12865,608,405,374,525,2188,420.5,24270,460.5,419.5,1047,93,17152.5
UZ020_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1919,660,2633,20325,2080.5,2425.5,13168.5,821,370.5,383,645,3150,566,22586,499,559,1885,125,16749
