,TR:UZ008:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ008_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23011,834,9277,30696,1182,2717,15811,986,399,558,876.5,1837.5,446,22203,849,340.5,3122,119,15454
UZ008_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6102,795,7561,32127,1623.5,3046.5,13586.5,2400,438,823,737,4660.5,964.5,22537.5,1143.5,459.5,3513,76.5,15320.5
UZ008_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10613,738,7146.5,31296.5,1273,2241,7754,858,394,453,564,1645,381,23403,746,300.5,3754,121.5,15364.5
UZ008_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5324,615.5,15801.5,27419,1334,3093,6825,672.5,385,513,2070,3593.5,875.5,20864,590.5,439.5,2127,83,15599
UZ008_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6338,609,7611,30396,3333,6184,7053.5,677,378.5,441,764,3233,674,22526,590,430,2338,86.5,15169
UZ008_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5767,595.5,7587.5,28988,2998.5,4700,12562.5,1466,329,466,935,5014.5,1193.5,25573,663,379,1791,108,15003
UZ008_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11717,514,1905,20380,2419,2123.5,13476,710,426,446,710.5,1751,455,21833.5,394,348.5,4072,127.5,14753.5
UZ008_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ008_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6229.5,945,7536,28804,2617,3739,7563,818.5,407.5,788,688.5,4236,1228,19145,1016.5,390,2200,97,15265
UZ008_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4841,568,3722,20518,1106.5,2425,6061,628,284,677,636,1914.5,489,15744,630,371,1347.5,101,14926
UZ008_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9611,787,7556.5,33235,2636.5,3768,21211,2327,808.5,547,767.5,6981,1330,27027,532,480,2583,112.5,14625
UZ008_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5283,590,8567,29589,1187.5,2376,6202,626.5,285.5,476,658,2281,712,17910,546.5,414,2390,133,14920
UZ008_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5540,533,7364,30835,1291,2238,6254.5,571,269,329,591.5,1924,390,15215,447,290,1584,88,14893
UZ008_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8056,3246,6641,26565,4752,3884.5,17425,1493,2475,3963,1966,12561,3899,24511,7077,717,7123,125.5,15447.5
UZ008_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3881,633.5,8689,27199.5,1470,3322,8904,762.5,346,446,773.5,3858,913,26369,613,362,2734,104,14896
UZ008_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4691,764.5,9591,36351,1614,2521,8432,813,284,350,670,4220,601,21822,491,269.5,2365,95,14732
UZ008_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,22064,651,9186,33604,2272,3830,13894,718,329.5,442,615,4130,913,24130,587,359,2633,114.5,14980
UZ008_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4770.5,770,11346,31527,1601,3215.5,8616,742,455,425,825,4167,1128,25319,579,456,2857,130,14967
UZ008_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4177,548,10443.5,29335,1434.5,3085,8884,745,2319,459,1792,3605.5,905,24534,623.5,481,2489.5,113.5,15060
UZ008_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5120,653,10908,30212,1725,3590,9364,694,1038.5,490,1197,3817,881,25088,641,389,2757.5,121,14784
UZ008_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26842,660,4113.5,19110,825.5,1705,17564,752,360,457.5,622,1766,403,16851.5,549,351,1509,128,15314.5
UZ008_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8013.5,1054,5822.5,21926,2226,3668.5,21626,1336.5,486,474.5,619,11209.5,3985,28527,641,456,2851,97.5,15272
UZ008_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7995,626,7830.5,22572,1047,2106,14378.5,1070,330,390,614,4697.5,1129.5,24326,550,312,2704.5,83.5,15044
UZ008_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3285,662,8321,23680,1548,2412.5,12946,1113.5,348.5,659,1126,4787,1035.5,18983,647,245,2522.5,98,15493
UZ008_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8411,772,9202,30373,3365,3949,15733.5,937.5,599,470.5,849,10703,2822,23149,577,462.5,2646,108,14757
UZ008_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,51491,1274,10720,23819,3342.5,4477,34031.5,1919,504,545,1087,22203,13963,30523.5,581,541,2601,105,14997
UZ008_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28065,903,6263,26034,4310,2559,50130,1397,485.5,523,1155,24037.5,14492.5,26034,448.5,316,5064.5,126.5,14771.5
UZ008_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12932,993,9219,22965,2532.5,3401,27211,1777.5,411,564,581,17460,10753.5,27292,585,464.5,2280,124,15234
UZ008_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5220,618,7547,21060.5,2609.5,3240,20518,1763.5,306,684.5,585,13062,5445,13778,636,205,1752.5,84,15403.5
UZ008_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4606.5,656,8139.5,24719,2494,4520,23057,1438,389,484,641.5,10720,4068,27327,569,408,3291.5,109,14772
UZ008_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,15694,1126,8034.5,31204,2494.5,3874.5,26773,1707,670,481,765,15852.5,5111.5,27938.5,581,461,3046,129,15042
UZ008_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5279,876,12960,42248,1300,2317.5,7582,491.5,745,467,960,3096,510,19664,512,510,3817,103,14514
UZ008_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10014.5,628,14711,32058,2957,4640,23160.5,988,734,609,821,12300,3099.5,27581,590,371.5,3263.5,109,14544.5
