,TR:IB006:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB006_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1593,818,5515,32898,1284,2001,16229.5,582,442.5,401,1024.5,1543,425,28491,436,498,1371,100,16632
IB006_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,689.5,849,3693,31767,1809,2665,15106,1526.5,515,518,748,2766,693,28330,587,460,1426,81,16703
IB006_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1654.5,728,4905,37189,1274,2037,14391,611.5,441,455,775,1679.5,476,27776,387.5,463,1400.5,87,16726
IB006_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,916,747,22862,38804,1724.5,2465,13462,582.5,788,401,3836,2389,778,24419.5,397,578,1243,97,16783.5
IB006_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,608,826,3319,26657.5,3857.5,4380,13417,600,492.5,586,784,3312,957,22932,491,456,1416.5,123,16691.5
IB006_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,701,738,3917,29806,2551,2795,14049,802,433,446,882.5,3737.5,1038.5,22862,455,482.5,1060,91,16803
IB006_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1585.5,787.5,1148.5,22032,2884,1704,17326,683,622.5,442,1156,1951,587,23127.5,420,367.5,1650.5,91,16680
IB006_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,745,735,3726,30337,2050,2874,13618,533.5,427,437,779,2699,667,22678,452,447,994.5,106,16829
IB006_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,754,856,4518,34697,2381,3491,13800,612,472.5,556,914,3196.5,818,28884,566,527,1546.5,113.5,16749
IB006_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,805,721,4910,36300.5,1854.5,2812,13479.5,606,445.5,476.5,912,2428.5,687,24973.5,444,470,1285,120.5,16657
IB006_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,636,703.5,3168.5,31202.5,1743.5,2506.5,14809.5,2141,429,443,806.5,2632,732,25965.5,417,545,1190.5,130.5,16564
IB006_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,617,734.5,3851,29091,1572,2408.5,13040,591.5,467.5,395.5,879,2820,564.5,24477,482,463.5,1265,113,17072
IB006_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,687,761.5,3300.5,25169,1822,2466,14854,621,535.5,428.5,671.5,2360,742,27892,419,476.5,1216,119.5,16472
IB006_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1105.5,922,5742,31283,3203,4340.5,15886.5,956,515,561,798,11645,8092.5,37512,543,629.5,1959,103,16818
IB006_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,961,716,5039,38596,2055,2866.5,14123,719,415,426,1001.5,3668,944,26554,420,494.5,1265,95,16506.5
IB006_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,761,652,4197,36243,1473,1995,12801,753,393.5,408,950,1922,496,19217,405,467,1051,121,16541
IB006_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1069,659.5,4113,32898,1484.5,2312.5,13581,615.5,425,458,822,2663,578,23416,473,477.5,1165,90,16933
IB006_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,590.5,769,4088,30360,1629,2693,13230,784,450,463,800,3162.5,806,26969,473,469,1261,138,16657
IB006_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,612.5,774,7896,27753,2506,3078,13493,880,5663,447,3972,4774,1392.5,25216,512,1850,1530,111,16582
IB006_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,704,747,3434,27430,1661,1950,13405,626,1167,460,911,2384,565.5,20209,413,449,1078,115,16657
IB006_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2267,698,4253.5,29137,1214,1909,15462,651,406.5,396,648,1859,448,28491,456.5,452.5,1231.5,143,16610
IB006_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,616,781,3515,29368,2186,3066,15484,1010,455,438.5,744,3570,1217,29218,470,522,1461,118,16818
IB006_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1085,678,4524,37177.5,1293,2127,13804.5,742,385,413,845,1872,471,24523,430,404,999,112,16599
IB006_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,776.5,674.5,21547,38550,1938.5,2640,13983,736,1117,424,5203,3917,993,24869,433,518,1221.5,87,16501
IB006_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,663,734,4234.5,30499,2681,4365,14199,873,444,382,907,3360,859,28630,501,426,1386,138,16726
IB006_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1037.5,838.5,3105.5,25861,2139,2466.5,17072,1492,414,568.5,910,7988.5,4841,21340,461,435,1068,101,16668.5
IB006_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1754,704,1226,22147,3982,1756,24142.5,1167,572.5,510.5,966,4170,1642,22955,420.5,392,1429,94,16620.5
IB006_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,646,775,3189,27799,2333,3171,17810,1388,447,362,654,3390,1993,28284,498,441,1165,101,16772
IB006_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1340,898,6627.5,38042,3392.5,4393,18444.5,1385,476,494,1096,5925,6251,32898,532.5,516.5,1267,94.5,16633
IB006_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,641,651.5,3957,36220,1817,2924,14589,865,424.5,440.5,670,2281,906,25931,474,461,1095,133,16726
IB006_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,700.5,808,3826,22873.5,2467,3562.5,16330,1338,405,359,835,6379.5,2543.5,29045,424,547.5,1189,137,16772
IB006_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,489,688,3465,28884,1296.5,2236,13313.5,560,416.5,489,687,1985,481,23854,481.5,408.5,1265,139,16795
IB006_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,762,767,4069,28630,1778,2102.5,15073,719,442,393,850,2932,758,22770,401,421.5,1030,100,16749
