,TR:KI038:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI038_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2604.5,565,9533,39744,1593,4720,11115,1059,452,604,774.5,3820,864,25757,729.5,585,7128,136,15912.5
KI038_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2448,757,9848.5,36813,2786.5,6633,14772,1720.5,441,589,804,8261.5,4116,33962.5,873,634,7135.5,100.5,15794
KI038_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1278,633,8424,36120,1703,4564.5,10312,1629,435,538,789,3417,955,29358,707,537.5,6803.5,136.5,15704
KI038_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1450,601.5,8487,36951,1331,3974,9605,1657,459.5,642,785.5,3081,636,27245.5,820,561,7860,85,15839.5
KI038_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2977,586,7679,36385.5,1066.5,3813,8157.5,1135,387,569,763.5,2020.5,514.5,25411,821,490,6197,110.5,15648
KI038_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1317.5,597,8212,33374,1638.5,4457,8457.5,1413,462,529,653,3136,881,29404,702,513,6266,104,15601
KI038_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1162,634,9206,35543,1641,4330,9419,1408,4014,550,2632,3124,708.5,27373,732,1572,6117.5,101.5,15748
KI038_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1085,492,7495,38532.5,1563,4396,12434,1937,1211,506.5,763,3407,772.5,25791.5,661,533.5,5637,104,15928.5
KI038_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11682,620,9432,35751,967.5,3659.5,18372,1259,402,412,700.5,2398,513,31193,681,595,5526,153.5,15557.5
KI038_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1330.5,698,9489,38162.5,1807.5,5042,11005,1770,414,502,793.5,3863,915,31573,898,567.5,7332,82,15678.5
KI038_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1788,581,8223,37828,1263,3929,13227,1926,425.5,497,777.5,4068.5,855,29958,815,489,7600,130,15656
KI038_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1368,679,30396,38359,1734,4886,10912.5,1648,1486,731,3235,3816,935,30892.5,949,668,7023,133,15637
KI038_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1288,559,8344,35174,2952.5,7622,15464,2112,428,466,708,6186,1746,29542,783,542.5,5970,107,15956.5
KI038_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5183,838,9078,38082,2228,5814,26911,2874.5,421,555,748,11171,4682,33685.5,714,551,6186,132,15751
KI038_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6183,690,1482,22411,2473,3240,56442,3150.5,543.5,492,807,13027.5,9064.5,28988,491,517.5,9268,103.5,15593
KI038_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21372,771,10433.5,37193.5,2186,6412,32566,3808.5,436,521,719,12343,5814.5,33535.5,794,498,6059,97.5,15557
KI038_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1703,859,9504,35854.5,2688.5,6524,24314.5,2442,426,468,763,10122,4906,33916,673,686.5,6536,133,15647
KI038_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1284,694,8686,37251,1623,5134,12642,1776.5,432,515,831,3880.5,985.5,30592.5,765,572,6723,131,15681
KI038_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2303.5,793,9169.5,32554.5,2212,6304,19410,2722,382,475,713,7447,2381,35012.5,819,557,6573,93,15681
KI038_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1153,554.5,8180.5,38613,1036,3672,6280,952,396,487,886.5,2004,507,28446.5,670,568,6264,92,15332
KI038_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1474,580,7780,34770,1808,5126,15386,1716,318,481,678,5019,1469,29842.5,684.5,481,7031,136,15807
