,TR:KI019:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI019_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3176,888.5,11359,38151,2077,4320,14562.5,1176.5,2225.5,437,2933,2409,860,32438.5,547,857,2419.5,90,15030
KI019_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2690,1184.5,8300,36559,1902,4193,16525.5,1221,703,410,1112,2567,905,31389,421.5,506,2003.5,113.5,14953
KI019_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20980,433.5,8191,37043,1058,2813,27811,1256,451,295,738.5,1521.5,473,23080,516,301,1592,90.5,15022.5
KI019_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2884,810,8571.5,38521,1936,4617,23126,2002,406,446.5,850.5,3714.5,1424,31020,636,443,2233.5,79,15264
KI019_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3681,764,7832,38544,1631,3799,22826,2098,377,526,793.5,2995,1019,29623.5,568,501,2080,107,15055
KI019_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2442.5,757,26945.5,37885.5,1862.5,4208,15259,1365.5,734.5,419,2495,2826.5,1076,29681,523,445.5,2512.5,101.5,15066
KI019_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3200.5,946,10395.5,37551,2889,6859,21049,1855,407.5,383,1056,4297,1757,33697,479,361,3059,94,15172
KI019_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10046,1304,10752,36836,3042,5541,33443,2296,383.5,418.5,965,9588.5,5960.5,33442.5,572.5,485,2548,104,14788.5
KI019_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7739,881.5,2130.5,23334,4202.5,3449,56523,2515,607.5,525.5,874,9613,8286,31654,482,511,5519.5,100,14988.5
KI019_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17656,NaN,9367,34066,1745,3606,32081,2027.5,509.5,NaN,967.5,6466,5130,NaN,316,NaN,NaN,123,15166
KI019_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8280,1002,10129,34689,2063,4983,33881,2427,467,594,1011,7381,5172,31481,712,546,2217,117,14912.5
KI019_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2144,546.5,3523,33120,981.5,3103,20449,1843,411,590.5,734.5,2369,2317,18210,516.5,399,1111,104,15013.5
KI019_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5739.5,1227,9102,29381,1709,5117,34020,2876,419,517.5,882.5,6340,3734,33004,652.5,492,2400,90.5,15197
KI019_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2225,1059,7338,37320,1625.5,3846,19064,1520,342,341,931,2844,1091,30766,541,442,2406.5,110.5,15119
KI019_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4207,1040,8937.5,36985.5,2601,4977,22434,1498.5,444,464,902.5,4198,2432.5,35174,443.5,443.5,2664,125.5,15099
