,TR:IB054:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB054_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18672,1110.5,18649,40909.5,1956,4816.5,32612,2268,1026.5,489,1469.5,3270,962,24742,570.5,405,4162,106,15199
IB054_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5658,1272,7492,33258,4333,5924,18302.5,1778,826,579,1831,5942,2249,21199,717,661,5641,115,15302
IB054_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1966,839,1494,13300.5,1969,1776.5,8744,620,498,206,878,1731,680,12882,293.5,515,1085,90,14929.5
IB054_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,677,813,694.5,4839,1293.5,789,5677,588,708.5,314,620.5,839,426,4831,431,513,940.5,101.5,15206
IB054_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7619.5,685,18926,50499,5509.5,10877,25526,2194,750,399,1860,6809.5,2768,18326,488,345,6179.5,106,15268
IB054_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5679,783,24430.5,53441.5,4904,10212,20575.5,2009,787.5,218.5,2059.5,6895,3703,25019,519,382,6674.5,101.5,15220
IB054_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7778,658,13317.5,42513,5464,6164,32774,1233,1010,414,2164,8170,2475.5,16773.5,400,371.5,9685,99.5,15017
IB054_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5702,1138,32358,61416,5035.5,10983,20518,3082.5,1031.5,348,1479,7248,4164,27350,544,399,8367,98.5,15697
IB054_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4526,721,6830.5,36743,2069,5178,24464.5,1542,769,283.5,1556,4231,1560,15637,581,470.5,2125.5,112,15264
IB054_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2724,983,3046,16927,2661,3394.5,9389,706,504.5,303,1034,2638,900,15294.5,348,353,1359,137,15191.5
IB054_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,703.5,840.5,673.5,6829,922,851,6259,526.5,607,NaN,677,737,435,8168.5,305.5,470,1021,122,15372
IB054_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2617,941,6368,27350,3330.5,4227,11773,978,623,283,1370,3330,1210,18810,396,415,2380.5,101,15197
IB054_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7650.5,572,22249,59569,2003,6758,28504,2795.5,810,371,2075.5,5402,2866.5,19179,461,540.5,4412,119,15243
IB054_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7220,1751,19203,37113,5477,8697,20934,1629,1228.5,894,2038,9320,5995,28319,2165,641,7666,88,15074
IB054_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2775,959,5951.5,27765,3623,4737,11907,1092,558,327,1282.5,3978,1496,19768,447,485.5,2896,104,15133.5
IB054_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1838,893,1937,14761,2369,3031,7823,688,484,289.5,1011,1839.5,619,14891,305,503,1817,92,15253
IB054_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,809,821,672,6449,859.5,755,6329,414,589,200,624,736,371,10910,266,524,821.5,110,15099.5
IB054_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4726,1085,10453.5,32127,3511.5,5684,12040.5,1217.5,714,357,1491,5098.5,1829,22307,370.5,358.5,4705.5,101.5,15127
IB054_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2836,547,21672,54192,2761.5,7441,20772,1821,2122.5,421,2539,5787,2247,22768.5,486,331,5025.5,151,14764
IB054_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3032,597,21857,58392,1947,5895,16527,2224,833.5,409,1693,4140,2226,18291,413,538,3813,120,15146
IB054_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20172,1279,37136,53638,2314.5,6750,31043,3160,929,380,1609,4217.5,2031,NaN,1007.5,NaN,6023,83,15342
IB054_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4488.5,NaN,24880,57515,3751,9895,26819,2618.5,762,557,1876,5143.5,3476,29496,595,NaN,6168,99,15150.5
IB054_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4644,1010.5,15169,50822,1852.5,6165,25157,1947,654,344,1383,3783,1679,13539,437,NaN,4010.5,106,15251
IB054_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3829,743,10335,27107.5,3933.5,5471,13307,942.5,479.5,255,998,4073,1554,22468,428,321,3223.5,115,15034
IB054_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,740.5,772,853,10051,968,1107,7541.5,637,557.5,205,651,879.5,524,8101.5,330,421,1111,75,15555.5
IB054_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3930,903,9821,39028,2538.5,5749.5,27488,2260,715,337,1462,5074,2192.5,20149,520,589.5,3384,104,15472
IB054_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7040,755,9144.5,34493.5,5271,4085.5,34897,996,840,424,1525,5521,2807.5,20368,374,315,9351,96,15067
IB054_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4623,1060,16190.5,43229,3989.5,7872,19341,2094.5,706,273,765,5827,2507,29404,656.5,363,5482,105,15495
IB054_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1766,899,1566,12554,1749.5,1819,10420,751,600,478,816,1588,1110,12818.5,406,512,1329,89,15307.5
IB054_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11248,1081.5,6080,24926,3997,5278,13705,1138,519.5,301,1141.5,4066,1553,20264,479,204,2779,121,15303
IB054_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5971,604,20495,49218.5,2850.5,7788,32277.5,2258,898,391,925,5779,2652,16918,501,586,2997,117,15071
IB054_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10804.5,973,24349.5,54215,3229,8124.5,32820,2771,1008,304,1877,6332,3376,26427,485,415,5538.5,109.5,15144
IB054_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4876.5,929.5,40113,54977,4574,10445.5,16059,1617.5,956,265,2885,8002,4357.5,27084,363.5,341,8236,87,14987
