,TR:CH030:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH030_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2742.5,1148,2793,27719,922.5,1808.5,11330,666,455.5,246,683,1805,312,17033,391,481,1557,131.5,15604
CH030_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1971,997,2494,32127,1064,2388.5,8767,1063.5,464,360,776,3153,589,12845,333,351,2229.5,88,15818
CH030_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2482,1023,2891.5,33708.5,1018.5,2095,8930,618.5,568,373,862,2449,422,19064,382.5,500,2276,109,15899
CH030_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1854,887,13508.5,31943,931,2307.5,9316.5,594,1281,NaN,5618.5,3492,686,NaN,435,660,2026,108,15806
CH030_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2085,1091.5,2887.5,33108.5,1256,4383,9059.5,747,554,437,829.5,3835,654,18510,420,469,2524.5,82.5,16247
CH030_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2128.5,943,2837,32081,1173.5,2618,9936.5,1159.5,464.5,281,864.5,3490,521,18787,440,375,2375,126,15847
CH030_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10765,859,1054,19398.5,963.5,1530.5,34689.5,829,809.5,541,850,1839,783,12175,313,443.5,1241.5,112,15165
CH030_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1686,720.5,1908,32854.5,726.5,1943,8149.5,988,549,500.5,781.5,2851,680,11635,424.5,475,1542.5,99,16087
CH030_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2275,1055.5,2986,25711,1258,2810,6565,546,469,434,876,3434.5,588,18256,435.5,438,2602,99,15627
CH030_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2307,1054.5,2885.5,27350,1243,2502,6953,565,444,470,755.5,3205,648,17037,333,498,2164,118,15545
CH030_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2411,873,2379,38267,1208,2713.5,15359,3017,449.5,432,871,4159,791,17656,440.5,494,2235,90.5,16138
CH030_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2558,967,2783,25226,1180,2646,6763,542.5,430.5,416,825.5,3177,511.5,19456,411,431,2178.5,102,15494
CH030_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2131,765,2266,33466,766,2183,9233,637,534,399,749.5,2483,501,16412.5,361,503,1673,109,16106
CH030_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1724,1058,3109,25768.5,1391,3039,8239.5,556,437,648,754,7256.5,2634,23334,485.5,470,2657.5,97,15577
CH030_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1670,1051,3124,25642,1349.5,2926,9413,1043,463,354,710,5219,1068,20033.5,374,528,2803,101,15131
CH030_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1364,901,2347,23934,965.5,2033,6083.5,528,447,315,732.5,1903,403,14152,344,295,854,108,15739
CH030_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1457,963,2407,25653.5,950.5,1749,6766,481,361,361,735.5,2124.5,312.5,17633,314,461,1839.5,84.5,15532.5
CH030_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2238,1037.5,2620,26496,1060.5,2168,6809,550,505,472,798,2676,589,21857,375,431,2017,113,15549
CH030_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1433,901,3162,31008,1047,2106,8084,572,4050,388,3426.5,2534,485,17541,334,577,2048,125,15826
CH030_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1302.5,705,2269,31850,772,1617.5,7180,536.5,1071.5,241,740,2036,403.5,10918,310,317,940.5,105,16063
CH030_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2600,1608,1858,20772,1046,1453.5,9625.5,1427.5,869,760,850,1604,449,16756,1441.5,418.5,1193,122.5,15907
CH030_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1418,1127.5,2398,26127,1172,2301,8465.5,858,588,576,759,3477,673,18141,658,585.5,1844.5,113.5,15530
CH030_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2062.5,1024,2515,26473,1031.5,1503,7069,546,453.5,334.5,725.5,1816,375,NaN,402,375,1910.5,134.5,15248
CH030_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1578,948,15692.5,26704,1159,2788,7047,587,1774.5,387,6425,3323.5,645.5,21210.5,388,388,2711,121,15731
CH030_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1466,819,2596,26276.5,1339,2848,6118.5,512.5,408,287,727,2823,428,5688.5,293.5,319.5,2306,135,15457
CH030_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2236,1107,3079,27084.5,1468,2925.5,16083.5,1893,405,358.5,754.5,13086.5,4565,24003,305,364.5,2544,107,15339
CH030_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10630,926,1092,23288,2791,1863,36651,1563,672,335.5,713,5968.5,3147,22953,330,412.5,1347,110.5,15391
CH030_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1388,1192.5,2498.5,30650,1014.5,2532,19814,2411,626.5,564,797,6700,1990,23645.5,606.5,506,1687,111,15965
CH030_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1512,970.5,2742.5,26150,1408,3093,10214,1063,510,360,811.5,5317,1366,21153,502,NaN,2195,107,15417
CH030_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1306,881.5,2171,24268.5,1052.5,2396,8399.5,799,434,398,749,3131.5,559,NaN,377,156.5,1499.5,98.5,15382.5
CH030_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1334,818.5,2322,18672,1105,2202.5,9014.5,938.5,345,375,664,3612.5,705,20887.5,389,NaN,2186,116,15272
CH030_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1331,880,2396,26380,1035,2256,6628.5,512,410.5,346,752.5,2156,430,18856,356,404,1966,116,15577
CH030_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1526,884.5,2691,24580,1028,1836,8797.5,456,436,335.5,643.5,2456,711.5,19733,329,333,1446,106,15264
