,TR:CH013:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH013_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1751.5,981.5,6205.5,33974,4069,4872,20818,1236,484,536,951,4050,695,27142,510,440.5,2643,109,16864
CH013_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1578,1551,5853,29704,4594,4435,20068.5,1165,980,1036.5,1422,4732.5,932.5,24072,1591.5,680,3211,112,17148
CH013_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1678.5,1103,7257,33558,3360,3853,20391.5,968,646,564,1054,4010,727,28723,807,441,3330,92,17044.5
CH013_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1631,1236,6202.5,35174,4990.5,5276,24522.5,5136,541,546,1149.5,9713.5,1922.5,29196,823,467,2766,97.5,16987
CH013_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1616,953,8611,32831.5,2689,3531.5,19756,1047,469,372,1160,3272,706,29184.5,472.5,527,4288.5,116,17287
CH013_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1463.5,927,6118.5,27430.5,2562,2581,18879,765,509,361.5,838,2474,590,19491,601.5,248,1634,97,16895
CH013_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1433.5,1023,6092.5,30881,3629,4305,20726,1378.5,551.5,333,927,8716,3179.5,31527.5,553,461,2968.5,108,16987
CH013_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1334,1056,6124,28030.5,3183,4093,21557,2016,522.5,357.5,996,6351,1078.5,32751,499.5,407,2908,141,17218
CH013_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1143,1022,6024,31043,2598,3168,19860.5,1423,493,394.5,894,3372.5,507,27234,424,376.5,3235.5,120.5,17044.5
CH013_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1685,949,6652.5,31920,2738,3243.5,20264,1190,533,382.5,973,3372,573.5,29727,505.5,452,3316,123,17102
CH013_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1269,1081.5,6828,28111,3025,4048,20795,2104,536,434,993.5,6087.5,1101,32531.5,443,480.5,2560.5,108,16987
CH013_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1249,975,7983,29058,2652,3170,21141,1305.5,3004.5,394,4114.5,4237,766.5,27142,427,666.5,2134,89,17125
CH013_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1336,992,7912.5,28469.5,2964.5,3783,21395,1688,1180,410,1045,5297,876,32600.5,429,437.5,2637,128.5,17067.5
CH013_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6864,932.5,8498,40044,2143.5,2607,25434,1032.5,403.5,386,819,2541,474.5,29104,475,537,3994,120,16321.5
CH013_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2209,1130,7172,34677.5,3625.5,4291,22595,2268.5,436,397,1008,7622,1277.5,30396,541,611,3912,101,16416
CH013_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1450,945,5790,31861.5,2845,3513,21337.5,2012,509,343.5,878,4790,709,28665,552,452,3225,136,16871
CH013_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1345.5,991.5,17472,31158,3048,3766,21164,1530,963,367,4691.5,5573,1127,32520,466.5,493,3229.5,92.5,16733
CH013_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1614,984,6587,29289,3858,5235,21545.5,2124,432,472,1288,6853,1338,29173,413,395,2435,99,16848
CH013_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1739,1417,6658.5,32346.5,3687,4742,26288,3064.5,441,459,1332,15190,4179.5,29450,590,474,2559,97,16836.5
CH013_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2045.5,868.5,1716,22445.5,5803,2436,46783,3899,688,314,743.5,13157,4359,29127,524,275,2288.5,129,16432
CH013_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1465,1509.5,6575,27938.5,4199,4495,29727,3387,592.5,575.5,1145,14397,4160,32150,522,584,2614,95,16802
CH013_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1660,1759.5,7215.5,30212,6362,6038,28019,3776,842,1049,1483.5,15364.5,4236.5,34482,1529.5,643,5296,127,16941
CH013_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1310.5,1270.5,6331,27927,4662,4968,26311,2852,627,540,1002,10960,2723,35889,671,470.5,3388.5,106,16881
CH013_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1560.5,1545.5,6813.5,29542,4486,5124,24257,3045,495.5,548,1277,12575,2867,33997,858,515.5,3722,82,16987
CH013_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1089.5,941.5,5487.5,25942,2636,3771.5,20564,1515.5,480,416,879,4850.5,848,31273,493,487,2096,111,16838.5
CH013_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1157,894,4863.5,24765,2925,2763,21372,1325,428,378,891.5,4815,1054,22480,427,453.5,1600,132.5,17183.5
