,TR:KI026:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI026_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10644,536.5,9334,35359,3115,4005,14628,2840,297,428.5,691.5,2601,657.5,26576.5,803,431.5,6931,109.5,15436
KI026_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11275,557.5,9095,29427,3397,4338.5,10888.5,771,352.5,480,824,1900,643,27234,692.5,542,7105,130,14997
KI026_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14913.5,503.5,11253,30073,3278,3934,13279.5,783.5,363,368,737,1924.5,508.5,26311,650,489,6091.5,125,15343
KI026_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9833,629.5,9668,29981,3454.5,4213,14437,1128.5,316,554,766,3124.5,1247,30927,852,501,7280,84.5,15351
KI026_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9064,572,9833,30443,3419,4196.5,12197,1067,282,573,648,2233,606,28504,756.5,460,7776.5,126.5,15293
KI026_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7826,550,8932,30523.5,3103,3646,10753,1043,277,580,677,1758,485,27350,731,559,9142,116,15193.5
KI026_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11058,569,9622,30004,2891,3563.5,11659,926,287,469.5,518,1808,457,28423.5,752,436,6885,124,15176
KI026_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7314,547,8990,25850,2614,3743,9008,934,316.5,449,589,1901.5,547,27234,648,492.5,6843.5,143,15073.5
KI026_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8667,529.5,10567,29612,3184.5,3899,11657,917,1779,474,1416,1944,521,22987.5,663.5,764.5,6708,150,15421
KI026_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8972,514,9403,30004,3177,3812,11980,916.5,543,451.5,729.5,1977,582,27811,631,649,6411.5,115,15255
KI026_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,37597,517,9592,28435,2540.5,3578,26704,1079,304,472,525,1455.5,404,27488,735,485.5,5688,151,15316
KI026_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7900.5,634,9515,28758,3280.5,4182,12583,1099.5,307,567,570,2467,652,30650,828,545.5,6922,92.5,15272
KI026_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11081,543,8550,29542,3165,3769,12145,1069,314,584.5,638,1859.5,513,27130.5,840,465,7114,110,15443.5
KI026_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8215,555,28411,29946.5,3389.5,3810,11362,979,890.5,539.5,1855.5,2253.5,636,28250,686,549.5,6736,127,15416
KI026_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9542,565,9196,29069.5,3883.5,5547,11814,1111,290.5,496.5,511,2446,583.5,27234.5,756,384,6997,111.5,15066.5
KI026_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9647,843,9666,27927,3522,4347,21026,1696.5,322,577.5,738,6525,3028,28665,756,533,6687,127,15340
KI026_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12475.5,614,1210,14497,4769,2383,45283,1400,403,396,712,4464.5,2664,21718,515,548,9393.5,115,15219.5
KI026_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10285,635.5,10245.5,28227,3815,4767,20264,1696,352.5,495,690,4875,2016,30350,994,615.5,5992,83,15304
KI026_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8684,507,10137,29496,3515,4540,16048.5,1574,330,599,690,4419,1807,29034.5,786,477,6663.5,118,15273
KI026_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8965.5,514,8706,29230.5,3365,3434,12213,1273.5,321,396,425,2338,681,23380,723.5,431,5866,124,15349
KI026_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9705,564.5,10240,20541,3480,3890,13835,1510.5,299,520,554,3441,1129,26380,685,483,5771.5,121.5,15187.5
KI026_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7039,621,8783.5,28458,3237,3869,9961,840.5,300,523,657,1593,474,27211,709.5,477,6425,117,15455
KI026_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9607,624.5,6627,23080,3740,3620,14165,946,346,560,397,2148,739,25434,610,488,5691.5,149.5,15266.5
