,TR:CH048:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH048_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21732,589,8373.5,33844,1254,4191,7456,1048,396,330,1452,4691,900,31975,477,463.5,2428,105,16264
CH048_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2975.5,631,7014,37408,1791,3875,6486,3197,470,429.5,1368,4197,859,31606,452.5,462,2902,137,16203.5
CH048_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5031,569.5,6100,32021,1198,2985.5,3880,925,386,474,1365,2251,547,29852.5,378.5,423,2302,127,16357
CH048_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3003,557,25008,31560,1683.5,4334,3610.5,828.5,957,354.5,7536,4888,1468,31352,441.5,435.5,2353,116.5,16334
CH048_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2813.5,453.5,5557,31191,3140.5,7405,3692,794,345,379,1134,4056,1117,28284,420,400.5,2340,115,16302
CH048_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3241,560,5206,41711,1995,4248,8014,4959,366,391,1324,3319,679.5,30314,444,557,2195,130,16287
CH048_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5906,565,1784,27569,2314,2173,14829,815.5,493,425,1173,1667,578.5,28515,373,326.5,1865,111.5,16109.5
CH048_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3332,537,5671.5,31744,1358.5,3638.5,3843,1110,369.5,424.5,1074,2348,615,25377,431,362,1631,129,16449
CH048_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3019,620,5096,31652,1716,4075,3769,868,440,485,1292,3248.5,732,25908,689,408,2526,110,16195
CH048_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2634,508,5498,31214,1408.5,3764.5,3312.5,848,347,374.5,1337.5,2513,631.5,27338,434,393.5,2324.5,107,16310
CH048_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2554,568,6227.5,42749,2164,5007,9386,6511,375,412.5,1329,5755,987,33970.5,515,465,2485.5,127,16541
CH048_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2296,520,5527.5,30845,1349,3828,3412.5,779,351,390,1242.5,2521,587,28215,428,429,2144,111.5,16241
CH048_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2687,501,5753,32252,1246,3746,3877.5,682,340,406.5,1089,2121,562,26046,410,435.5,2067,127,16357
CH048_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4896,699,7391.5,30568,3098,6670,7380.5,1795,486,511.5,1271.5,13144,5390,35527.5,563,500,2892,98.5,16118.5
CH048_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4712,596,5656,27833.5,2270.5,5497,8036.5,2514,328,430,1061,9055,2042.5,31686.5,436,440,2018.5,139.5,16241
CH048_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1765,516,5440,30383,1221,3947.5,3349,872,331,402,1175,2031.5,445,27038,379,361,2515,104,16342
CH048_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1432,562.5,6128,32286.5,1064,2914,3242,1052,384,346.5,1267,2068,506,27061,380,351.5,2192,94,16391.5
CH048_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1455,491.5,5688,29091,1117,3146,2861,887,355.5,387.5,1131.5,1913,507,25331,427,344,2066,117,16406.5
CH048_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1266,428.5,5434,27476,990,2664.5,2718,623,3160.5,291,5222,1347,448.5,18698.5,352.5,642,1121,116.5,16657
CH048_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1327,452.5,4910,31214,984,2532,3186,766,992.5,357,1159,1416,411,19298,334,409,1176,125,16587
CH048_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18202,666,7217.5,30960,1175,3166,7565,975,428,488,1225,2488.5,573.5,30360,576,381,2118,115.5,16518
CH048_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1726.5,1021.5,5921,30729,2099,4225.5,5107,1982,608.5,746.5,1363,4834,967.5,29968,1027.5,469.5,2670.5,137,16933
CH048_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4842,576,5211,31421,1101,2788,3713,923,392,429.5,970,1744,495.5,25285,448,358.5,1966,129,16155
CH048_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1453,490,16825,32621,1171.5,3427,3138,972,839.5,398,6638,2396,440,24131,468,420.5,2619.5,132,16587
CH048_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1162,390,3518.5,26507,1426,4439,2469,532,294,354,799,1198,434,16314,376.5,331.5,975,132,16241
CH048_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,55817.5,874.5,7266.5,33959,2961,6639,14354,4825,377,417,1058.5,11609,3916,31814,489,365.5,1717,113,16380
CH048_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6711,510.5,2099.5,25908,3202.5,2458,35193.5,3070,432,485,826,12908.5,4047,11550,346.5,352,1485,112,16310
CH048_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1930.5,4278,4452,26703.5,8008,3390,16772,4818.5,3771,3990,3204,14205,2226,24593,9334,913,4779.5,102,16610
CH048_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1538,2054,3717,25354,5211.5,4154,9807,2393,1992,2308,2132,7717,1534,24085,5201,619.5,2857,117,16449
CH048_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1639,528,3812,29402.5,1644,3767,3897,1565,343,463,1174,2932,668,24039,486.5,398,1898.5,135,16424.5
CH048_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3061,588,5243.5,26334.5,1649,4207,4720,2014,352,401.5,1053.5,4615.5,1007,30245,437.5,306,1713,119,16449
CH048_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1155.5,464.5,4476.5,29253,1030.5,2866,2906.5,823,367,419,1182,1616,501,24777,430,385,1585,116.5,16391.5
CH048_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1882,460.5,5923.5,35239.5,1082,3325,4238,1025,360,421,1168.5,1981.5,525,26184.5,422,372.5,2031,110,16449
