,TR:IB005:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB005_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1327,620,5991.5,47522,444,2104,24303,911,460,546.5,602,2729,534,18764,581,541.5,1632,111.5,15438
IB005_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1225,687,5985.5,44960,1346.5,2977,13270,1446.5,549,593,746,5075.5,739,18937.5,853,620,1419.5,135,15656
IB005_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1697.5,502,6452,39086,855,3013.5,8973,643.5,321,361,549,3382,552,22965,424,472,1459.5,114.5,15462.5
IB005_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,988,442,15408.5,36074,720,2606.5,8085,556,424,394,1639,3114,575.5,18198.5,417,474.5,907.5,122.5,15687
IB005_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1222,525.5,6159.5,40644,4056,6148,8186,602,362,383,583.5,5749,926.5,21672,429,524,1503.5,108,15445
IB005_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1001,589,4782.5,35970.5,2266,4616,8307.5,774,385,382.5,540,4298,725.5,24153.5,452.5,460,1507.5,64,15706
IB005_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2053,454,1528,29450,2766.5,2191,19641,734,428,358,782.5,2926,627,19456.5,354,338,2824,93.5,15532.5
IB005_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IB005_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1171.5,659,4983,36790,2032,4621,8471,652.5,498.5,549.5,613,4637,1005,22641.5,609,510,1698,160,15652
IB005_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1155,536,5176,37747.5,1237,3828.5,10004.5,637.5,398.5,470,564,4068,952,23265,483,461,1345,100,15963.5
IB005_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1111,478.5,4746.5,43967,1573.5,3577,20380,2869,376,343,510.5,4547,924,21464,457,408,1231,127,15539.5
IB005_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,957,509.5,4128,44614,473,2314,12056,748,305,443,474,3170,588,19618,423.5,513,1096.5,109.5,15477
IB005_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1671,538,7362,40459,1525,3559.5,10000.5,571,408,372,630.5,5057.5,808,22861,394,523.5,1404,103.5,15259
IB005_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1630,766,10036.5,42560,3522,6540,18141,1054.5,524,553,693,19998.5,11432.5,35243,490.5,583.5,2008.5,124.5,15337.5
IB005_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,944,532,6482,40944,1495.5,3982.5,9766,897,445.5,405,702,5996,1066,28584.5,464.5,516,1923,113,15333
IB005_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1023.5,480,6220,44002,956,3156,12823.5,951.5,362,475.5,613,3987,579,23449,479.5,524.5,1700,127,15855.5
IB005_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1324,483.5,6161.5,42306,983,3044,9451,738,419,348,516.5,3965.5,602.5,24395.5,402,475.5,1583,60.5,15472
IB005_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,792,475,4595.5,35012,1065,3200,8370,735,373,368,496,3766,745,24349,406,398,1377,99.5,15372
IB005_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,845.5,494,7076,46564,504.5,2741,15881,929.5,3631,494,2113,4088.5,678.5,19733,502.5,1766.5,1615,108,15338.5
IB005_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,848,480,5616.5,46552,505,2643,12396,761,893,402,539.5,3369,542,23761,414,487,1340,147,15533
IB005_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1139,511.5,4713,32023.5,516.5,1935,11238,530,321,399,515,1797,402,17124,378,498,947,93,15276
IB005_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1020,657,5813,36836,2323,4365,15016.5,1132,406,460.5,568.5,9926,2086,24465,528,525,1595,105,15510
IB005_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,955,498,5357,45017.5,563,2546,13569,917,388,390,531,3529.5,564,22768.5,495,484.5,1705,98,15744.5
IB005_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,827,540,24003,45929,1121,3633,13836,803,904.5,427,3840,6681,1211,22665,492,582,1526,137,15804.5
IB005_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,847,507,5122,38267,2028,5565,16456,1323,372,429.5,504.5,5960,1236,26715.5,474,467,1524,124.5,15568
IB005_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1243.5,833,5031,29935,1871,4491.5,30973,2319,374,451.5,573,14420,5961,25988,459,658.5,1387,143,15423
IB005_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1355,551,1152,26404,3149,2754,38359,1796,365,437,716,8190,2071,22434,330,400.5,2425.5,135.5,15432
IB005_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1051,3468.5,5819,37320,5466,5642,23011,3273,2150.5,3418,1715.5,12996,3533.5,20991.5,6852,1082,1832,91.5,15269
IB005_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,895,1093,4719,42560,1454,5594,34874,2341,656,923,702,12751,5231.5,24880,1127.5,751,1828.5,139.5,15681
IB005_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,751,568,4116,46748.5,794.5,3604.5,24465,1186,359,557.5,552.5,7336,1348,18810,592.5,499,1477,133,15514
IB005_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1258,708,6184.5,41706,1241,4370,26103,1640.5,329,436,580,9960,1948,26680,386,470.5,1494,109.5,15469
IB005_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,758,483.5,5321,42652,817,2684,10333,655,266,414,568,3844,624.5,20218,406,483,1221,112.5,15605
IB005_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,846,456,4255,39513,983,2871,17933,962,387.5,379,517,3800,648,21811,425.5,400,1326.5,141,15394
