,TR:UZ012:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ012_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3672.5,451,17003,31814,2594,2018,2874.5,654,384,386,3067,6125.5,970.5,18848,515,477,8032,123,17175.5
UZ012_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3849,565,13195,24639,3797,3159,6096.5,1329,280,435.5,572,8120,1806.5,25850,479.5,431,5899,95.5,17303
UZ012_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13026.5,944,9596,21732,2739,2272,11235,1531,390,514.5,712,14779,5558,21386,498,504,4184,136.5,16829.5
UZ012_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6428,469.5,3012,14660,5052,1284,33278.5,1129.5,388.5,614,829,4606,1574,20290,534.5,231.5,5170.5,121.5,17037.5
UZ012_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5777,869,11044.5,24108,2997,2351,9252.5,1349,441.5,460,701,12967,3154,20613.5,578,447.5,5640,75,16898.5
UZ012_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5580,785,11788,21132,4007,2348,10030,1154,430,575.5,740,11443,3418,21905,626,407,4674,85,16763.5
UZ012_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4749,469.5,9559,28503,2720.5,1819,5107,753,282,369,648.5,5758.5,783,16231.5,459,480,4835,108,16864
UZ012_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7646.5,485,7174,19033,2763,1523,5564,940,292.5,417,605.5,9908.5,1967,16428,461,466,2580,143,17095
UZ012_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2220,303,5403,20359.5,1499,1005.5,3070,567.5,250,493.5,392,1625,320,10566,394,405.5,1509,113,17118
UZ012_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5222,475,8631,21017,1926,1685,3529,779,249,354,513,3398,666.5,14325.5,445,477,2579,107,16991.5
