,TR:CH009:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH009_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1125,1220,3188,29046.5,1872,2623,17772,667.5,607,386,865,2001,492,20010,460,422.5,2107,91,16918
CH009_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,869.5,1254,17029,27004,1937,2518,18372,662,1301.5,383,5466.5,2568,776.5,20610,434,453,1809,125,16790.5
CH009_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,944.5,1200.5,3907.5,28642,3363,4412,18441,737,825.5,369,913,2919,888,21534,465.5,470,1909,111,16859.5
CH009_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1049,1226,3338,32438.5,3871,3928,18614,1335,601,406.5,974,3471,928.5,17473,445,436,1916,118,16594
CH009_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2710,1072,1375,25019,3391,1430,24280,678.5,1081,489,954,1237,476,18129.5,399.5,359.5,1405,113,16777.5
CH009_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1971,1337,5197,30119,3073,3685,20275.5,831,808,403,1047,2988,854,22906.5,444,400,2052,98.5,16542
CH009_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1357.5,1500,4519,32820,3781,4595,19826,852,996,808,1239.5,4603.5,1378,24868.5,956,502,2958,131.5,17033
CH009_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1000.5,1375.5,3813,31238.5,2662,3776,18175.5,769,735.5,558,1090,3229,890,21591,729.5,467.5,3039,107,16664
CH009_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1076,1307,4170,37436,3930,4516,21003,4236,722,529,1232,5289,1232,26115,801,570,3016,96,17010
CH009_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1076,1212.5,3836,30489,1861,2786,17702,799,717,423,1002,2232.5,601,22468.5,379.5,449,2055,113,17010
CH009_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2197,1284.5,5156,31227,2197,2661,18949,744,761,344,1108.5,2393.5,682,20910,517,505,2353,105,17218
CH009_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1523.5,1380,5122,28319,3110,4232.5,21003,1415,747,641,924.5,8422,4578,28712,706,619,2222.5,109,16802
CH009_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1652,1202,5419,32185.5,2327.5,3364,19410,695,621,354,1026.5,3188.5,817,24096,571,499,2379,106,16936
CH009_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1319,1168,4485,31977.5,2023,2980.5,19272,696.5,633,458,900.5,2780,567,23991.5,417,385,2417,102,16711
CH009_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1893,1217,4653,31561.5,2042,3323,19018,670,614,375.5,1026.5,3231.5,699,24407,538,433,2343,133,16680
CH009_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1249,1097,4465,31215.5,2059.5,3254,18095,677,590.5,317,1023,3152.5,710.5,22780,500,466,2671,127,16796
CH009_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1167,1211,5142,29289,2330,2827,18649,1141,3217.5,485,4321,4569,1161.5,20091.5,499,686,2027.5,83,16724
CH009_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1599,1233,5741.5,28712,2268.5,2664,20021.5,1239,1424,483.5,1078,3642,836.5,22411,485,400.5,2114,113,17033
CH009_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1554,1197.5,3831,30604,1699,1800,18718,572,581.5,407,871,1888,476.5,19503,510,392.5,1480.5,98.5,16555
CH009_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,639,1258.5,2950,26034,1692,1940,17218,662,652,342.5,876,1726,508,18498.5,418,352,1608,102,16802
CH009_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,867,1245,3016.5,28676.5,1649,2110,18856,755,657,349,1048,1824,443.5,21257,556,427.5,1855,149,16895
CH009_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,912,1214,4424,30823.5,1683.5,2238,19029.5,719,850,428,1292,2023,526,21995,437,391,2289.5,104.5,16977.5
CH009_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1118,1144,4160.5,27673,2920,4158,20195,1706.5,616.5,363.5,1432.5,6744,1973,23114.5,417,459,2120.5,108,16767
CH009_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1751.5,1361.5,4049,27558,2385,3390,22780,1871,641,382,1157.5,11745,6382,24719,416,525.5,1824,109.5,16836.5
CH009_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1436,1006,1539,25550,3699,2098,35497,1962.5,926,431.5,836,7361,2995,21349,373,475,1803,104.5,16521
CH009_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,887,1269.5,4498,27453.5,2377,3468.5,22826,2126,590,429,867,10119,2970,26045.5,393,304,1561,94,16932.5
CH009_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3657,1575,4447,27904,3373,4422,23495,2275,831,778,1181.5,12363,6107,29808,768.5,585.5,2770,107.5,16596
CH009_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1368,1382,4005,31227,2731,3984,21845.5,1964,712.5,520,1169,8489.5,2842,24834,686,344.5,3192,92,16825
CH009_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2708,1363,4205.5,26184.5,2389,3280,22180,1925,685.5,521,1102.5,7864,2646,27142,633,NaN,2228,92,16738
CH009_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1358,1146,3488.5,26876.5,1682.5,2163,18233,825.5,557.5,374,810.5,2509,645.5,21026,477.5,419,1516,110,16790.5
CH009_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1089.5,1127,4663.5,31735,2130,3321,20483.5,1533,620,405,1068.5,4040,1051,24961,455,448,2388.5,118.5,16620
