,TR:KI032:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI032_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2396,790,4200,28064.5,3690,4332,8305,2383.5,488.5,546,985,4540,1435,31571.5,634,634.5,2399.5,104.5,16287
KI032_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2636,631.5,4177,28941.5,2977,3838,7442.5,2149,375,450,761,3645,835,30002.5,424,803.5,2327,128,16841
KI032_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2225,633,3971,29922,2806,3515,7281.5,2378,402,559.5,758,3205,662,27523,390,593,2582,152,16841
KI032_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8777,569,4441.5,30683,2688,3781,6828,1418,360,491,531,2652,639,28261,363,603,1830,153,16457
KI032_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1958,574,4187,25815,2405,2997.5,6252,1861,420,446,836,3175.5,744,23347,443,573,2075,136.5,15001
KI032_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1943,709.5,4736,27107,2446.5,3251.5,5648,1507,2820,628,1146.5,2680,657.5,25457.5,435,1223,1878,121.5,15736.5
KI032_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1985,656,4303,28814,2634,3244,7038,1666,1171.5,327.5,780,2929,676,28099,416,549.5,1888,123.5,16449
KI032_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14972,607,4886,28053,1699,2870.5,12788.5,1321,360,429,817.5,2235,565,32206,353,628,2070,147,16085
KI032_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2070,714,4021,24385,3795,4592,8621,2820.5,485.5,645,753.5,5358,1318,32575,528,765,2586,114,16656.5
KI032_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2522,545,3796.5,28122,2328,3027,8345,2510.5,326.5,417,783,3389,808,29830,414,512.5,2258,128,16464
KI032_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2079,667,8906,33059,3263.5,4425,7111,2149,538.5,502.5,2464,4387,1006.5,29783,468,631,2298,122,16680
KI032_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2005,697,4317,25239,5555,6003,10226.5,2944,412.5,485,990,7086.5,1992,31836.5,427.5,667.5,1969,110,16610
KI032_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5543,962,5464,28307,5068,4886,21201,4722,412,671,1222,17418,9208.5,32852,565,528.5,1623.5,122.5,16657
KI032_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3486.5,559,1743,15365,5628,3227,48147,4157.5,466,431,817,16449,9145,25769,460,673,2909,87,16310
KI032_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2893,1080,5339,25654,4682.5,5798,21271,5356,482,459,1108.5,16641,8614,35412.5,508,563,2238,105,16564
KI032_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2669,956,5645,24823,6179,6690,18064,4417,404,556.5,1126,15371,8715,30683,588,597,2346,139.5,16518
KI032_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2206,533.5,4738,27395.5,4851,5761,13310,3736,389,409,1032,8183,2587,32448,521,532,2252.5,86.5,16195
KI032_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3045,967,5624.5,26761,4669,5383,16035,4324.5,335.5,384.5,641.5,11736.5,4620.5,37443,423,649.5,2208,89,16887
KI032_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1584,561,3990,30937,2189,2531,4651,961,451.5,552,933.5,1754,449,24985,316,625.5,1506,78.5,16334
KI032_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2226,475,4562.5,26392,4366.5,4809.5,15480,3056,282,330,360,7274,2173,11411,478,505,1965,128,16204.5
