,TR:CH044:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH044_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2259,646,7709,38716.5,1122,3707,5242,1299,456,519,577,4021,739.5,26750,688,427,6997,91,15904.5
CH044_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2104,598,6901.5,30304,1173,3510,4422.5,1042,406,484,571.5,3959,595.5,26750,713,429,7260,130,15899
CH044_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1807,500,6587,40367,1093,3399,5096,1315.5,462.5,601,767.5,4205,685,24326,742,404,6207.5,50,16019
CH044_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1935,580,7720,44821,1801.5,4898,13852.5,5533.5,415.5,507,563,8560,1082.5,27581,798,504,7511.5,122.5,15968.5
CH044_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1706,534,6843,29830.5,1049,3300,3465,843,468,518.5,513,3441,552,26091.5,825,541.5,6456,115.5,16026.5
CH044_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1873.5,580,8040.5,29681,1251,4438,4158.5,862,477,440.5,597.5,3489,671,27754,875,453.5,6485,106.5,16063.5
CH044_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4406,780,11354.5,38797,2759,6636.5,9087.5,1835.5,543,562,578,21095,9975.5,40413,1082,434,8264,112,15841.5
CH044_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1712,620,8241,36628,1678,4339,6605.5,1888.5,490.5,551.5,721,7254,1254,30823.5,1056,487,7733,145,16087
CH044_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1502,461,6412,30696,1015,2936.5,4489,1277,390,454,546.5,3422.5,451,22803,649,399,8367,136,15913
CH044_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1414,506,6966.5,35889,893,2471,3082,833.5,395,488,582.5,2530.5,352,20887,741,471,7160,107,15656
CH044_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1519,543,6307,27373,1393,3880.5,4169.5,1126.5,378,471,560,5180,738,26761,710,433,6270.5,120,15808
CH044_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1252,542,8126,30384.5,1042,3083,4058,872,8093,419,5494.5,3990,551.5,24072.5,728,1081,7036,97,16200
CH044_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1253,520.5,7807,30500.5,1136,3274,3637,908,1746.5,532,654,3134,583,25711,867,561.5,6583,115,15915
CH044_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6069,572,6816,36236,759,2429,9293,849,403,407,508,2267,386,24442,595,354,6302,110,15846
CH044_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1619,661.5,6752.5,37401.5,1638,3913.5,8535,1891,525,653,600,7181.5,1212,28527,904.5,422,7210,110.5,15877
CH044_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1792,480.5,6820.5,33985.5,904,2377,3797.5,970,407,542,500.5,2570,464,24026,871,529.5,7283,123,15867.5
CH044_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1332,528.5,25296,31838.5,1214,3771,5192,969,1816,480.5,6973,5736,754,28781,659,440,8836,97.5,15769
CH044_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1837.5,655,9299,30027,2583,6951,7777,1982,489.5,519,812,10370,1843.5,33004,966,506,7452,131,15761
CH044_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5396,892.5,7710,32497,1831.5,4610.5,19572,2862.5,370,485,611,20460.5,5168,29450,735,516,7860,89.5,15924
CH044_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8131,698,2294,28504,3447,2960,40574.5,2502,934,532,721,12242,3844.5,25919,401,521,6025,118.5,15698
CH044_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2274.5,706.5,8483,35508.5,1836,4563.5,14649.5,2923,539,512.5,636,12062.5,2789,28688,645.5,507.5,5557.5,95,15915
CH044_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2523,618,6845,29058,2127,4576,10778,1938.5,432,527,670,11252,1974,28399.5,820.5,547,8112,112,15780
CH044_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1958.5,559,5862,28250,1563,3595.5,5842.5,1102,409,498,567,4957.5,693,25457,608.5,429,6270,107,15737.5
CH044_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2695,682.5,7543,28504,1879,4935,8866,2235,488,488,652,10566,1788,32081.5,796.5,532,8039,134,15811
CH044_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1242,491,5849,28965,873,2512,3463,604,367.5,552,506,2693,452,22203,539.5,410.5,5425,122,15801.5
CH044_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2155,526,8755.5,28376.5,1137,3342,7441,893,435.5,370,530.5,6043,1033,28158,705.5,448.5,6663,114.5,16102
