,TR:KI029:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI029_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3961,540,8416.5,26969,2874.5,5130,7866,2513,377,426.5,823.5,6713.5,1766.5,44364,520,526,4289,88.5,17175.5
KI029_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3128,504,23001,27534.5,3162,5504,5575,1796,809,369,3235,5646,1563,42229.5,523,600,3996,108.5,17210
KI029_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3322,547,9714,28607,4878,7648,8412,2541.5,357,406,1212,7936,2219.5,43279,514.5,457,3732.5,106,17049
KI029_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,19044.5,1180.5,11130,30729,5059,7719,17372,3896,399,518,1442.5,14551.5,7186,49854,624,600.5,4484,71.5,17060.5
KI029_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7379,632,3131,23924,5035.5,3810,35274,3174,352.5,463,1116,16472,7348,42010.5,618,398,6515,97,17221.5
KI029_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9239,728,9187.5,27211.5,3987,6525.5,16587,3733,323,461,964.5,13781,6757,47478,556,529,3685.5,89,17118
KI029_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4502,809,8047,26507,4868,6971.5,12055,3213.5,364.5,527.5,989.5,12824,5597,42979,620,494,3733.5,116,17302.5
KI029_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3627.5,597.5,8999.5,30383,4127,7098.5,9482,3047,362,492.5,1391.5,13075,3507,39265,618,517.5,5101,117.5,17279
KI029_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9386,845,9179.5,26853,4220,7085,12900,3723,373,442,1163,11368,4504,47605,531.5,531,3807.5,95,17095
KI029_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3098,575,8842,30256.5,2991,5609,6485,1923.5,320.5,400,956,6616.5,1564,39427,563.5,474,3778,132.5,17314.5
KI029_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3385,480.5,7703,27810.5,4285,5813,9594,2044,329,390.5,837,7925,2395,40557,504.5,545,4194.5,99.5,17129.5
