,TR:CH028:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH028_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3461,868,2996.5,29104,1414,2819,12567,1732,359,392.5,686,2481,560.5,22976.5,314.5,410.5,2270,122.5,15433
CH028_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19156,609.5,853,21764,1549,1131.5,35912,701,583,265.5,593.5,1075.5,410,2854,251,169,559,128,15362
CH028_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3420,925,3153.5,29542,1234,2478.5,10060,1094.5,399,364,754.5,2286,569.5,20772,360,334,2091,133,15913
CH028_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2533,637,2002,33408.5,806.5,2011,11311.5,856,358,380,688,1651,503,16547,390,305,1535.5,117.5,15764
CH028_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4021,797,3300.5,32197,1366,2667,8571,697.5,358,348,687,2260,525,20241,372.5,258,3402,102,15637
CH028_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3395,743,3077,38267,1169,2647,25399.5,6186,430,366.5,754,4495,1039,24072.5,403,428.5,2222,95,15637
CH028_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3847.5,680,3094,34943,1274,2397,9178,730.5,325,389,769.5,1982,443,17644.5,368,334,3046.5,113.5,15789
CH028_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3363,663,2728.5,33420,993,1892.5,10266,555.5,335,241,562,1402,346,17379,269.5,427,1812,118,15629.5
CH028_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2248,1040,3114.5,27004,1444,2472.5,9244.5,701,440,382.5,687,3538,1703.5,17172,419,471,2972.5,124,15574
CH028_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1915,657,2394,29381,956,2335,20045,1761,363,340,693,4353,1565,18972,355.5,393,1794,112,15780
CH028_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2056,718.5,2835,28007.5,1161.5,2064.5,6627.5,551.5,298,289.5,587,1349,270.5,15755.5,351.5,365,2764,118,15503.5
CH028_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1944.5,835,2916,30950,951,1676,8146,651,309,271,676.5,1432.5,336,NaN,262,NaN,2760,86,15695
CH028_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4078,846,3090.5,35982,1095,1951,8404.5,717.5,305.5,424.5,648,1994,403,21787.5,373,431,2932,116,15526.5
CH028_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2332,897,5703,33397,1354,2634,8825,690,2141,343,4759,2213,553.5,23172,390,599,3634,136,15644.5
CH028_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1929,786,3215.5,26496,1154.5,1852.5,7504,593,567,324,621,1551,359,17933,334,435.5,2126,121.5,15135
CH028_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11759,910.5,3783,29473,894,2101,17172,978.5,462,333.5,692,1429,398,22688,370,519,2313.5,98.5,15705
CH028_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2418,933,3587,29335,1403,2562,10777.5,1105,426,382,755,3368,831,22329.5,501.5,380,3338,114,15459
CH028_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3029,681,2797.5,26727,1103,1757,8994,547,317.5,341,628,1249,318,19918,307.5,273.5,2575,96,15423
CH028_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2048,849.5,16186.5,31412,1216.5,2233,7930,643,698,464.5,3817,2277.5,603.5,19064,410,218.5,2758,102,15572
CH028_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1822,719,3148,26819,1342,3019,6811,491,309,383,559.5,1988,416,20726,335,321.5,2748,119,15463
CH028_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3648.5,558,3001,27384.5,1208,2010.5,17933,2350,412.5,461,581,10330.5,4468.5,5759,307,285.5,2318,114,15388.5
CH028_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13382,842.5,1176.5,22295,2823.5,1431,41059,1973,592,262,705.5,5285,2231,7166.5,258.5,346,1678.5,86,15462
CH028_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2429.5,869,3110,27753.5,1224,2601,22988,2603.5,384,332,676,6499,2401,23241.5,348,413,2032.5,102,15800
CH028_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2457,801,4018,28042,1677,3153,14089.5,1598,379,381,669.5,6358,1862,23611,399,450,2804,129.5,15577
CH028_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2531,962,3751,28088,1474,2592.5,9527,1091,374,420,725,3394,765,21257,308,397,3014.5,129,15440
CH028_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3996,618,5725,29404,1631,3790,11428,2028.5,405,249,647,7405,1167.5,25942,349,358,4209,123,15400
CH028_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2418,681,3357.5,28319,1202.5,2302,6414,504,342,441,694.5,1544.5,392,15919,311,355.5,3151.5,129,15448
CH028_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3376.5,811.5,3570.5,27211,1154,2106,9841,583,322,293.5,657.5,2030,570,19341,374,273,3157,116,15308
