,TR:KI046:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI046_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6178.5,496,9956,38105,2390.5,5349,7111,1080,521.5,589,664,3072,660.5,23242,848.5,364.5,10637,116,15486
KI046_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5962.5,603.5,9905.5,47002.5,2619,5557.5,18510,8028,528,564,613,5521,1139.5,23737.5,824.5,474,11465,108.5,15710
KI046_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6606,571.5,10078,37355,2452.5,5246.5,7035,1062,546.5,536.5,677,3258,695.5,23599.5,939,405.5,10908.5,117,15487
KI046_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9387.5,535,9740,37759,2483.5,5248,8949,1031,516,532,592,3238,663,23045.5,788,516,11237,139.5,15714
KI046_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5091,737,10583,36766,2782,5969,8231,1348,586,719,730.5,5269.5,1937,26727,1032,540.5,12023,119,15462.5
KI046_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4662,648.5,10525,33985.5,2985.5,6733,16647.5,2471,439,642,595,8512,2574,28365,981,492,10785,135,15753
KI046_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3859,629,10253.5,37355,2104,4804,5843,1049.5,436,641.5,616,2623,490,21706.5,840.5,468.5,13470,126,15599.5
KI046_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3734,554,9499,35889,1961,4302,5774.5,1073.5,467,568,598.5,2656,539,22826,876,428,10995,130,15515
KI046_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4795.5,665,9312,35820,2292,4700.5,5266,1033,443,517.5,632.5,3074,633,22133.5,867,437,10871.5,128.5,15596
KI046_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4327,621,11975,36951,2395,4951,6752,1001,3423,584,3074,2933,673,22526,875,1034,10886,111.5,15612
KI046_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3869,553,9840,37320,2170.5,4514,6994,928,1212,552.5,645.5,2689,560,21718,795,537.5,9989,89,15566.5
KI046_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,35428,625.5,11599.5,36536,1497,4409.5,22780,1419,418.5,523,534,2416.5,515.5,27650,750,529.5,9226,94,15611
KI046_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4894,724,9735,34389,2663,5986.5,11536.5,1704.5,545,671,579,5217,1352,26645.5,874,551,10535,103,15552.5
KI046_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5058,617.5,9880,37113,1891,4514,6635,1145,440,592,644,2304,519,23760.5,821.5,523,11910.5,164,15567
KI046_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3591,566.5,32392.5,37090,2163,5188,7063,1018.5,1464,591.5,4022.5,3644,896,24880,866,645,11266,104.5,15756
KI046_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4313,620.5,10917,38174,2862,7678.5,6657.5,1094.5,455,522.5,644,2981,664.5,24995.5,817,455,10701,109,15500.5
KI046_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14781,1221,11470,33328,3324,6982,30350,3613,522,612,648,18072,8940,30904,886.5,548,11478.5,86,15658
KI046_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14575,495,1963.5,24165,2878,2833,25942,967.5,569,464,725,2334,845,19133,526.5,483.5,14108,105,15187
KI046_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4418,674,10584,35636,2719,6093,17518,2336,405,470,628,6601,1767,28273,652,451.5,10105,98,15457
KI046_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3836,4967.5,9464,37944,7119,5478,8215,1475,3348,5711.5,3959.5,6971,832.5,22341,9825.5,968.5,17667.5,137,15706
KI046_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3966.5,605.5,10781,39190,2090,5313,9663,1375,420,502,625.5,3671,747.5,25873,789.5,439,11970,163,15632
KI046_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8048,780,11265,30604,2662,5837,10540.5,1754.5,453.5,488.5,690.5,4267.5,864.5,28319,792.5,426,10966,139,15506.5
KI046_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3389,652,9439.5,38024.5,3145,7291,6177,1072,529,563,651,2969,607,22249,849.5,430,10334.5,118.5,15570
KI046_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4653,548,10336,37667,1800.5,4368,8790,911,378,522,502,2852,576,21764.5,630.5,329.5,11896.5,96,15411
