,TR:CH042:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH042_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2890.5,599,7735,34997,2385,2882,16433,4244,299,360,540,6461,1544,22320,456.5,275,1435,102,17141
CH042_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2788,543,8280,25054,1871,2605.5,13167,637,302.5,298,622.5,2936.5,783,23185,402,341,2818.5,101,17187
CH042_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3330,523,8803,25088.5,1706,2809,13477,560,332,291.5,424,2253,545,23255,369,281,2464,97,17279
CH042_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6266.5,591,8678,24581.5,2675.5,4120,15388,1117,400,430,645,9952,5991,24650.5,498,396,3122.5,105.5,17210
CH042_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1678,568,8046,24350.5,2145,3179,14298,1186,293,408.5,565,4659,1076.5,22816,357,337,2176,97,17175.5
CH042_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1400,600.5,8012,23785,1709,2404.5,13510.5,1196,286.5,334,646.5,3555,573,24408,379,257,3129,98.5,17372
CH042_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2933,549,19102,25469,2381.5,3016,14176,552,300,284,646.5,2556,686,23647,340,201.5,2723,99,17210
CH042_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1790,609,11638.5,26392,2185,3553.5,14328,1390,379.5,298,673.5,5381,1461,29310.5,436,355,3088,103,16933
CH042_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1502,525.5,9758,25077,1746.5,2684.5,12690.5,760,2089,368.5,2597,2805,577.5,21847,423.5,394,2561,109,16875.5
CH042_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1410.5,529,11744,27915,1582.5,2628,13136,634,1048.5,274,308.5,2151,479.5,19690.5,315,259,1706,103,17003
CH042_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14384.5,576,11003.5,25585,1410,2618,16790,837,349.5,409,621,2212,446,24789,348,269,2378,105,16841
CH042_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1734.5,593,7973,25285,2031,3083,13873.5,996,323,304,742,4435,1056.5,24039,469,318,3158,100.5,16749
CH042_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2203,499,8736.5,27857,1705,2538,13211,760,297.5,348.5,564,2292,487.5,24662,399,384.5,3211.5,113,17049
CH042_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1679,511,12022,27084,2203,3132,13841,942,379,419,2329,4417,971.5,26553.5,410,392.5,2566.5,119,16898.5
CH042_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2130,567.5,9118.5,24962,3125,4844,15148,1643,332.5,400,603,7487,2149,30406.5,423.5,305,2755,102,17141
CH042_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59844,914,15893,30060,7928.5,7922,27592,4620,402,419.5,1058,18894,11578,31514,624,367,3560,73,17406.5
CH042_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6621,660,3557,21594,2882.5,1954.5,39334,3147,449,527,632,17118,9741,29184,371,267,1133,93,16980
CH042_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2382,853,11674,23393,2348,3864,21155,2866,378,335,668,13926,7299,36474,389,317.5,2777,102,17152.5
CH042_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2393,746,8071,21547,2655.5,4183.5,17464,1966,306,371,731.5,10916,4681.5,30544.5,464,334,2620.5,96,17337.5
CH042_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1954.5,622,10800.5,27915,2619,3620,16010,1410,391,363,765.5,5418.5,1272,34813,458,269,4310,112,17164
CH042_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,46935.5,944,17106.5,27361,6566,7872,23173.5,4221.5,418,359.5,910,13198,7012,38181,748.5,449,3251,105,17487
CH042_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1532,571,7764,25285,1704,2267,12139,572.5,297,288.5,634,2055.5,460.5,23439,401,270.5,2495.5,101,17187
CH042_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1767,570,10053,25008,1692,2604,14446,932,355,351.5,596.5,2985,742,27822.5,350,345.5,3063.5,88,16910
