,TR:UZ022:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ022_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11800,568,2958,26392,1392,1996,14295,637,356,486,829,2217.5,505,22574,465,468,1194,125,16838
UZ022_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5467,537.5,2292,26807,1815,2208,8861,1274.5,367.5,394,703,2438,532,23393,377,403,1281.5,92,16772
UZ022_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9073,516,2626,27995.5,1841,1793.5,9144,698,384,394,643,1756.5,463,26911,387,307,1505,96,16956
UZ022_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5123,405.5,6898,29391,1986,1890,8141,553,377,300,2318,2916.5,499,18087,347,356,1041,112.5,16450
UZ022_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3831.5,525,3273,28456.5,3462,3666,7979,636,400,360,746.5,3480,728,25492,416.5,386,1471,129,17164
UZ022_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4445,520,2324,24985,1846,1994,7880.5,758.5,356,405,712,2699.5,576,22078,486,467.5,1172,116,16864
UZ022_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17556,494.5,1153,15871.5,3361,1230,38792.5,530.5,465,555,786,1692,492,21201,477,440,1322,105,16272.5
UZ022_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4228,517,3143.5,29507,2132,2016,8238,613.5,406,386,665,2362,537.5,23508,426,298,1289,106.5,16864
UZ022_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5368,603,2500,28018.5,2067,2508,7482,633,420.5,418,897.5,2563,524,22758.5,567,462,1322.5,89.5,16772
UZ022_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7991,531,3790.5,35666,2249,2254,8287,697,395,430,754,3016,501,26173,493,318,1518,103.5,16749
UZ022_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5103.5,535.5,3065.5,37281,2117.5,2315.5,11607.5,3003,409,348.5,636,3097,604,28861,432,402,1508,86,17141
UZ022_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4630.5,491,2558,27776,2248,2411.5,7251,582,375.5,383,603,2663,510,25285,493.5,381.5,1329.5,107,16749
UZ022_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4045,497,2868,27061,1932,2479.5,7544,586,385,330,661,2361.5,486,23196.5,379,330,1619,118,16910
UZ022_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3204.5,718,2650,25954,2930,2452,7321,798.5,677,585,1006,4202,1418.5,24765.5,606,504,1615.5,137,17003
UZ022_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1270,642,2318,23450.5,1954,2157,9981,1180.5,327,437.5,630.5,4266,668,22989.5,427,451,1142,79,16749
UZ022_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1321,400.5,2018,23289.5,1405,1499.5,5309,568.5,275,390,666,1440,331,18571,358,306,1445,115.5,16426
UZ022_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1403,541.5,2815,27453,1298,1572,6237,728.5,426,584,886,1825,409.5,22920,393.5,410,1299.5,92,16910
UZ022_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6899,603,2975,30545,995,1830,6516,545.5,490,412.5,855,1921,451,25654,508,642,1730,114,16587
UZ022_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1146,445,3249,27315,1505,1712,5888,591.5,1691,459.5,3280,1853.5,407.5,19171,486,1101,1517.5,85,16749
UZ022_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1174,464.5,3021,28907,1421.5,1789,6211,558,806,317.5,658.5,1790.5,416,21178,452,430.5,1394,112.5,16795
UZ022_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11565,488,2828,26761,1100,1677,9896,499,400,444,838,1710.5,415,21997,489.5,420,1297,114,16394.5
UZ022_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1184,677,2278,24685,1835,1784,7524,727,457,392,767,2491,503,22055,512,370,1325,78,16691.5
UZ022_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3307.5,557,2875,30775,1358,1386,6220,614,401.5,361.5,524,1647,370,20578,422,364,1766,133.5,16439
UZ022_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1389,381,9560,27869,1230,1622,5808,632,503,209.5,3581,2641.5,407,15399,313,490,1308,92,16167.5
UZ022_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1166,440.5,2652,26277,2191,3165,5664.5,553,431,405.5,838,2237.5,461,22747,449.5,393,1461,121,16726
UZ022_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1498,677.5,3138,29068,1950,2680.5,15357.5,1305,321.5,473,744,8615,1603,27015,484.5,433.5,2062,105,16564
UZ022_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13802,442,1421,20059.5,4046,1398,23635.5,534,419.5,453,559,3008.5,1208,21363,422,443,1268,132,16818
UZ022_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1373,576,2328,26507,1836,1990,8980,945.5,343,413,785.5,2602,466,22562.5,399.5,404,1230,103.5,16646
UZ022_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1604,582,2603.5,30937,1900,2123,5830,540.5,409,459,684.5,1974.5,453,24846.5,484.5,261.5,1645.5,119.5,16657
UZ022_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1302,311,1610,19794,1277,1434,5611,611,287,NaN,712,1797.5,301,7942,476,499.5,1107,99,16252
UZ022_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1551.5,527.5,2563,21582,1829,2201,6610,926,386,NaN,618.5,2993,464,24893,484.5,NaN,1269,122,16933
UZ022_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1774.5,491,2989,33878.5,1859,2176.5,5824,517,344,450,952,2151,405,22274,531,370,1867,122,16541
UZ022_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1903.5,507.5,2869,27246,1579.5,1670,6811,504.5,404,373,618.5,1507,406.5,24662,397.5,255,1470,83.5,16795
