,TR:CH020:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH020_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11777,NaN,838.5,20218,431.5,1111.5,NaN,NaN,486,NaN,435,597,277,NaN,493,NaN,NaN,105,14951
CH020_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10337,745,4000,28873,1486.5,2377,9709,1592,485.5,480,731.5,2348.5,569.5,15955,515.5,392,2487.5,123,14839
CH020_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15671,923,4496.5,29404,1830.5,2684,8810,735,544.5,449,818.5,1976.5,515.5,20057,649,531,4226,104,14860
CH020_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9149.5,878,22180,30581,1688,2560,8845.5,764.5,1193,585,3929.5,2230,563,17679,691,553.5,4489.5,110,14912
CH020_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11473,648.5,3340,31827,1102,2663,11716,1026.5,472,NaN,1004,1891,536,11278,565.5,599.5,2908,105.5,15104
CH020_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8184,879,4462,31296,2242.5,3388,10593,1191,480.5,445,946,2837,800,17921.5,649,507,4336,110,15138
CH020_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15439,882.5,1963,23357,2686,1646.5,30627,741.5,713,477.5,953,1729,591,13631,467,485,2944,88,14847
CH020_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7703,782,4235,31550,1877,3010,9133,778,528,535.5,834,2855,726.5,16859,759,480,3493,98,15185
CH020_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4531.5,1115.5,3405,33674,1542,2689,10180,1387,940.5,1426,1196,3104,907,14575,1487,761,3494.5,108.5,15349
CH020_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11341,1096,3975,26934,1896,2796,8266,705,673,610,944,2652,777,17725.5,1021,534,4359,112,15157
CH020_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11561,867,3328,33881,1310.5,2409,15874,2567,607,520.5,908,2686,803,15081,911,572,3225,88,15121
CH020_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10652.5,922.5,4284,33281,1650,2563.5,11102.5,874,512.5,494.5,884,2398,643.5,18810,766,602,4233,108,15161
CH020_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13049,836,4632,29046.5,1438.5,2535,12112,703.5,494.5,417,786,2226,562.5,16721.5,651,544,3870,122,15198
CH020_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4867,1019,2878,29058,1080.5,1915,13012,1814,837,1175.5,958,2710,1045,14347.5,1040,670,2664,94,15118
CH020_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3683,821.5,2681.5,28804,842.5,2149,11008,1059,511,776,797.5,2244.5,644,14082.5,597,496,2344,126,15042
CH020_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5351,880,4188,33731.5,1481.5,2679,9390.5,1011,546.5,611,907,2290,548,19480,778,582.5,4587,89,15151
CH020_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8060,570,2765,29219,701,1769,11660,894.5,477,529,791,1505,409,13026,472,405,2178,119.5,15046
CH020_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6370,875.5,3766,33708.5,1379.5,2416,11790.5,1251,481,604,804,2638,718.5,18752.5,712,661,4095,115,15167
CH020_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5848,877,5734,30235,1565,2562,10489,980,2247,461,3135,2526,691.5,16982,601,942.5,3827,95,15017
CH020_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5186,847,4509,31250,1433,2638.5,10501,981.5,614,475.5,809,2587.5,575,18395,744,570.5,4330,112,15278
CH020_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,30766,863,4335,30200.5,934,2271,19744.5,1145,494,423,770,1758,466,18937.5,508.5,440.5,3066.5,99,15103
CH020_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5229,957.5,4822,31573,1703,2810.5,12447,1321,547,537,813,3883,1106,21441,781.5,550,4721.5,93,14951.5
CH020_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4027,864,2988,33304,944,2294,13125,1392.5,440,835,807,2376,609.5,14561,630.5,412,3150.5,108,14856
CH020_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3942,897,21349,30707.5,1557,2869.5,8322,956.5,1115,556,4351,2779,736,18579,638,623,4657,109,14950.5
CH020_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3652,827,3583,32104,1326,2140,8058,757,489,502,889,1868.5,502.5,15887,623,399,3591,125,15118
CH020_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9479,822,5170,28527,1702,2844,16559,1281,480,446.5,1222,6328.5,2922,19756,607.5,390.5,4136,101,14992.5
CH020_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10420.5,770,1394.5,22814.5,3347,1949.5,35300.5,1470,658,515.5,935,3111,1604.5,16454,464,559.5,2598.5,96,14631
CH020_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4493.5,973,4505,30373,1700,2958,13625,1322,484,482,831,4010,1270.5,21095,603,483,3372,105,14886
CH020_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4382,1023,3430.5,30927,1402,2509,16471,1788,772,1090,1109,4352,1299,16724.5,1245,706,3744,101.5,15091
CH020_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5762,939,4057,32958,1097,2562,19560.5,1968,644.5,1081,1006,3492,1300,17587,894,629.5,3296,85.5,15084
CH020_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10823,1003,5413,22665,1768,3395,15720,1255,587,533.5,1057,4860.5,1998,22295.5,760,631,5350.5,90,14874
CH020_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9346,907,5298,31689,1618,3183.5,12016.5,1212.5,521,499,855,3067,835,19952.5,710,565.5,4410,106,15091
CH020_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5753,901,5256.5,29289,1115,2266,13539,987,430.5,399,767,3636,674,17933,660,576,3832.5,119,15332
