,TR:UZ002:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ002_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5236,606,3209,26392,1683,3847,9370,663,371.5,368,553,2640,592,30627,498,521,3226.5,101.5,15442
UZ002_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7459,593,2455,26334,1290,2530,13561,679,329.5,363.5,550,2404,545,21303,548.5,479.5,1842.5,138,16124.5
UZ002_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4858.5,961,2419,20587,1986,3957.5,12676.5,954,490.5,452,679,3974,1446.5,28665,651,631,2774,115.5,15181
UZ002_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3612,643,3672,23934,1712,2664,9301,776,366,460,496,3818,1079.5,28342,500.5,502,1565,110,15656.5
UZ002_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3895,676,3416,24026,1694.5,2636,8789,773,357,401,518,3064,692,27811,548,546.5,1836,66,15598
UZ002_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10094,644,4438,27096,1903,2472,10824.5,761,379.5,405,540,2803,620,27950,618,462,1676.5,145.5,15546
UZ002_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4338,675,4373.5,25573,1880,2719,9390,804,327,425.5,530,3481,1024,30189,513,521,1611,121.5,15661
UZ002_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5005,541.5,5431,27488,1736,2959.5,11093.5,656,1895.5,302.5,1664,3466,883.5,28757.5,473,891.5,1910.5,83,15489
UZ002_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5041,570,2499,25988,1148,2483.5,15286,740,630,389.5,492,2693.5,693,24834,543,447,1613.5,117,16021.5
UZ002_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9465,686,4025,26819,960,2324,13074,607,450,511,518,2213.5,482,22780,464,539,2206,85.5,15273
UZ002_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5085.5,724,5007,26196,2309,3559.5,15939,1214,445,488,637.5,6003,1905,34216,580.5,553.5,2388,115,15685
UZ002_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5522,573,3037,22503,1126,2299,9018,676,389.5,447,535,3882,855.5,20968,503.5,615,2091,127,15407
UZ002_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8151,881,16244,31666,2400,3596,12666,680,699.5,434,2267,5511,1641,26865,611,484.5,2318,105,15526
UZ002_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7804.5,737,6923,33905,3127,5090,17102,1067.5,351.5,429,835,8200,2302,27719,768,506,2125.5,102,15523.5
UZ002_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12784,602.5,4235,28042,1973,2133,25238,1194,336,404.5,572,14212.5,4716.5,23842,536,724,1712,92,15467
UZ002_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11315.5,367,1528.5,24268.5,2308.5,1136,35289,1345,411,414,613,10591,5623.5,3122.5,281,352,822.5,126,15656
UZ002_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4491,787.5,3889,22457,1706,2799.5,21106.5,1314,340.5,521,479,9883,3752,29150,586.5,593.5,1988,122,15373.5
UZ002_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9078,916,7028,30777.5,2878.5,4287,22180,1127.5,504.5,535,802,13188,5299,27511,791,515,2665,113,15279
UZ002_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8264,864,6047,29807.5,2782,3549,16979.5,851,432,432.5,633.5,7881.5,2297.5,26380,571,578.5,2202.5,112.5,15428.5
UZ002_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11620.5,733,3571.5,20772,2051,2974.5,17667.5,1072,333,413,757,9568,2457.5,20829.5,577,483,1432.5,119,14956
UZ002_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5634.5,725,4613,29519,1636,2488.5,8157,571,357.5,413.5,617,3061,725.5,22249,596.5,451,1515.5,89,15621
UZ002_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7962.5,656,3322.5,26473,1614,2539,20321.5,730.5,345.5,308,543,5093.5,1117,21118,503.5,461.5,1659,78,16139
