,TR:UZ033:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ033_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2028,962,4042,25514.5,1143,3656,12148,1811,398,304,836.5,3250,602,30235,275,420.5,1163,99,15576.5
UZ033_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3810.5,1081,4869,28573,941.5,2413,8957,766,468.5,342,863,2259,469,33281,342,325,1621,100.5,15571.5
UZ033_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2741.5,854,24049,31054.5,1261,3766,8868,808,571,281,3660,3888,847,31850,333.5,444.5,1338,116.5,15470
UZ033_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2406,1038,6494,34666,2650,7409,9229,779.5,409.5,377,963.5,4035,851,29704,345.5,347,2089,111,15565
UZ033_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2877,925,6572,41659,2339.5,5031.5,18995,5206.5,365,307.5,1150,5707.5,1025,18579.5,357,475,1646,95,15579.5
UZ033_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9105,908.5,2408,30212,2610,2990,31746.5,917,634,394,1110,3136,979.5,28688,358.5,353,3489,131,15192
UZ033_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1976.5,1102,6019,40505,1219,3894,12525,1292,528,362,826,3343,734.5,30846.5,375.5,478,2236.5,118,16171.5
UZ033_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2197,1150,6624,33235,1635.5,3946,9294,1008,600.5,380,866,3086,794,33628,379,431.5,2253.5,113,15812
UZ033_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1878,918.5,3853,23530.5,1101.5,3349,8260,789.5,489,315,901,2223,633.5,21487,334,455,1194.5,110,15214.5
UZ033_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2032,1017.5,3865,29150,1789,3831.5,21141,4888,397.5,258.5,702,4887,951.5,30916,343,460,1168,116.5,15409.5
UZ033_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2271,886,5912,36893.5,1234,2913,7917,721,423,341,965.5,2859,596,27084,348.5,318,2025,126,15982
UZ033_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2791,1078,8976,36213,1705,5132,9726,881,488,336,1153,4891.5,908,32704,387,493,3578,103,15757
UZ033_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1582.5,1281.5,7436,28815.5,1851,4712.5,10232,1238,572,369,893,7875.5,4278.5,36236,460,393,2087.5,103.5,15519.5
UZ033_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1511,974.5,6039,30627,1384.5,3847.5,9270.5,1223,441.5,358.5,841.5,3576,844,33189,321.5,331,2064,118,15825
UZ033_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1843,982,6794.5,33858,1327,3490,9579,1326,379,257,1119,3365,539,26980.5,346,343,3727,99.5,15360
UZ033_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2161,955,6625.5,35566,1058,2948,8421,925,463,329.5,856,2333,540.5,28158,374.5,384,2598,128,15655
UZ033_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1494,994.5,4633,31204,1381.5,3100,9293,1329,416,398.5,732,3052,751,29854,396,469,1713,101.5,15721
UZ033_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1435,1012.5,7423,32474,1481,3742,9986,1313,2839.5,305.5,2557.5,3686,891,28619,392,938,2348,118,15893
UZ033_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1474,977,7965,33905,1166,3475,9464,1062,1109,336,916,3022.5,813,NaN,349,531,2259,95,15469
UZ033_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3935,878,3562,20437.5,645,1740,11893,631.5,328,354,666.5,992,322,26981,302.5,426,1101,69,15329.5
UZ033_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,973,1087,3667,21464,1283.5,3235,10174.5,1116,393,369,785,3220,709.5,25388,335,393,992,115.5,15574
UZ033_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1557,861,3076,19526,869,2248.5,9150,1111,357.5,298.5,620,2002,499,24407,301,229,759,115.5,15348
UZ033_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1355,1055,21360.5,37390,1615,4117,11841,1327,848,389,3853,5313,1251.5,33304,323,586,2724,122,15656
UZ033_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1207.5,918,3915,18164,2111,4443,12164.5,1111,407,384,680,3629,1231,31146.5,286.5,438,1160,103,15811
UZ033_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3600,1384,7575,32174,2317.5,5201,36443,4735,509,391,755,15923,7670,38197,364.5,533,2033.5,111.5,15852
UZ033_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3191,788,2634,26819,3299,2025,38059,2408,483,324,553,12297,3640,19283.5,323.5,340,1137,101,15207
UZ033_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1922,1204,9597,32289,2220,5709,23957,2900.5,462,357,855,8576.5,2277.5,37608.5,424,478,2659,97,15398
UZ033_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1312,1238,6602,28596,2449,4372,17933,2208,652,449,878,7546,2319,36270,416,465,2152,89,15532.5
UZ033_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1568.5,1090,8508,37620,1567.5,3499,11363,1260,479,354,958,4292,897.5,32889,391.5,561,2902,84.5,15387.5
UZ033_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1923,1264,6052,24026,2118,4356,19272,2949,521,342,787.5,8082,2196,38416.5,366,562,1817,99,15576
UZ033_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,925,918,4240,27546,908,2127,6983.5,652,414,426,694,1702,472.5,26196,331.5,282,1285,131,15286
UZ033_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1442,1022,6134,31089,1498,3745,12946,1330,481.5,308.5,701,3184,774,34274,317,440,2472.5,138,15617
