,TR:CH063:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH063_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2370,546.5,10434,40921,3126.5,10713,3315,978,442.5,630,663,4314,925.5,35243,753,452,11476.5,118,16116.5
CH063_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2287,553,9544,59708,1794,4851,10575.5,6507,464,670,693.5,4667.5,932.5,34205,606,397.5,11509.5,158,16111.5
CH063_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6977.5,483.5,1661,38751,2343,2702,15811,1049,537,428,604.5,1417,413,23611,406.5,514,9895,139,15654
CH063_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2395,584,7602,51284,1244,4889,3596,1683.5,427,567,575,3122,666,30258,575.5,428,11419,111,16257.5
CH063_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2135,457,7275,20518,1508,5668,3087.5,800,392,418.5,608,2831.5,607,28712,527,502.5,13464.5,110.5,15994
CH063_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998,537.5,5776,32150.5,1418,4391,2800.5,777,471,401,624,2671,480.5,27996,506,523,12353.5,124,16089
CH063_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1980,536.5,7446.5,45329,1868.5,5500,9226,6066,488,541,570,7454,1546,35300.5,592,448.5,10558,100,15882
CH063_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1706.5,531.5,10774,37782,1120,4849.5,3705,901,493,499,610,2311,687,30881,643,403.5,12126.5,114,15760
CH063_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1940,445,6435,41509.5,1291,3740,2810,731.5,446,443,557.5,2256,523.5,26173,521,407,9657,130,16275
CH063_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2728,618,5498,29461.5,3336,8160.5,2800,1324,470,429,735.5,11572,3622.5,26761.5,612,511,18868,104,15731.5
CH063_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2291,558,9993,39282,2715.5,7961,6516,2847.5,399,458.5,654.5,8790.5,2558,33050.5,752,571,12170,109,15827
CH063_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2189,515,9794.5,36708.5,1131.5,4334,3317,723,390,411.5,619,1929,371,29196,615,415,12537,124,15863
CH063_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1778,605,10846,35889,1056.5,4084,3226.5,999.5,411.5,597,604,2522,490,33420,773,425,11752,121,15940
CH063_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2016,609,11563,43298,1278,4500,3197,1067,487,648.5,717,2850,680,34112,777,481.5,11134,157,15048.5
CH063_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1685,579,13939,52599,1255,4983,3629,1266,6456,828,5225,3404.5,740,33523.5,794,736,11318,150,15881
CH063_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1690,583.5,10828,52864.5,1248,4448,3556,1289,2114,624,707,2779,580.5,31804,767,489,12417,114.5,16026
CH063_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26150,640,10768,42824.5,855,4550,11186.5,1339,381,436,729,2560,520.5,37124,566.5,332,10844,113.5,15902
CH063_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1741,544.5,10655,25642,1422,5949,4487,1156,377,516.5,653,4058,934,36685.5,594.5,374,11663.5,147,15755.5
CH063_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2623.5,429,9362,32058,1054,3754.5,3184.5,872,381,593.5,542,2089,439,33316,692,389,11508.5,112.5,15951
CH063_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1942,428.5,25284.5,30212,1365,5138,3026,715.5,1021,313,5466,2899.5,497,31135,567,437,11155,98,15746
CH063_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1837.5,612,9412,54192,1992,9085.5,3439,1219,422,545,643,3130,672,29092.5,731,359,9295,123.5,15674
CH063_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3666,978,7664,55507,2003.5,6291,16159.5,7660,467,888,689,16304,7794,30615.5,736,471,7895,109,15821
CH063_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4378,772,1530,41936,6585,4587,35520,6804,418.5,398,676.5,14251,5035,16901,466.5,490,6666,101,15696
CH063_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2448,830,11677,43206,2131,6983,15579,4394,364,641,645,13990,6550,40078.5,696,479,11468,124.5,15754
CH063_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1987,734,12203,28296,2605,7817,9149,2371.5,464.5,623,668,12020,3458,39905,817,399.5,11804,140,15907
CH063_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1874.5,630,10356,43575,2031,6568.5,6230,2438,448.5,456,613,6804.5,1427.5,36974,692,432,11439.5,126,15702.5
CH063_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2006,698,11593,29081,1763,6696,5044.5,2634,405,513,565.5,6539,1314,39790,708,417,11447.5,137.5,15944.5
CH063_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1753,509,9101.5,36212.5,1272,4784,2624,762.5,371,444,560,2480,537.5,33258.5,531,451.5,11958,122.5,15898
CH063_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1709,550,6019.5,60954,1512,4207,6917,2121,470,567,752.5,3889.5,876.5,25411,636.5,557.5,5470,142,16318.5
