,TR:UZ004:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ004_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1477,567,6095,22365,1221.5,1839,7429,515,518,327.5,1592,2354,532.5,7834,330,314,676.5,110,15505.5
UZ004_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1695,966,2920,27188,2823,4936,8627,580,435,266,870,3481,832.5,18395,330,418,1249,93,15507
UZ004_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1242,807,1312,19179,1457,1138,7774,849.5,381.5,277,643,2201.5,529,5603,241,213,245,121,15843
UZ004_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3855,697,914,17864,2347.5,1505,26450,531.5,672,275,741,1722,623,10726,275,348,1427.5,115.5,15283
UZ004_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2462,1157.5,4215.5,32797,2703,3946,9567,743,607,488.5,1252,4285,965,17587,667.5,614,1575.5,104,15280
UZ004_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1885,1384,2978,27569.5,2391.5,2851,8684,1001.5,773,590,948,3605.5,981,16109,915,350,1273,128,15533
UZ004_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1217,883,1003,16355,1051,1624,4885,547.5,336,353,538.5,1738,343,9153,354,328,785.5,120,15005.5
UZ004_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1671,1029.5,2567,27304,1923,2732,15670,1431,536,355,803,3382,855,18556,465,424.5,1116.5,78,15992
UZ004_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1524,844,2310,25873,1626,2172.5,7448.5,513,415,332,726,2454,559,15378.5,300.5,402,1040,101,15714.5
UZ004_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1379,723,2222,26450,1489,2181,7451,560,459,282,748,2433,672,8420,285,429.5,701,106,15856.5
UZ004_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1469.5,1955.5,3083,27004,2715,2855,10581,913.5,1149,865,1010.5,7732,3519.5,21983.5,1830,550,1340.5,90,15346
UZ004_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1253.5,3381,2597.5,29807.5,3304,3182,10258,3396,2179,2159,1474,6087.5,1650.5,17760,4904.5,1029,2611,111,15816.5
UZ004_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,932,754,1533.5,19329.5,1244,2076,6929,615.5,283,277.5,951,2250.5,479,8213,299,434,1215,123.5,15113.5
UZ004_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1393.5,926,2511.5,26865,1381,2317.5,8624,589,422.5,322,774,2138,546.5,16802,321,356,1073,90,15700
UZ004_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1087,797,2635,27950,1605,2509.5,10068,720,404.5,347,760,3602,1287,15510,346,404,969,98,15092
UZ004_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,883,705,2358,25838.5,1280,1918,10195,601.5,1847,275,1918.5,2475,654.5,12177,360,740.5,901.5,123,15870
UZ004_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,940,827,1907,26542,1219,1860,10466,700.5,744,367,851,2140,712,12688,364,382.5,785,100,15803
UZ004_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2097,1299,3618,29750,1264.5,2259,11426,757,661,482,864,2064,509,21176,654,562,1644.5,97,15296
UZ004_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1193.5,1370,2993,27027,2532,3377,13851,1240,681,524,959.5,4959,1608,21834,875,402,1881,84,15096
UZ004_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1490.5,938.5,2885,29658,1598,2434,10338.5,800,549,308,718,3088.5,705,21741,411,489,1602,107,15198
UZ004_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1364,1071.5,15256,34020,2128,2979,10223,773.5,1000.5,456,4000.5,4079,1125.5,21106.5,546.5,545.5,1879,112.5,15626
UZ004_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1102,848,3141,29738.5,2918.5,4312,9146,755,497.5,282,773,3746.5,1098,19779.5,287,486,1427,98,15443.5
UZ004_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1617,925,2154,24880,2441.5,2836,25503,1099.5,418,353,761,8897.5,4683,16506,347.5,354.5,1050.5,109,15441
UZ004_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3014.5,833,1233,23149,3189.5,1735,41105,1136,633,389.5,1153,7028,4777,17852.5,337,485,1119,110.5,15484
UZ004_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1696,2078,2980,25884.5,3020,3585,21995,2169,1132,990.5,1051.5,9987,4562,24557,1912,602,2297.5,119.5,15347.5
UZ004_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1055,1247,2944,26357,2644.5,3570,16714,1067,610,432.5,787,7334,3239,24234,597.5,461,1563.5,104,15300
UZ004_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1331,1085.5,2573,26588,2198,2868,16927,1036,569,427,856,4897.5,1655,16021,652,467.5,1086,114,15559
UZ004_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1406,1195,3834,24442,2307,3609,23218,1466,630,466,861,8312,3430.5,23080,573,432,1533,88,16041.5
UZ004_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,957,643,2707.5,30373,1902,2235.5,6796.5,547.5,330.5,284,907,3049,629,979.5,296,380,1174,114,15184
UZ004_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,960.5,898,1950,19421.5,2108,1733,12041.5,604,496,348,665,2726,1392,14230,327,459,872,119,15433
