,TR:CH017:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH017_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,27558,679,9943,21349,1655.5,2602.5,18695,848,581.5,371,1532,2519,518,20149,397.5,451.5,2925,108,16547.5
CH017_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13864,723,8675,24119,1890,2767,16024.5,1232,468,394,1865,3342,808,22457,557,397.5,3277.5,98.5,16757
CH017_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12905.5,753,9085.5,21626,2190.5,3017,15858,748,538.5,355,1769,3021,670,24996,475,402,3687,122.5,16848
CH017_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15097,760,24234,24419,2138,3466,15644,676,1147,410.5,4997,4126,1043,26311,571,408.5,4084,132,16769
CH017_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16641,810,9677,22641,2607.5,4158,16016,671,513,390,1921,4114,1074,25827,581,370.5,3854.5,90,16517
CH017_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18660.5,839,11227.5,29635,3469,4326,15202,1001,476.5,436,2580,5160,1295.5,24973,636.5,422.5,5028,89,16895
CH017_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14921,654,2649,17956,2504,1784.5,24719,656,722.5,437,1591.5,1580.5,559,21614,381,296.5,2142,79.5,16595
CH017_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5580,604,8277,19410,2214.5,3201,15672.5,616,486.5,280.5,1335,4362,1326,22503,467,344,2803,106.5,16871
CH017_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4870.5,884,8704,21234,2812.5,3379,15560,664,586,667.5,1690.5,4325,1358.5,25550,746,499,4518,106,16918
CH017_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13616,820,10803.5,21095,2271.5,3183,15410,705,638,482,2053.5,4478,1430,26634.5,622,390,3818,118,16721.5
CH017_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10876,873,10313,26842,2717,3406,17102,1733.5,590.5,584,2003.5,4841,1478,28896,651,307.5,4337,101,16733
CH017_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8925.5,633.5,9753,22329.5,2111,3038.5,15458.5,640,467,373,1658.5,3403,909,27153.5,459,343.5,3454,117,16641
CH017_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14206.5,791.5,10762,22480,1774,3084.5,17079,754,547,361,1458,2798.5,694,22757,484.5,485,3026.5,99,16687
CH017_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3288.5,775,8218,23334,2202,3576,16283,787,513.5,448.5,1665,5301,2088.5,24788,639,403,4148,103,16895
CH017_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2856.5,727,9534,22503,1999.5,3637,16536,897,443,287.5,1720,3721,920,25630.5,489,353,3900,105,16893.5
CH017_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2478.5,751,9572.5,23242,1734,3252.5,15071,772,471.5,366,1978,2755.5,639.5,24649,495.5,399.5,5640,104,16641
CH017_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13858,719,8346,21280,1818,2825,15778.5,681.5,516,428.5,1592,2738.5,631,23945.5,481,338.5,3235,116,16836.5
CH017_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10337,687,8752,21788,2066,3181,14889,757.5,441,372,1751,3223,787.5,24868.5,502,344.5,3548,127,16888.5
CH017_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11499,773.5,10646.5,22388,2127.5,3415,16733.5,894,3117,363,4747,3451,918,28158,483,733,4241,86,16964
CH017_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2840,700,8091.5,23126,1806,3170,15625,703,660,336,1511,2888.5,659,21083.5,482,427.5,2820.5,89,16735
CH017_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,46610.5,638.5,8341,19618,1459.5,2758,20726,1179,448,348,1394,2373.5,501.5,20760.5,393,431,2501,123,16779
CH017_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2303,822,8382,21187,1899,3366,16727,1120,517,427,1700,4481,1265.5,24949,512,349,4033.5,121,16895
CH017_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3231,575,6882,21949,1837,2899,15756.5,958.5,467.5,363,1405,2943.5,782,22595,400,324.5,3705,84,16779
CH017_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2332,697,19906.5,22849,1814,3269.5,16026,785.5,1309,311,4858,3793.5,1000,24799.5,500,427.5,4244,114,16779
CH017_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2680,821,9596,23680,2359,4893.5,16322,1037,520.5,423.5,2243,3934,963.5,28458,511,380,4199,104,16687
CH017_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7514,943.5,10933.5,26091.5,2332,4423,19329.5,2214,489,318.5,2550,10645,4410,30084.5,539,473,5238,100,17079
CH017_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5558,528,2071.5,19133,2692,1835.5,25457,1575.5,567.5,407.5,1295,3865,1283.5,20633.5,451,266,2266,82.5,16664
CH017_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3303,701.5,7477,21788,1985,3195,17148,1558,472,328.5,1319.5,5004.5,1636.5,19872,480,373,3290,92.5,16674.5
CH017_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2788,813,7680.5,23426,2560,3745,15950,1380,516,543.5,1877.5,5698.5,1820.5,23645.5,718,355,4720,105.5,16525
CH017_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2959,865,9013,22157,2137,3904.5,16619,1215,560,464,1842,4536,1409,28181,567,338.5,3960.5,92,16802
CH017_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4060.5,826,9567.5,19503,2188.5,3653,17148,1298.5,494,531,1916.5,6133,1991,29173,670,412.5,5419,103.5,16852.5
CH017_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2431,652,7796,21083.5,1418,2417,15021,649,435,358.5,1202,2542,679,18025,427,343.5,1944,95.5,16578.5
CH017_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3251,699.5,8115,22145.5,1514,2538.5,15262,673,426,196,1452,2017,551,16860,413,260,1218.5,86,16606.5
