,TR:CH007:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH007_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2327,736,7573,42455.5,814,2611,17390.5,836,504,500,661,3173,628.5,23103,588,554,3481,91,16114
CH007_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2322,653,7388,36847.5,1540,3242,12586,1610,441,472,643,5800.5,1298,26715,659,567.5,5099,124.5,15831
CH007_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2069,578.5,6315,38313,1146,2831,6894,814,403.5,442,668,3574,712.5,22653,633.5,461.5,4536,118,15770.5
CH007_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2008.5,547.5,20945.5,40170.5,1329,2938,7179,761,667.5,450,3812,3901,774,22180,654,482,4250,132,16224
CH007_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1658,607,6489,36120,2544,5665,6503,759,340,520,685,4241,770,22526,550,501,5096,129,15767
CH007_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2128,449,7057,47268,2283.5,5273,14583,1677.5,353,347,714.5,5247,793,19110,631.5,321,4865,95,16340
CH007_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4126,524,1226,27684.5,1447,1779,27199.5,979,438,450,644,1949,479.5,15680.5,355,299,3159,101.5,15743.5
CH007_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3627,654,6623,40759,1822,4383,12713,959,425,474,662,4366,1004,21729.5,649.5,507.5,4133,111,16200
CH007_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1623,860,7119,44637,1980.5,4610.5,8816,883,578.5,733,752.5,4946.5,1123,25607.5,976,478,6577,138,16354
CH007_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1485,732,5525,45791,967,2391,8879.5,783,479,490,587.5,3394,699,22180,683,435,3579,118,16204
CH007_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2389,843,7646,47176,2298.5,5980,28677,5381,570,695,876.5,10351,2140,29035,1384,549,7369,145,16230
CH007_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1965,647,6764,43229,1189,3225,9131,898,460.5,441,679,3926,714,23922.5,761.5,414.5,4889,96.5,16031
CH007_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1889,427.5,6112.5,37205,1048.5,2471,8907,760,397,437,574.5,2838,554,7295.5,673,316,773,95,16066
CH007_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2472,790.5,8061.5,36951,2379,5479.5,19295,1587,497,536,606,16571,8397,31885,705.5,575,5522,87,16185
CH007_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1936.5,594.5,8247,38613,2142,5081,17702.5,1802,425.5,445,605,10746,3648,30050,785,456,5879,114.5,15887.5
CH007_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1442,562,5546,40829,795.5,2991,17887,1877,423,446,591,6266,1002,20472,756,502,4842,116,15884.5
CH007_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3768.5,529,6242,40713,1188,3254.5,15923,1215,362,408.5,599.5,5326,1040,21003,670,433,3762,108,16045.5
CH007_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1613,680,6909,41763.5,1733,4416,20818,1926,397,488,563,10031,3482.5,27650,714,522,4589,108.5,15918
CH007_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1404,637,8051,42329,1447.5,3700,22953,1429,2809,463,3282,7981.5,1884,25007.5,646.5,722,3426,110,15786.5
CH007_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1263,583.5,5862.5,38451,1592,3691,14908,1398,820,406,586,5953.5,1356.5,20564,656,549,3345,88,15952.5
CH007_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4342,769,7325,40713,630.5,2693,26080,1527,475.5,600,759.5,3006.5,602.5,26173,869,540.5,4132.5,98.5,16148
CH007_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2504,878,7018,38590,1598,4464,17898.5,1941,475,527,622,9891,3249.5,29461.5,832,413.5,5170,124.5,16063.5
CH007_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2399,678,5803,41775,952.5,3656,31389,2546,405,521.5,550,10525,2743.5,27453.5,940,522,5270.5,112,16025
CH007_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1732,495,15140,41198,1581,3639,17864,1581.5,625,419.5,3803.5,9650,2546,19410,599,421,5483.5,136,15885
CH007_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2659,644.5,6684,40552,1684.5,4942,32115.5,2167,351.5,437,775,13282,5455,26576.5,607,410,3898,106.5,15824.5
CH007_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9698,891.5,6776,42883,1254,3830,40759,2948.5,416,535.5,834,16987,6158.5,24696,848,474,4184,97,16044
CH007_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4325.5,508.5,2597,31977.5,1824,2002.5,52184,2020,416,387,492,13593,7812.5,10917,410,286,2430.5,106.5,15084
CH007_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3385,1036,6708.5,38659,1120.5,3710,38082,2882,624,1042,744,16721.5,7453,23668.5,1523,478.5,3882.5,114,15893
CH007_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4599,518,7921,40505,2111,3278,29173,2562.5,588,605,812.5,18418,7767,18994.5,810.5,506,4521,105,15879
CH007_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5731,567,5720,40101.5,1165,4252,40413,2917.5,422,660,685,17933,6612.5,8083,853,401,4833.5,127.5,15978.5
CH007_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7016,949,8781,43678.5,1841,5350,35797,3653.5,491,555,857,17102,6181,30950.5,1191.5,604,6848,137,15931.5
CH007_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2405,656,5610,41244,986,3628,28042,2080,378.5,606.5,568,8839,2467,22895.5,872,399,3951.5,117,15963.5
CH007_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1702,584.5,6059,33328,1610,3409,23230,1666,385,475.5,489,10874,2925,24199.5,695.5,465,3753,113,15816
