,TR:KI044:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI044_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6485,538,3790,35574,3641,4821.5,11697,3260,317,329,623,4576,905,28584,389,417,1753.5,107.5,16449
KI044_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6970.5,473,3609.5,33901.5,2825,3511,6869,777,283,288,530,2388.5,458,27730,331,438,1653,109,16310
KI044_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6746,514.5,12126,34708.5,3723,4814.5,7373,932,548,378,3153.5,4587,1071,27246,398.5,431.5,1687.5,114,16426
KI044_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8168,498,3733,33947.5,5267.5,6733,8346,896.5,323.5,359.5,592,5419,1200,27707,364.5,416,1862,104,16357
KI044_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6526,455,3598,37558,5786.5,6873.5,9966,2702,361,364,558,5243,1113,25227.5,363.5,398,1677,118,16040
KI044_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9161,516,1297,17764,5529,2448,23566,744,461,332,602,1809.5,538,20878.5,409.5,388,1611,103,16363
KI044_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5846,543.5,3508,31514,3787,5237,7030.5,810,310,298,519,3286.5,712,26126.5,348,340,1413,89,16247
KI044_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5779.5,483.5,3098,31455.5,4095.5,5434,6229.5,750,333,319,449.5,2965,551,25239,370.5,424,1661.5,108,16386.5
KI044_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5950,479,3485,32459,3458,4734,6269,811,327,321,539.5,3019.5,603,25596.5,382,398.5,1639,109,16366
KI044_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6241,520,3650,44456,4904,5911,17072,8825.5,362,347,684,5862,1227.5,27661,461,454.5,1933,120,16481
KI044_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6248.5,477.5,3208,32471,3184,4348,6158,957,288.5,392,571.5,3212,707,24523,351,406.5,1526,111,16493
KI044_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6188,430,3448,32678.5,3740,4765,7276.5,756,308,386,652.5,3725,822,24777,389,414,1688.5,109,16241.5
KI044_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5595,609,4227.5,30891,4305,5387,10278,1962.5,345,380,527,7483,2578,30579.5,427,527,1733,112,16244
KI044_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5020.5,510,3573,26231,4004,4944.5,10340.5,2207.5,337,316,568,5385.5,973,31975,332,377,1732.5,101,16112
KI044_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4899,419.5,3529,32921,3148,3828,7462,1481.5,331,353.5,587.5,2950.5,484,25250.5,395.5,463.5,1941.5,98,16368.5
KI044_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11432.5,469,3563,31514,3999,4536,9423,1441,266,302,529,3369.5,639,25296,455,413,1486,81,15721
KI044_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5018,568,3912,26853,3873,5021,9263,2059,299.5,289,536,5112,1072.5,31883,412.5,440,1648,95.5,16464
KI044_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5015.5,453,4407.5,29310.5,3631,4737,9445.5,1623,2563,310.5,2512,4397,823,28779.5,476,813,1588,103,16263
KI044_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4885,500,3918,28930,3836,4919,10362,1869.5,891.5,332,645.5,4648,782.5,29945,416.5,477,1691,88,16357
KI044_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12121,568,4037,31306,2127.5,2905,13088,1058,322.5,333,534,2038,483,31306,436,333,1229,129,16495
KI044_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4956,677.5,3684.5,26000,3759.5,4799,13248,2252.5,356.5,337,590,6653.5,1340.5,31606,412,353,1548,104,16244.5
KI044_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5693,561.5,3271,29576,3280,3930,12085,2500.5,327,286.5,506,5230.5,970,29506.5,390,365,1656,135,16319
KI044_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4789,536.5,8686.5,29760,3746,4798,9256,1782,518.5,338,2117.5,4675,1016,30960,343,465,1697,115,16246
KI044_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5680,642.5,3946,30487,5057,6431,12302,2746,346,369.5,752,6533,1462,31744,367.5,387,1780,135,16407.5
KI044_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7111,1259,4088,28076,4689.5,5785,24500,3390,292,363.5,601,15703,6726.5,34790,395,435.5,1681,107,16403
KI044_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8866,700,1341.5,15510,7021,3517,53061,3427,468,421,596.5,12343.5,6461,28433.5,468,441,1840,120.5,15879
KI044_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6582,1035.5,4366,26969,4326.5,5654,25216,3454.5,336,377,590,15048,5157.5,36128,376,490,1418.5,115.5,16287
KI044_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5950.5,822,4147,27718.5,5651,6925.5,20325,3770.5,388.5,329,681.5,12437.5,4074,35205,392,531.5,1835,140,16241
KI044_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5288,631,3759,27869,4678,5916,16887,3376,362,354,629,9516,2692,32401.5,405.5,433,1653,107.5,16039
KI044_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6235,1082,4415,27026.5,4640,5903,18433,3665.5,318.5,385,620,10991,3200,38515.5,396.5,447.5,1771.5,132.5,16166
KI044_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4736.5,581.5,3754,28907,3799.5,5079.5,11544,2207,307.5,280,557,5491,1212,31986.5,436,413,1638.5,101.5,16505.5
KI044_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5294,590,3879,30360,3722,4661,14191,2088,309.5,398,538.5,5239,1177,31548.5,332,377,1666,95,16218
