,TR:CH050:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH050_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2519,762,4964.5,28538,2559,3825,14220,1115.5,403,392,1171.5,6584,3969,29230,408,308,2798,134,16898.5
CH050_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1716,614,4688,27592,2066,3347,14901,1453.5,343.5,357,1050,4781,1533,28907,405,332.5,2541,124.5,17026
CH050_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1565,556,3678,28999,1385.5,2079,12335.5,613.5,344,271,970,1455,344,20924,376.5,276.5,2994.5,98,16956
CH050_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1803,679,4690,28030,1415,2478,13706,733,418,297,1140.5,1464.5,451,25019.5,415,236,2128,94,17187
CH050_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1750,533,3849,25861,1428,2379,12514,631,360,249,989,1527,443,22032,386,320.5,2040.5,109,17026
CH050_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1549,584.5,6527,27372.5,1488.5,2128.5,12992.5,632,3410,347,5523.5,1523,459.5,20509,407,665,1718,88,17221.5
CH050_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1519,525,5060,27118.5,1483,2010,12917.5,693,1152,331,1129,1429,468,21409,329.5,357,1655.5,90,17210
CH050_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11787,601,4912,28676,1243,2639,15775,753,329,359,1072,1266,390,24893,397,281,1912.5,96.5,17014.5
CH050_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1697,650,4996,28653,1820.5,2771,13690.5,1268,422,414.5,1089,3038.5,942.5,27026.5,387,329,2516,110,17026
CH050_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2181,593.5,4305,29368,1459.5,2098.5,12957.5,638.5,339.5,275,951.5,1311,379,24973.5,343,232,2246,108,17141
CH050_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1709.5,578,25562,32229,1562,2633,12446,758.5,1424,363,8138,2008.5,536.5,25262,380,390,3022,97,17198.5
CH050_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1692,623,4224,28710.5,2041.5,3796,12673,592,331,296.5,1067,1727,460,21847,386,213,1873.5,73,16991.5
CH050_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3592.5,792,5157,29622,1925.5,3332,17579,2133,393.5,324.5,1089,9201,4537,30452,415,362.5,2187.5,99,17083.5
CH050_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5652,534,1504,21640,2849.5,1383.5,33393.5,1823,533.5,288.5,937,8254,5099.5,22378,300,205,1305,88,16910
CH050_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2431.5,677,5059,28215,2052.5,2959,16956,1834,379,385.5,1045,6933,3603.5,26080.5,486,276.5,1641,66,17106.5
CH050_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1869,654,5348.5,27892,2274,3380,14834,1829.5,409,372,1139,5922,2537,28353,440.5,276.5,2161,100,17210
CH050_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2302,603,5100,30025.5,2007,3027,14183,1374,369,327.5,1191.5,3205,1046.5,27176,466,315,2512.5,90,17003
CH050_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2073,623,4701.5,27661,1832.5,2935.5,13626,1831.5,337,319,1047,2825,742,25931,397.5,290,2389.5,114.5,17014.5
CH050_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1372,594,4336,27384,1361.5,2105,13064,586.5,391,310,1055,1210,406,22955,366,369,1879,129,17141
CH050_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020,599.5,4641,26577,1538,2080,12909,719.5,344.5,297,891,1623,636,22193,361,290,1689,86.5,16806.5
