,TR:KI014:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI014_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,33997,523,1842.5,18072,876,2277,13266,1285,524,379,483.5,1106,400,18394.5,587.5,330,3567,108,16055
KI014_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3526.5,548,1388,20321.5,575.5,1583,9296,1178,410.5,463,428,1265,342,16409.5,514,386,3887,97,15719
KI014_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5013,540,1289,21118,570,1585.5,6224.5,569.5,364,268,586,833,307,15672.5,515,357.5,4633,100,15724
KI014_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3851,359,7357,25642,864,1618.5,5453,608,521,305,986.5,1484,460,15899,517,266,3601,62,15948
KI014_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3251,429.5,1422,17910,1218,2677,2792,540,299,336,263,1120,341.5,15702,413,253,3602.5,108,15775
KI014_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3470,401,1444.5,20772,1020,1739,4070,911,285,401,399,1131.5,376,16505,439,355,4289,100,15391
KI014_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10052,386,541.5,8140.5,1251,728,21730,533,362,386,388,587,367,12324,258,245,2206,76,15224
KI014_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2656,460,1167,16141,849,1611,2697.5,566,347,342,357,850.5,352,15843,545,300,4373,101,15721.5
KI014_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2533.5,438,1510,21764,850,1731.5,3893,659.5,284,358,345,1064,376.5,18164,473.5,292,4379,102,15788
KI014_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1605,398,1396,17679,821,1657,2449,537,268,256.5,338,929,330,17333,350,289,3610.5,114.5,15739
KI014_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1361,399,1290.5,20645.5,717,1501,3340,517,279,316.5,295,901,350.5,15868,526,252.5,3384,85.5,16029
KI014_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1465,417.5,1295,17806.5,853,1442,2559,542,258,306.5,321.5,825,321.5,15005,421,314,3168,111.5,15552
KI014_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1315,372.5,1385,21118,1023,1773,3857,765.5,307,494.5,358,1107,352,13983,516,292.5,2612.5,94,15739
KI014_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2521,442,1191.5,17218,1000,1654.5,2911,651,261,357,364,1274,514,18625.5,541,384,4469,108,15832
KI014_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2279.5,417.5,1366,18903,881,1669,2925,719,261.5,368,401.5,996,327.5,17725,459,357.5,4593,90,15701.5
KI014_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2360.5,470,1366,21834,820,1514,4147.5,675.5,327,398,390,819,264,16189,442.5,320,5542,100,15950.5
KI014_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4715,452,1397,19341,635,1382,4364,642.5,259,346,298.5,749,301,16731,420,310,3389,113.5,15599.5
KI014_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1828,480,1404,16589,844,1370,2843,625.5,288,382.5,424,805.5,354,14231,492,354.5,2909,160,15260
KI014_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2073,465.5,2022,20772,864.5,1356,3452.5,753.5,1060,408,371,985,366,15875,478,575,2671.5,143,15465
KI014_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1850,321.5,1518,21452.5,879,1620,4306,815,548,424,352,1068,343,14551,497,369,1970,99.5,15442
KI014_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,54030,408,1443,14164,826,1978.5,14209,1844,421,360,451.5,862,327,18083.5,474,329,3689,144,15631
KI014_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2042.5,415.5,1278.5,13726,924.5,1990,3813,710.5,306.5,261,343.5,1350,458,18072,386,300.5,3475.5,121,15812
KI014_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3096,336,1069.5,16464,754,1514,3407,610,232,327,304,767.5,280,16728,371,230,3910,77,15671.5
KI014_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1918,389,4243,19133,881,1427,3198,624,491,304,988,1165,398.5,17055,346,293.5,3575,112,15457
KI014_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1738,381,1321,19295,1065,2109,4914,972,332,443,349.5,1065,392.5,13886,526,325,1792.5,133,15365
KI014_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,30604,484,2018,17413.5,1615,3082.5,22953,3203.5,398,698,334,4759,2158,17148,524,304.5,1610,113,15488
KI014_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6759,386,522,8407,1493,958,24592,1036,308,392,371,1043,831,9479,267,314.5,1346,99,15099
KI014_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2512,393,1065.5,11976,896.5,1784,3705.5,827,262,298,380,1937.5,754,18695,412,325,3793,137,15520
KI014_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2092,414,1205,17425,962,1846,4148,890,263.5,256,446,1470.5,533.5,17967.5,363,286.5,4120,129,15470.5
KI014_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1859,470.5,1904.5,24765,887.5,1779,3258,759,337,333,439,1196,346.5,15789,427,316,3832,111,15433
KI014_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2085,419,1212,11177,882.5,1591.5,5224,972,283,372,267,1461,404.5,17529.5,486.5,319.5,2429.5,91,15146
KI014_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1301,465,1377.5,22180,698,1262.5,3506,878,339,574,523.5,880,315,13688,539,269,1759.5,108,15288
KI014_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2227,417.5,1183.5,19872,665.5,1327.5,5647.5,805,332,492,279,991,412,12875,418,311.5,1272,162,15441
