,TR:KI023:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI023_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19272,692,6807,28342,1636,2892,18256,839,293,391.5,538,2523,489,20991.5,453,561,2018,109,14903
KI023_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5701,636,5365,28781,2228,3642,12635,1185,317.5,431,592,3110,590.5,22826,654,NaN,2209.5,82,14998
KI023_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5905,609,4924,30927,1581,2697.5,8748.5,702,274,341,606,1732,373,20148.5,572,359,2387,96.5,15091.5
KI023_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5426.5,669,11381,29819,2375,4007.5,10813,967,341,427,1441,4471,1277.5,21811,466,431,3119.5,114,14963
KI023_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5135,826,5239,28735,2914,5111,8079.5,765,347,291,620,3012,666,21614.5,549,498,2198,124,14872
KI023_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5447,692,5270,33974,3301,5559,21487,3888.5,413.5,531.5,822,4957,996.5,23172,631.5,387,2700,95,14975.5
KI023_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11836,683.5,1651,22422.5,3123,2554,30650,885.5,540.5,421,732,1630,653.5,22895.5,384,510,5487.5,112,14681
KI023_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5597,737.5,5219.5,28065,2129,3605,10340,899,276,358,600,2198,497,18187,449,468.5,1864,78.5,14742
KI023_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5151,704.5,5386,28642,1904,3091.5,8175.5,798,298,425.5,446,2416,541,18140.5,485.5,587,1681,124,14942
KI023_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5383,637,5778,31043,2013.5,3504.5,9429,774.5,272,365,637.5,2529,614,21534,560,563.5,2777,89,14667
KI023_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5016,635,5294,30189,2915,4442,26057.5,5947,302,432.5,519.5,7404,1731,22664.5,513,331,2408,102,14772
KI023_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4590,690.5,5049,35647.5,1716,2965,8188,694,298,NaN,534.5,2114,458,NaN,478,307.5,1940.5,84,14986
KI023_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5946,612,6705,33523.5,1493,3430,8265,740,331,390,608,2130,499,NaN,429,NaN,4099.5,114,15318.5
KI023_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5195.5,688,4628.5,26219,2679,2238,10642.5,1461,220,NaN,308,7081,3183,NaN,465,NaN,714,121,15002
KI023_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3531,628,4859,29819,1996,3576,11863.5,1149,315,409,498,3246,615,21822,560,NaN,2119.5,106,15100.5
KI023_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3897,712.5,5963,31758,2078,3547.5,10798.5,1188,324,435,606,2783.5,514,24419,589,455,3757,109,14936
KI023_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,23288,548,6010,29265,3449,4094.5,17690.5,998.5,239,289.5,369.5,3280,798,19156,420,419,1826.5,125.5,14534
KI023_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3533,653,5759,30696,2176.5,3853,9793,1176.5,290.5,427.5,526.5,3496.5,787,24476.5,544,524,3143,115,15012
KI023_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3473,849.5,7101,31043,2233,3951,12108,1180,1908,338.5,1908,3476,778,24014.5,592,785,2959,123,15025
KI023_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3586.5,597,6499,31469.5,2000,3999,11614.5,1124.5,607,524.5,639.5,3577,780,19179,507,NaN,2963,118,15186
KI023_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,16693.5,869,5360,25803,1270.5,2083.5,18083.5,725,273,371,380,1523.5,359,20841,399,319.5,1460,129,14643
KI023_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3425,612.5,5478,27350,2480.5,4247,15127,1279,340,463,629.5,4679,1154,26357,578,NaN,2365,107,14995.5
KI023_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4709,648,5376,28665,1741,3141,12653,1263,319,385.5,569,2684,591,22780,468,534,2617,92,14569.5
KI023_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3907,729,10028,31966,2377,4239,11735.5,999,370.5,430,1492,4122,1004.5,24845.5,535,455,2882.5,108,14780.5
KI023_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4001,755,6048,29796,3771,6381,16516,1768,327.5,356,489,5556,1387.5,27211,612,489,2795,89,14640
KI023_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8964,1292,6880,28458,2852,4951,35335,2990,363.5,436.5,631.5,15876,8855,32935,562.5,510.5,2895.5,131,14836.5
KI023_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12364,840,2428,22895,5468,3354,58150,2677,556,471,726.5,12962.5,7385,28527,451,467.5,4800.5,89,14573
KI023_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3829,532,5307,23576.5,2728,3455.5,24534,2054,334.5,474.5,582,9041,3562,907,389,NaN,1079,103.5,14695
KI023_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3753,692,5691,26473,3213,4904,20287.5,1916,297,481,381,6815.5,2272.5,26265,567,424,2144,99,14697
KI023_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3184,557,5266.5,30258,2050.5,3365,11698,1073.5,301,342,491,2809,565,22388,466,266,2763,109.5,14808
KI023_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4874,862.5,6179,20980,2457,5047,25526,2721.5,350,446,672,7479.5,2511,29715.5,588,434.5,2854,113.5,14943
KI023_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3701,718,6892,39051,1682,3258.5,8305,908.5,300,330.5,591.5,2500.5,511,22180,551,458,4933,122,15079
KI023_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3900.5,742,7624,34389,1986,3916.5,13379,1211,281.5,390,567,3752,1025,23691.5,551,427,4660,86.5,15063
