,TR:CH022:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH022_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36143,740.5,10997.5,38382,934.5,3093,19075.5,1437,353,340,705,2143,399,26438,623,588,6244,129,16321
CH022_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4738,755,10002.5,34470,1599.5,3905.5,10557,1650.5,412,519,735.5,5639,846,26588,737,458,7077.5,115,16029.5
CH022_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4666,562.5,8101,44083,1073.5,3414,17910,2361,399,539.5,684,4843,661,25249.5,690.5,452,6415,122.5,16479
CH022_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3378,652,32797,43021,1184,3601,11327,1548,1865.5,472,4750,3694,647,25514.5,687,521.5,6421,88,16415
CH022_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3655,570.5,9757,36466,1451,4419.5,12421,1743,343,485.5,1418,5383,831.5,22537.5,700,429,6565.5,97.5,15767
CH022_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6571,707.5,9033.5,36316.5,1399,3894,18452.5,2361,394.5,377.5,1165,9738,2709,21199,553,488,2804,104,15902
CH022_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7081,501.5,1145,23449,900,1535,20956.5,1196,399,284,687,3866.5,1308,6472,315,301,821,127,15369
CH022_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6652,813,13832,37597,1464,4070.5,17898.5,2829,343,403,1404,10346,2399.5,28746.5,587,480,6885.5,127,15663
CH022_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5325,858.5,10176.5,39501.5,1645,4360.5,20714.5,3018,444,540,996,10467,2544,26484.5,861,439,6618,118,16047
CH022_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3531.5,563.5,6554,40193.5,1194,3525.5,17148,2517.5,347,658,760,6823,1210,19872,696,399,3745,111,16110
CH022_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4308,486,6147.5,32415.5,979,2500,16190,2105.5,335.5,355.5,596.5,6456,1378,18210,677,453,2066.5,132,15937
CH022_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3120,622,8121,40252,1142,3051,11028.5,1763,405.5,668,729,4226,680,24372.5,1026,495.5,5873.5,110,16201
CH022_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5240.5,499,7102,40321,808.5,2457,14726,2243,385.5,804.5,901.5,3192,592.5,17333,889,431,2201,124,16285
