,TR:CH011:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH011_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9789,813,9101,26173,2247,2611,19480,632,474,413.5,1136,1591,568,17472,440,384,4708,116,16733
CH011_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8797,760.5,21118,25942,2119,2494.5,18556,589,852,378.5,3571,1930,580,15329.5,437.5,429,4094,113.5,16777.5
CH011_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12528.5,778,8469.5,25019,3283,5801,18141,714,407,306,1020,3327.5,1332.5,19433,411,345.5,4246.5,98,16760
CH011_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6818,644.5,9811.5,29288.5,3009,3689,18544.5,1180,384.5,354,1028,3185.5,753.5,18360.5,430,367,4191,109,16779
CH011_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4307,717,1121.5,16715,2618,1649,26404,619,613,343,912,862,467,15853,341,372,2792,110,16938
CH011_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CH011_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7572,1740,12722,25180,5900,4128.5,22618,1339.5,1261.5,1513.5,2334,5948.5,2176,19710,3326,571,6709.5,97,16720
CH011_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6184.5,1181,8465,26657,3819.5,3500,19549,847,674.5,932,1314,3195.5,930,16766,1790.5,392,5550,89,16583
CH011_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5281.5,812.5,8939,32115.5,3665,3771,19572,1916,428,420,1114,4508,1483,20057,573,312,4985.5,88,16779
CH011_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2841,837,7930,25145.5,2261,3085,18741,643.5,404,376.5,1046,2030,704,19179,427,335,4292,127,16593.5
CH011_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3856,763.5,9849.5,27511,2159.5,4171,18498.5,578,358,396,1022.5,2144,715,19260.5,373,326,4859,107,16527.5
CH011_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1286,4359,6803,25688,8974.5,1965,28804,1216,3491,4259,2664,4569.5,567,12935,9507,1066,8751,129.5,16756
CH011_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1181.5,1055.5,6717.5,24396,2535,2188,18637.5,711,672,865.5,1202,1906,516,15695,1521,394,5057,121.5,16710
CH011_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1315,735,7324,26853.5,1897,2521,17379,634,367,340,1054,1489,446.5,15299,460,327.5,5539,108,16779
CH011_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3397,778,8958,25365,1883,2909,18856,670.5,365,351.5,1020,1595,507.5,17425,462.5,314,4558.5,108.5,16630
CH011_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1123,647,7879,25780,1732,2459,16618,527,368.5,296.5,962,1558.5,479.5,15373,364,351,4982,102,16687
CH011_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1178,716.5,8730.5,23899.5,1999.5,2719.5,16921,688,2759.5,276,3181.5,1763,680.5,16011.5,420,539,3553,118,16446
CH011_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1598.5,631,8911,27142,2041,3198,19364,617,658,294.5,829,1869,612,16764,372,342.5,3828,77,16565
CH011_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26196,786.5,9137,24142,1419.5,2034,19998.5,799.5,425,493,901,1439,366,17656,642,311.5,4519.5,95,15911.5
CH011_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8491.5,1375.5,10670.5,30719,3792,2927,21822.5,1142,818,1164.5,1351.5,3708,1013.5,18602,2269,488,8258,104,16733
CH011_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9096,1923,9353,30396,4692,2637,23449,1323.5,1316,1733,1687,3538,682,19341,3456,543.5,10324,128,16490.5
CH011_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1664,847.5,22365,28458,2357,2893,18856,953,1072,417,3959,2529.5,777,19572,597,382,5682,116,16595
CH011_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2046,918.5,11730,30743,3244,4797,19860.5,1073.5,457.5,547,1453,3496,887.5,19895,566,446,7516,110,16678.5
CH011_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9918,1003,11523,32231.5,2612,3475.5,23495.5,1832,416,355.5,1228,7751.5,3760,22087.5,574,450,6298,104,16618
CH011_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11675.5,775.5,4054,27419,3757,1836,37251,1183,641,502.5,1126,4311.5,2071,20818,462,371.5,5518.5,110,16779
CH011_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1856,944,8613.5,22803,2473,2042,18649,769,510.5,439.5,859,4045,1662,14441,1050,473,3906,120,16325
CH011_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2127,987.5,8719.5,27927,2882,3713,19872,1574,442,672,1123,6028,2474.5,19987,684,471.5,5161.5,104,16901.5
CH011_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1784,775,9231.5,29127,2747,3360,19087,1281.5,411.5,345,1094.5,4056.5,1467,20403,587,484.5,6196,99,16895
CH011_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3616,881,8598.5,22860.5,2528,3355,19641,1367,465.5,375,1015.5,4716,2021,21303,516,336,5498,98,16641
CH011_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1376,810,8552,29542,2034,2989.5,17818,836,371,413.5,1069,2377.5,663.5,18418,382,487,5832,109,16916.5
CH011_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2028,826,9505.5,28411,2171.5,3132,19191,779,421,380.5,1034,2202,930.5,20403,448.5,351,4927,134,16825
