,TR:CH045:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH045_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15298.5,656,12987,38850,1053,3940,7649,1637,495,486,1489,3076.5,552,37858,691,567,7978,102,17233
CH045_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2464.5,441,9031,38158,1099,2925,3069,1649.5,390,478,784,2240,400,29507,560,375,7359,113,16772
CH045_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3521,452,9378,35770.5,970.5,2887.5,2736,1040,376,444,789,1912.5,395.5,33047.5,514,487.5,7115,99,17221.5
CH045_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2689,395,25977,36174,1045,2805,1957.5,1098,765.5,432,7594,2564.5,488.5,29968,532,538,6749.5,141,17095
CH045_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2954,496,7039,34882,1922,4680,2233.5,988,370,498,706,2491,826.5,24408,463,418,3995,111,17579
CH045_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2755,420.5,8356,39265,1129,3160,3710,2553,334,511,801,2988,565,31975,508,468,5723.5,119,17395
CH045_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6136,429,2211,31444,1573,1806,13695.5,1055,431,579,695.5,1542,396.5,25873,481,347,6496,102.5,17233
CH045_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2760.5,459,11576,38227,1074,2920,2540,1231,386,520,865.5,2239,428.5,31029,609,458,7019,115,17360.5
CH045_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2722,467,9314,36658,1208,3318,2611,1108.5,411,537,1017,3001,580,33797.5,617,489,6975,115,16991.5
CH045_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2937,443,8815.5,36474,1024,2948,1987,1290,396,435,919,2701,577,30983,454,535,7089,90.5,17233
CH045_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2745,360,9242,46520.5,1276,3422.5,4520,5233.5,397,536.5,883,3721,616,32067.5,464,566,6667,117,17049
CH045_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2645,393.5,8793,35735,979,2969,1813,1233.5,423.5,488,770,2541,558,29391,495,546,6278.5,87,17141
CH045_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2787.5,395,9948,35400.5,947,3250,1771.5,1294,324,398,776,2072,445,33313,411,481,7158,119.5,17326
CH045_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3090,628,11769,37258,1971,5142,3769,1484,435,530,875,9947,3345,42241,618,475,8700.5,120,16980
CH045_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2658,490,9809.5,33936,1975,4816.5,5884,2301.5,326.5,475,856,7802,1837,40245.5,505,559,7303,83,17026
CH045_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2394.5,448,8713,34536,923.5,2842,2005,1022,323,446,737,1892,357.5,28307,433,523.5,7425.5,151,17372
CH045_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1459,357,9000,38030.5,866,2676,1691,1283,413,450,796,1965.5,372.5,27915,468.5,514.5,7098,146.5,17337.5
CH045_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1185,377,8169,31098,796,2705,1275.5,1264,316,421,694,2006,411,28064.5,420.5,499.5,5057.5,147,17337.5
CH045_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1453.5,445,12807,38850,1056,3121.5,1864,1068,2763,466,6626,2228,392,32401.5,469,596.5,6960.5,113,17533
CH045_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1619,466.5,11165,37235,896,3059,1912.5,952,887,397,871.5,2099.5,381,34420,426.5,435,5903,127.5,17487
CH045_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18318,431,11774.5,36335,780,2959,6551,1231,359.5,439,891,2040,406,38181,449,439,6623,107,17429.5
CH045_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2361.5,518.5,10053,37097,1555.5,3849,3559,1532.5,374.5,650,687,2455,790,29114,727,385,5576.5,99,17441
CH045_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2350,363.5,9182,36462.5,807,2726,2534,941,377,383,775,1685,342,32390.5,448,423.5,7041.5,102,17672
CH045_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1464,366,23416,37073,957,3152.5,2164,1091,645,436,5413,2220,422,32229,455,458.5,7193,125,17544.5
CH045_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2042,346,9152,34005,1299.5,4590,2096.5,1021,310,369.5,744,2391.5,434,32990,406,503,5772.5,108,17418
CH045_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4697.5,866,9704.5,38204,1628,4286,5872,3296.5,397,538,838.5,8317,2200,36693,505,583,6181,105,17487
CH045_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4425,657,2094,28192,2064,2281,28618.5,3298,392.5,799,863,9201,3354,26403.5,451.5,343,3598,88,17303
CH045_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3171.5,612,10689,36646.5,1439,3843,7776.5,2840.5,371,543,755.5,4823.5,1725,31156,622,404,5838.5,84,17303
CH045_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2594,561,11452,36012,1863,5141,5854,2555,382,473,879,7637,1725,41987,466,513.5,7180.5,150,17418
CH045_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1906,451,9983,35182,1404,4251,4166,1993.5,326.5,496,686,4842,876,36923.5,453,431.5,7080,141,17406.5
CH045_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3604,571.5,10188,35159,1573,4575,3708.5,2983,288.5,450,804.5,5226.5,906.5,38054,445,475,6087,83,17462
CH045_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1277.5,418,8562,34420,801,2737.5,1692,1193,358,471,675,1844,363,29841.5,418,428.5,5081,142,17521.5
CH045_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2167,388,9835,35712,1205,3512.5,3554,1657,398.5,512,707,3521,727,30198.5,459,480,4560,129,17441
