,TR:IB034:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB034_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6560,762,3692,23104.5,2122.5,1982.5,14995.5,767,365,436,603,1958.5,429,27718.5,475,456.5,1291,91,17026
IB034_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6064,711,3513,23924,2146,1750.5,14039,1165.5,393.5,398,547,2553,409.5,27684,548,423,1312,111,16772
IB034_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9879,665,4124,23485,2240,1433,12833,503,328,393.5,551,2674,391,23243,519,451,1132,103.5,16680
IB034_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5943.5,677,12497.5,17118,1943,1598,13749,554.5,621.5,408,1402,2409,405,25400,456.5,388,1034.5,99,16772
IB034_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4884,740.5,2697.5,15349,1972,1817.5,13110,559,356,425,545,2061,426,23231.5,487,404,834,84,16703
IB034_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4533,769,2385.5,15676,2072,1840,12786,528,340,381,526,1809,433,23958.5,515,428,917,117,16703
IB034_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7380,858,1518,13209,2426,958,24316,542,609.5,501.5,687,1411,428,25031,552,504,1298,85.5,16633
IB034_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6639,811,3486,20279,2229,1923,14926,621.5,372,367.5,586,2623.5,516,27407,536.5,362.5,1121,104,16910
IB034_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12303,573,4787.5,28249.5,2383,1493,13045.5,483,357,422,579,3796,524,20140,536,335.5,1064.5,88,16818
IB034_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7290,695,2851,16498,1972,1428,13389,449,311.5,307,558.5,2079,439.5,22263,558,425,881,94,16749
IB034_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6202,645,2835,21501,1907,1529.5,14520,994,331.5,495,558,2307,442,24731,490,453,965.5,117,16585
IB034_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5743,608.5,2554.5,13467.5,1558,1168,11776,374,322,336,463,1593,391,20463,382,319,708,113,16404
IB034_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6475,740.5,3220,15700,1949,1426,14703,491,363,423,559,1928.5,417,26900,421,396,909,93,16633
IB034_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6095,833,2812,16818,2218.5,1343.5,13566,631,455,598,526.5,2882,952.5,19840,661,382,1064,88,16578
IB034_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7193,630,3688,24788.5,2021.5,1374,13802,593,346.5,475.5,445,2289.5,435,20671,421,487.5,831,123.5,16252
IB034_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5389.5,793,3757,17856,1995,1587,14064,559.5,355,425,518,1994.5,408,27730,362,467.5,1135,101,16818
IB034_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6240,715,2644.5,16587.5,1766.5,1279,13274.5,465.5,298,407,465.5,1603,359,23439,398,392,828,112.5,16657
IB034_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6448.5,890,3206,17337.5,2072,1558,12434,669,484,612,542,2237,586,23601,541,527,1141.5,257,16680
IB034_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6084,1027.5,4144,18421.5,2283.5,1819.5,12876,878,1651,792,1598,2306,771,24765.5,792.5,964,1265,480,16475
IB034_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6164.5,716.5,3332,19310,1940,1363,13287,507,565,396,576,1969,392.5,21317,451.5,303,822.5,118,16864
IB034_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14962,774,3416,18779,1791,1291,16569.5,692,418,461,532,1588,452,21236,531,422,925,137,16610
IB034_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6744,926.5,3221.5,15571,2334,1366.5,15827,899,428,504,561,3812,840.5,22020.5,585,396,1018,98.5,16403
IB034_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6769,722,2582,16002,1664,1217,13510,488,419,442.5,504,1481,429,20359.5,460,445,909,124,16647
IB034_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5756,770,13558,16137,1976,1269,13673,456.5,796,366.5,1095,2056.5,528,21686,425.5,457,871,123,16749
IB034_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6098,758,2578,16330,2019,1325,13711,543.5,409,548,575,1832,474.5,21317,450,442.5,951,124,16587
IB034_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5266,775,2352,13980.5,2126.5,1589.5,16956,1466,357,536,462,6050,2134.5,22597,537.5,315,767,119.5,16703
IB034_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7455,793,1644,12398.5,2294.5,920,22712.5,664,570,445,485,1596,508,22608.5,528,443,1083,133,16635.5
IB034_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4797,735.5,2833,17810,2088,1657,14764,998,361,517,521,2450,461.5,22043.5,660,354.5,902,112,16703
IB034_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4922.5,740.5,3716.5,19217,2003,1778,15549,824,449.5,465,609.5,2809.5,581,27049.5,522.5,335.5,1107,129,16506.5
IB034_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5078,680,2899,15246.5,1728.5,1349.5,13385.5,525.5,339,429.5,413,1936.5,373.5,25054,465.5,281,818.5,110,16610
IB034_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5918.5,766,3183,10588,2043,1355,15829,806,383,312,537.5,5827,1334,25861,407,389.5,877.5,118.5,16783.5
IB034_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6076,780,5527.5,21663,2284,1673,15035,641,381,442,550.5,3130.5,492.5,30440.5,440.5,398,1086.5,102,16956
IB034_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6775,711,5010.5,21686,2140,1625,14012,510,421,357.5,562,2767,466.5,25146,484.5,334,1073,115,16864
